"method","loc","cyclo","calls","nbd","param"
"org.jfree.data.general.DatasetUtils.iterateToFindRangeBounds(CategoryDataset<R,C> dataset, List<R> visibleSeriesKeys, boolean includeInterval)",143,36,45,6,3
"org.jfree.chart.renderer.xy.StackedXYBarRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",188,36,49,3,12
"org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",215,33,99,4,10
"org.jfree.chart.axis.CyclicNumberAxis.refreshVerticalTicks(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",167,33,52,4,3
"org.jfree.chart.renderer.xy.XYStepAreaRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",195,33,68,3,12
"org.jfree.chart.StandardChartTheme.equals(Object obj)",116,33,29,3,1
"org.jfree.chart.axis.LogarithmicAxis.refreshTicksVertical(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",188,32,30,9,3
"org.jfree.chart.plot.CategoryPlot.draw(Graphics2D g2, Rectangle2D area, Point2D anchor, PlotState parentState, PlotRenderingInfo state)",227,32,122,6,5
"org.jfree.chart.renderer.xy.XYBarRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",167,32,66,4,12
"org.jfree.chart.axis.LogarithmicAxis.refreshTicksHorizontal(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",147,30,21,9,3
"org.jfree.chart.plot.PiePlot3D.draw(Graphics2D g2, Rectangle2D plotArea, Point2D anchor, PlotState parentState, PlotRenderingInfo info)",400,30,239,5,5
"org.jfree.chart.renderer.xy.XYAreaRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",208,30,99,4,12
"org.jfree.chart.util.LineUtils.clipLine(Line2D line, Rectangle2D rect)",88,30,13,3,2
"org.jfree.chart.plot.SpiderWebPlot.equals(Object obj)",102,29,20,5,1
"org.jfree.data.general.DatasetUtils.iterateToFindRangeBounds(XYDataset<S> dataset, List<S> visibleSeriesKeys, Range xRange, boolean includeInterval)",120,28,45,6,4
"org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.drawVerticalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column)",224,28,109,3,9
"org.jfree.chart.renderer.xy.XYSplineRenderer.drawPrimaryLineAsPath(XYItemRendererState state, Graphics2D g2, XYPlot plot, XYDataset dataset, int pass, int series, int item, ValueAxis xAxis, ValueAxis yAxis, Rectangle2D dataArea)",179,27,76,6,10
"org.jfree.chart.axis.CyclicNumberAxis.refreshTicksHorizontal(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",148,27,43,4,3
"org.jfree.chart.renderer.category.StackedBarRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",135,27,38,3,10
"org.jfree.chart.plot.ThermometerPlot.equals(Object obj)",92,27,11,3,1
"org.jfree.chart.axis.Axis.equals(Object obj)",93,27,13,2,1
"org.jfree.chart.axis.LogarithmicAxis.autoAdjustRange()",109,26,27,9,0
"org.jfree.chart.renderer.xy.CandlestickRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",241,26,75,4,12
"org.jfree.chart.axis.DateAxis.previousStandardDate(Date date, DateTickUnit unit)",180,26,92,4,2
"org.jfree.chart.renderer.category.LineAndShapeRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",152,26,59,4,10
"org.jfree.chart.renderer.xy.HighLowRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",145,26,56,4,12
"org.jfree.chart.renderer.category.BarRenderer.calculateLabelAnchorPoint(ItemLabelAnchor anchor, Rectangle2D bar, PlotOrientation orientation)",109,26,15,4,3
"org.jfree.chart.renderer.xy.XYBarRenderer.calculateLabelAnchorPoint(ItemLabelAnchor anchor, Rectangle2D bar, PlotOrientation orientation)",108,26,15,4,3
"org.jfree.chart.renderer.AbstractRenderer.calculateLabelAnchorPoint(ItemLabelAnchor anchor, double x, double y, PlotOrientation orientation)",117,26,0,2,4
"org.jfree.data.jdbc.JDBCCategoryDataset.executeQuery(Connection con, String query)",122,25,24,6,2
"org.jfree.data.general.DatasetUtils.findItemIndicesForX(XYDataset<S> dataset, int series, double x)",114,25,13,6,3
"org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.drawVerticalItem(Graphics2D g2, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",215,24,93,2,11
"org.jfree.data.statistics.DefaultStatisticalCategoryDataset.add(Number mean, Number standardDeviation, R rowKey, C columnKey)",76,23,15,6,4
"org.jfree.chart.plot.RingPlot.drawItem(Graphics2D g2, int section, Rectangle2D dataArea, PiePlotState state, int currentPass)",146,23,68,5,5
"org.jfree.chart.plot.XYPlot.drawQuadrants(Graphics2D g2, Rectangle2D area)",114,23,63,5,2
"org.jfree.chart.renderer.xy.ClusteredXYBarRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",141,23,42,3,12
"org.jfree.chart.editor.DefaultPlotEditor.updatePlotProperties(Plot plot)",94,23,25,3,1
"org.jfree.chart.renderer.category.BarRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",124,22,35,4,10
"org.jfree.chart.axis.ValueAxis.drawTickMarksAndLabels(Graphics2D g2, double cursor, Rectangle2D plotArea, Rectangle2D dataArea, RectangleEdge edge)",111,22,62,4,5
"org.jfree.chart.renderer.xy.StackedXYAreaRenderer2.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",249,22,118,3,12
"org.jfree.chart.renderer.category.StatisticalBarRenderer.drawHorizontalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, StatisticalCategoryDataset dataset, int visibleRow, int row, int column)",145,22,44,3,10
"org.jfree.chart.renderer.category.StatisticalBarRenderer.drawVerticalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, StatisticalCategoryDataset dataset, int visibleRow, int row, int column)",145,22,44,3,10
"org.jfree.chart.renderer.category.LayeredBarRenderer.drawHorizontalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column)",123,22,39,3,9
"org.jfree.chart.plot.PolarPlot.equals(Object obj)",83,22,13,3,1
"org.jfree.chart.LegendItem.equals(Object obj)",76,22,13,1,1
"org.jfree.chart.renderer.category.GroupedStackedBarRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",116,21,31,4,10
"org.jfree.chart.plot.MeterPlot.equals(Object obj)",75,21,13,4,1
"org.jfree.chart.renderer.category.LayeredBarRenderer.drawVerticalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column)",127,21,44,3,9
"org.jfree.chart.plot.XYPlot.getDataRange(ValueAxis axis)",90,20,27,5,1
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.drawRangeMarker(Graphics2D g2, CategoryPlot plot, ValueAxis axis, Marker marker, Rectangle2D dataArea)",175,20,120,4,5
"org.jfree.chart.renderer.xy.AbstractXYItemRenderer.drawDomainMarker(Graphics2D g2, XYPlot plot, ValueAxis domainAxis, Marker marker, Rectangle2D dataArea)",170,20,120,4,5
"org.jfree.chart.renderer.xy.AbstractXYItemRenderer.drawRangeMarker(Graphics2D g2, XYPlot plot, ValueAxis rangeAxis, Marker marker, Rectangle2D dataArea)",170,20,120,4,5
"org.jfree.chart.plot.dial.StandardDialScale.equals(Object obj)",69,20,7,4,1
"org.jfree.chart.JFreeChart.draw(Graphics2D g2, Rectangle2D chartArea, Point2D anchor, ChartRenderingInfo info)",117,20,49,3,4
"org.jfree.chart.axis.PeriodAxis.drawTickLabels(int band, Graphics2D g2, AxisState state, Rectangle2D dataArea, RectangleEdge edge)",142,19,85,4,5
"org.jfree.chart.axis.ValueAxis.drawAxisLine(Graphics2D g2, double cursor, Rectangle2D dataArea, RectangleEdge edge)",97,19,28,4,4
"org.jfree.chart.plot.ThermometerPlot.draw(Graphics2D g2, Rectangle2D area, Point2D anchor, PlotState parentState, PlotRenderingInfo info)",206,19,123,3,5
"org.jfree.chart.renderer.category.GanttRenderer.drawTasks(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, GanttCategoryDataset dataset, int row, int column)",146,19,52,3,9
"org.jfree.chart.renderer.category.GanttRenderer.drawTask(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, GanttCategoryDataset dataset, int row, int column)",143,19,51,3,9
"org.jfree.chart.renderer.AbstractRenderer.clone()",105,19,15,2,0
"org.jfree.data.general.DatasetUtils.iterateRangeBounds(XYDataset<S> dataset, boolean includeInterval)",81,18,26,6,2
"org.jfree.chart.renderer.category.WaterfallBarRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",129,18,45,4,10
"org.jfree.chart.ChartPanel.actionPerformed(ActionEvent event)",90,18,43,4,1
"org.jfree.chart.axis.ValueAxis.equals(Object obj)",61,18,4,4,1
"org.jfree.chart.plot.Plot.equals(Object obj)",66,18,9,3,1
"org.jfree.chart.plot.Crosshair.equals(Object obj)",64,18,9,1,1
"org.jfree.chart.axis.NumberAxis.autoAdjustRange()",90,17,25,5,0
"org.jfree.chart.axis.DateAxis.refreshTicksHorizontal(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",114,17,33,4,3
"org.jfree.chart.axis.DateAxis.refreshTicksVertical(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",111,17,33,4,3
"org.jfree.chart.renderer.category.BoxAndWhiskerRenderer.drawHorizontalItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column)",142,17,64,3,9
"org.jfree.data.json.impl.JSONValue.escape(String s, StringBuffer sb)",49,17,17,3,2
"org.jfree.chart.plot.dial.DialValueIndicator.equals(Object obj)",60,17,12,1,1
"org.jfree.data.general.DatasetUtils.iterateRangeBounds(CategoryDataset<R,C> dataset, boolean includeInterval)",70,16,22,6,2
"org.jfree.chart.plot.XYPlot.render(Graphics2D g2, Rectangle2D dataArea, int index, PlotRenderingInfo info, CrosshairState crosshairState)",98,16,31,5,5
"org.jfree.chart.renderer.category.StackedAreaRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",213,16,97,4,10
"org.jfree.chart.renderer.category.BarRenderer.equals(Object obj)",59,16,6,4,1
"org.jfree.chart.renderer.xy.XYBarRenderer.equals(Object obj)",59,16,6,4,1
"org.jfree.chart.plot.FastScatterPlot.equals(Object obj)",63,16,9,3,1
"org.jfree.chart.JFreeChart.equals(Object obj)",59,16,9,3,1
"org.jfree.chart.title.LegendGraphic.equals(Object obj)",58,16,9,3,1
"org.jfree.chart.plot.PolarPlot.calculateTextAnchor(double angleDegrees)",47,16,0,3,1
"org.jfree.chart.renderer.category.AreaRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",127,16,51,2,10
"org.jfree.chart.plot.Marker.equals(Object obj)",56,16,10,2,1
"org.jfree.chart.text.TextBlock.calculateOffsets(TextBlockAnchor anchor, double width, double height)",56,16,0,2,3
"org.jfree.chart.util.RelativeDateFormat.equals(Object obj)",56,16,10,1,1
"org.jfree.chart.plot.PiePlot.drawPie(Graphics2D g2, Rectangle2D plotArea, PlotRenderingInfo info)",131,15,58,5,3
"org.jfree.chart.plot.PiePlot.drawItem(Graphics2D g2, int section, Rectangle2D dataArea, PiePlotState state, int currentPass)",91,15,32,5,5
"org.jfree.chart.renderer.xy.XYDifferenceRenderer.drawItemPass1(Graphics2D x_graphics, Rectangle2D x_dataArea, PlotRenderingInfo x_info, XYPlot x_plot, ValueAxis x_domainAxis, ValueAxis x_rangeAxis, XYDataset x_dataset, int x_series, int x_item, CrosshairState x_crosshairState)",124,15,40,4,10
"org.jfree.chart.ChartPanel.mouseDragged(MouseEvent e)",99,15,54,4,1
"org.jfree.chart.ChartPanel.mouseReleased(MouseEvent e)",97,15,47,4,1
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawSecondaryPass(Graphics2D g2, XYPlot plot, XYDataset dataset, int pass, int series, int item, ValueAxis domainAxis, Rectangle2D dataArea, ValueAxis rangeAxis, CrosshairState crosshairState, EntityCollection entities)",95,15,34,4,11
"org.jfree.chart.util.SerialUtils.readShape(ObjectInputStream stream)",93,15,38,4,1
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.equals(Object obj)",59,15,5,4,1
"org.jfree.chart.title.PaintScaleLegend.draw(Graphics2D g2, Rectangle2D area, Object params)",133,15,89,3,3
"org.jfree.chart.renderer.xy.XYStepRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",126,15,35,3,12
"org.jfree.chart.renderer.RendererUtils.findLiveItemsLowerBound(XYDataset dataset, int series, double xLow, double xHigh)",92,15,14,3,4
"org.jfree.chart.renderer.RendererUtils.findLiveItemsUpperBound(XYDataset dataset, int series, double xLow, double xHigh)",90,15,13,3,4
"org.jfree.data.statistics.Regression.getPolynomialRegression(XYDataset dataset, int series, int order)",86,15,12,3,3
"org.jfree.data.json.impl.JSONValue.writeJSONString(Object value, Writer out)",85,15,26,3,2
"org.jfree.data.jdbc.JDBCPieDataset.executeQuery(Connection con, String query)",81,15,18,3,2
"org.jfree.data.KeyedValueComparator.compare(KeyedValue kv1, KeyedValue kv2)",74,15,14,3,2
"org.jfree.chart.labels.IntervalXYItemLabelGenerator.createItemArray(XYDataset dataset, int series, int item)",86,15,33,2,3
"org.jfree.chart.labels.IntervalXYToolTipGenerator.createItemArray(XYDataset dataset, int series, int item)",81,15,33,2,3
"org.jfree.chart.renderer.DefaultPolarItemRenderer.equals(Object obj)",57,15,9,2,1
"org.jfree.chart.annotations.XYTextAnnotation.equals(Object obj)",53,15,9,1,1
"org.jfree.data.statistics.DefaultStatisticalCategoryDataset.updateBounds()",91,14,11,6,0
"org.jfree.data.general.DatasetUtils.iterateZBounds(XYZDataset<S> dataset, boolean includeInterval)",59,14,25,6,2
"org.jfree.chart.plot.RingPlot.equals(Object obj)",51,14,8,5,1
"org.jfree.chart.plot.MeterPlot.draw(Graphics2D g2, Rectangle2D area, Point2D anchor, PlotState parentState, PlotRenderingInfo info)",136,14,57,4,5
"org.jfree.chart.ChartPanel.paintComponent(Graphics g)",133,14,37,4,1
"org.jfree.chart.renderer.xy.XYShapeRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",92,14,43,4,12
"org.jfree.chart.axis.PeriodAxis.equals(Object obj)",53,14,13,4,1
"org.jfree.chart.renderer.xy.XYBubbleRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",121,14,40,3,12
"org.jfree.chart.axis.CategoryAxis.drawCategoryLabels(Graphics2D g2, Rectangle2D plotArea, Rectangle2D dataArea, RectangleEdge edge, AxisState state, PlotRenderingInfo plotState)",113,14,74,3,6
"org.jfree.chart.plot.dial.DialPlot.draw(Graphics2D g2, Rectangle2D area, Point2D anchor, PlotState parentState, PlotRenderingInfo info)",83,14,38,3,5
"org.jfree.data.json.impl.JSONValue.toJSONString(Object value)",66,14,13,3,1
"org.jfree.chart.StandardChartTheme.applyToXYPlot(XYPlot<S> plot)",63,14,23,3,1
"org.jfree.chart.axis.CategoryAxis.equals(Object obj)",56,14,6,3,1
"org.jfree.chart.plot.Plot.resolveRangeAxisLocation(AxisLocation location, PlotOrientation orientation)",54,14,2,3,2
"org.jfree.chart.plot.Plot.resolveDomainAxisLocation(AxisLocation location, PlotOrientation orientation)",53,14,2,3,2
"org.jfree.chart.annotations.XYTitleAnnotation.draw(Graphics2D g2, XYPlot plot, Rectangle2D dataArea, ValueAxis domainAxis, ValueAxis rangeAxis, int rendererIndex, PlotRenderingInfo info)",98,14,35,2,7
"org.jfree.chart.plot.CategoryPlot.drawAxes(Graphics2D g2, Rectangle2D plotArea, Rectangle2D dataArea, PlotRenderingInfo plotState)",82,13,36,6,4
"org.jfree.chart.plot.CategoryPlot.render(Graphics2D g2, Rectangle2D dataArea, int index, PlotRenderingInfo info, CategoryCrosshairState<R,C> crosshairState)",74,13,14,6,5
"org.jfree.chart.plot.CategoryPlot.drawRangeGridlines(Graphics2D g2, Rectangle2D dataArea, List<ValueTick> ticks)",49,13,16,6,3
"org.jfree.chart.renderer.category.MinMaxCategoryRenderer.drawItem(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, CategoryDataset dataset, int row, int column, int pass)",108,13,47,5,10
"org.jfree.chart.axis.NumberAxis.refreshTicksVertical(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",99,13,23,5,3
"org.jfree.chart.axis.NumberAxis.refreshTicksHorizontal(Graphics2D g2, Rectangle2D dataArea, RectangleEdge edge)",93,13,22,5,3
"org.jfree.chart.renderer.xy.StandardXYItemRenderer.equals(Object obj)",49,13,3,5,1
"org.jfree.chart.plot.XYPlot.drawRangeGridlines(Graphics2D g2, Rectangle2D area, List<ValueTick> ticks)",45,13,18,5,3
"org.jfree.chart.renderer.category.AbstractCategoryItemRenderer.clone()",81,13,10,4,0
"org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.drawPrimaryLine(XYItemRendererState state, Graphics2D g2, XYPlot plot, XYDataset dataset, int pass, int series, int item, ValueAxis domainAxis, ValueAxis rangeAxis, Rectangle2D dataArea)",70,13,23,4,10
"org.jfree.chart.ChartPanel.displayPopupMenu(int x, int y)",60,13,13,4,2
"org.jfree.data.DefaultKeyedValues2D.equals(Object o)",54,13,13,4,1
"org.jfree.chart.block.FlowArrangement.arrange(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",53,13,10,4,3
"org.jfree.chart.block.ColumnArrangement.arrange(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",53,13,6,4,3
"org.jfree.chart.renderer.xy.AbstractXYItemRenderer.equals(Object obj)",52,13,11,4,1
"org.jfree.chart.ChartPanel.mousePressed(MouseEvent e)",50,13,24,4,1
"org.jfree.chart.renderer.xy.CandlestickRenderer.equals(Object obj)",48,13,4,4,1
"org.jfree.chart.title.LegendTitle.equals(Object obj)",47,13,7,4,1
"org.jfree.chart.renderer.xy.DeviationRenderer.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",116,13,46,3,12
"org.jfree.chart.axis.SubCategoryAxis.drawSubCategoryLabels(Graphics2D g2, Rectangle2D plotArea, Rectangle2D dataArea, RectangleEdge edge, AxisState state, PlotRenderingInfo plotState)",107,13,32,3,6
"org.jfree.data.time.TimePeriodValues.updateBounds(TimePeriod period, int index)",84,13,36,3,2
"org.jfree.chart.StandardChartTheme.applyToCategoryPlot(CategoryPlot plot)",55,13,18,3,1
"org.jfree.chart.block.GridArrangement.arrange(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",55,13,11,3,3
"org.jfree.chart.date.SerialDate.isValidMonthCode(int code)",28,13,0,3,1
"org.jfree.chart.date.SerialDate.monthCodeToQuarter(int code)",26,13,0,3,1
"org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer.drawHorizontalItem(Graphics2D g2, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",138,13,53,2,11
"org.jfree.chart.block.CenterArrangement.arrange(BlockContainer container, Graphics2D g2, RectangleConstraint constraint)",53,13,7,2,3
"org.jfree.chart.plot.CompassPlot.equals(Object obj)",50,13,9,2,1
"org.jfree.chart.plot.DefaultDrawingSupplier.equals(Object obj)",49,13,5,2,1
"org.jfree.chart.block.RectangleConstraint.calculateConstrainedSize(Size2D base)",47,13,4,2,1
"org.jfree.chart.renderer.category.IntervalBarRenderer.drawInterval(Graphics2D g2, CategoryItemRendererState state, Rectangle2D dataArea, CategoryPlot plot, CategoryAxis domainAxis, ValueAxis rangeAxis, IntervalCategoryDataset dataset, int row, int column)",101,13,34,1,9
"org.jfree.chart.renderer.category.LineAndShapeRendererTest.checkIndependence(LineAndShapeRenderer r1, LineAndShapeRenderer r2)",70,13,31,1,2
"org.jfree.chart.ui.Align.align(Rectangle2D rect, Rectangle2D frame, int align)",40,13,13,1,3
"org.jfree.chart.plot.CategoryPlot.clone()",72,12,25,6,0
"org.jfree.data.general.DatasetUtils.iterateToFindDomainBounds(XYDataset<S> dataset, List<S> visibleSeriesKeys, boolean includeInterval)",67,12,20,6,3
"org.jfree.data.general.DatasetUtils.iterateDomainBounds(XYDataset<S> dataset, boolean includeInterval)",61,12,20,6,2
"org.jfree.data.statistics.DefaultBoxAndWhiskerCategoryDataset.updateBounds()",44,12,11,6,0
"org.jfree.chart.plot.PiePlot.drawSimpleLabels(Graphics2D g2, List keys, double totalValue, Rectangle2D plotArea, Rectangle2D pieArea, PiePlotState state)",93,12,42,5,6
"org.jfree.chart.plot.XYPlot.clone()",74,12,27,5,0
"org.jfree.chart.ChartPanel.createPopupMenu(boolean properties, boolean copy, boolean save, boolean print, boolean zoom)",190,12,84,4,5
"org.jfree.chart.renderer.xy.XYAreaRenderer2.drawItem(Graphics2D g2, XYItemRendererState state, Rectangle2D dataArea, PlotRenderingInfo info, XYPlot plot, ValueAxis domainAxis, ValueAxis rangeAxis, XYDataset dataset, int series, int item, CrosshairState crosshairState, int pass)",133,12,65,4,12
"org.jfree.chart.plot.CombinedDomainCategoryPlot.calculateAxisSpace(Graphics2D g2, Rectangle2D plotArea)",87,12,32,4,2
"org.jfree.chart.axis.PeriodAxis.drawTickMarksHorizontal(Graphics2D g2, AxisState state, Rectangle2D dataArea, RectangleEdge edge)",86,12,40,4,4
"org.jfree.data.statistics.BoxAndWhiskerCalculator.calculateBoxAndWhiskerStatistics(List<? extends Number> values, boolean stripNullAndNaNItems)",86,12,23,4,2
"org.jfree.data.KeyedObjects2D.removeObject(R rowKey, C columnKey)",64,12,17,4,2
