"method","loc","cyclo","calls","nbd","param"
"me.umov.scheduler.domain.workcycle.request.ActivityRequest.createActivitiesCycles(Itinerary singleItinerary)",12,2,5,1,1
"me.umov.scheduler.domain.specification.itinerary.ShouldHaveAtLeastOneActiveServiceLocal.isSatisfiedBy(ItinerarySchedule candidate)",11,2,9,1,1
"me.umov.scheduler.domain.recurrence.DailyRecurrenceGeneratorStrategy.shouldSkipDay(DayOfWeek dayOfWeek, RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate, List<DateInterval> recurrenceDateIntervals)",9,2,2,1,4
"me.umov.scheduler.domain.specification.itinerary.ShouldBeOnNextProcessDate.isSatisfiedBy(ItinerarySchedule candidate)",7,2,5,1,1
"me.umov.scheduler.domain.ItinerarySchedule.updateProcessingTimestamps()",6,2,5,1,0
"me.umov.scheduler.domain.specification.itinerary.ShouldBeActive.isSatisfiedBy(ItinerarySchedule candidate)",6,2,4,1,1
"me.umov.scheduler.domain.DateInterval.from(LocalDateTime initialDatetime, Duration duration)",5,2,1,1,2
"me.umov.scheduler.domain.ItinerarySchedule.isValid()",5,2,1,1,0
"me.umov.scheduler.domain.DateInterval.getDuration()",4,2,2,1,0
"me.umov.scheduler.domain.specification.SpecificationResult.notSatisfied(List<String>... messages)",7,2,6,0,1
"me.umov.scheduler.infrastructure.serialization.ScheduleTypeSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",6,2,2,0,3
"me.umov.scheduler.infrastructure.serialization.TeamExecutionSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",6,2,2,0,3
"me.umov.scheduler.infrastructure.serialization.LocalDateSerializationAdapter.serialize(LocalDate src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.scheduler.infrastructure.serialization.LocalDateTimeSerializationAdapter.serialize(LocalDateTime src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.scheduler.infrastructure.serialization.LocalTimeSerializationAdapter.serialize(LocalTime src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.scheduler.infrastructure.serialization.ScheduleTypeSerializationAdapter.serialize(ScheduleType src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.scheduler.infrastructure.serialization.TeamExecutionSerializationAdapter.serialize(TeamExecution src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.scheduler.infrastructure.jpa.converter.ActivityCycleConverter.convertToDatabaseColumn(ActivityCycle attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.BooleanStatusConverter.convertToDatabaseColumn(BooleanStatus attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.ItineraryAgentRelationConverter.convertToDatabaseColumn(ItineraryAgentRelation attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.RecurrenceEndTypeConverter.convertToDatabaseColumn(RecurrenceEndType attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.RecurrenceRepeatModeConverter.convertToDatabaseColumn(RecurrenceRepeatMode attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.ScheduleTypeConverter.convertToDatabaseColumn(ScheduleType attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.TaskScheduleActivityOriginConverter.convertToDatabaseColumn(ItineraryActivityOrigin attribute)",5,2,1,0,1
"me.umov.scheduler.infrastructure.jpa.converter.TeamExecutionConverter.convertToDatabaseColumn(TeamExecution attribute)",5,2,1,0,1
"me.umov.scheduler.domain.workcycle.WorkCycleCreateRequest.setType()",5,2,0,0,0
"me.umov.scheduler.domain.ItineraryTeam.getTeamId()",2,2,1,0,0
"me.umov.scheduler.infrastructure.configuration.RestConfiguration.getConnectTimeout()",2,2,0,0,0
"me.umov.scheduler.infrastructure.configuration.RestConfiguration.getReadTimeout()",2,2,0,0,0
"me.umov.scheduler.domain.Itinerary.getRecurrenceConfiguration()",5,1,5,3,0
"me.umov.scheduler.domain.Itinerary.getRecurrenceDateInterval()",3,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getPendingItineraryTasks()",2,1,5,3,0
"me.umov.scheduler.domain.Itinerary.setActive(BooleanStatus active)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnFriday(BooleanStatus activeOnFriday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnMonday(BooleanStatus activeOnMonday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnSaturday(BooleanStatus activeOnSaturday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnSunday(BooleanStatus activeOnSunday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnThursday(BooleanStatus activeOnThursday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnTuesday(BooleanStatus activeOnTuesday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActiveOnWednesday(BooleanStatus activeOnWednesday)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setActivityOrigin(ItineraryActivityOrigin activityOrigin)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setAgentRelation(ItineraryAgentRelation agentRelation)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setAlternativeIdentifier(String alternativeIdentifier)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setClientId(Long clientId)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setCurrentCycleInterval(DateInterval currentCycleInterval)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setDescription(String description)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setFinalDate(LocalDate finalDate)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setId(Long id)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setInitialDate(LocalDate initialDate)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryActivities(List<ItineraryActivity> itineraryActivities)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryAgents(List<ItineraryAgent> itineraryAgents)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItinerarySchedule(ItinerarySchedule itinerarySchedule)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryServiceLocals(List<ItineraryServiceLocal> itineraryServiceLocals)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryTasks(List<ItineraryTask> itineraryTasks)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryTeams(List<ItineraryTeam> itineraryTeams)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setItineraryWorkCycles(List<ItineraryWorkCycle> itineraryWorkCycles)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setLastProcessDatetime(LocalDateTime lastProcessDatetime)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setLastTaskDate(LocalDate lastTaskDate)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setMonthDay(Long monthDay)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setNextProcessDatetime(LocalDateTime nextProcessDatetime)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setOcurrencesLimit(Long ocurrencesLimit)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setRecurrenceEndType(RecurrenceEndType recurrenceEndType)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setRepeatMode(RecurrenceRepeatMode repeatMode)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setScheduleType(ScheduleType scheduleType)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setTaskTypeId(Long taskTypeId)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setTeamExecution(TeamExecution teamExecution)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.setWeeklyRepetition(Long weeklyRepetition)",2,1,0,3,1
"me.umov.scheduler.domain.Itinerary.getActive()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnFriday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnMonday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnSaturday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnSunday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnThursday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnTuesday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActiveOnWednesday()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getActivityOrigin()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getAgentRelation()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getAlternativeIdentifier()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getClientId()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getCurrentCycleInterval()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getDescription()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getFinalDate()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getId()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getInitialDate()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryActivities()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryAgents()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItinerarySchedule()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryServiceLocals()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryTasks()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryTeams()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getItineraryWorkCycles()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getLastProcessDatetime()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getLastTaskDate()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getMonthDay()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getNextProcessDatetime()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getOcurrencesLimit()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getRecurrenceEndType()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getRepeatMode()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getScheduleType()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getTaskTypeId()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getTeamExecution()",2,1,0,3,0
"me.umov.scheduler.domain.Itinerary.getWeeklyRepetition()",2,1,0,3,0
"me.umov.scheduler.domain.taskschedule.TaskCreator.createTasks(ItinerarySchedule taskSchedule)",17,1,10,2,1
"me.umov.scheduler.domain.workcycle.WorkCycleCreator.createWorkCycles(ItinerarySchedule workCycle)",5,1,7,2,1
"me.umov.scheduler.domain.recurrence.BaseRecurrenceGeneratorStrategy.hasReachedDateEndCondition(RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate)",2,1,3,2,2
"me.umov.scheduler.domain.recurrence.BaseRecurrenceGeneratorStrategy.hasReachedOcurrencesEndCondition(RecurrenceConfiguration recurrenceConfiguration, Long recurrenceCount)",2,1,2,2,2
"me.umov.scheduler.domain.recurrence.BaseRecurrenceGeneratorStrategy.hasReachedEndOfCycle(LocalDate processingDate, LocalDate endOfCycle)",2,1,1,2,2
"me.umov.scheduler.domain.specification.BaseValidator.getSpecifications()",0,1,0,2,0
"me.umov.scheduler.domain.workcycle.request.ServiceLocalRequest.createServiceLocalsCycles(Itinerary workCycle)",10,1,18,1,1
"me.umov.scheduler.domain.workcycle.request.ServiceLocalRequest.findNotCompatibleServiceLocals(Itinerary workCycle, List<ItineraryWorkCycle> serviceLocalsCycles)",10,1,15,1,2
"me.umov.scheduler.domain.workcycle.request.ServiceLocalRequest.build(Itinerary singleItinerary)",8,1,8,1,1
"me.umov.scheduler.domain.taskschedule.TaskScheduleCronDisableStep.process(ItinerarySchedule obj)",8,1,6,1,1
"me.umov.scheduler.infrastructure.authorization.JwtService.genarateTokenJwt(Long clientId, String token)",7,1,4,1,2
"me.umov.scheduler.domain.workcycle.request.ActivityRequest.build(Itinerary singleItinerary)",6,1,5,1,1
"me.umov.scheduler.domain.recurrence.WeeklyRecurrenceGeneratorStrategy.hasDateIntervalForDayOfWeekBeforePause(List<DateInterval> intervals, DayOfWeek dayOfWeek, LocalDate afterDate)",5,1,8,1,3
"me.umov.scheduler.infrastructure.authorization.JwtService.buildClaims(Long clientId, String token)",3,1,2,1,2
"me.umov.scheduler.domain.taskschedule.TaskScheduleCronDisableStep.shouldProcess(ItinerarySchedule obj)",3,1,1,1,1
"me.umov.scheduler.domain.DateInterval.DateInterval(LocalDateTime initialDatetime, LocalDateTime finalDatetime)",3,1,0,1,2
"me.umov.scheduler.domain.specification.AndSpecification.AndSpecification(ISpecification<T> left, ISpecification<T> right)",3,1,0,1,2
"me.umov.scheduler.domain.specification.OrSpecification.OrSpecification(ISpecification<T> left, ISpecification<T> right)",3,1,0,1,2
"me.umov.scheduler.infrastructure.serialization.HibernateProxyTypeAdapter.read(JsonReader in)",3,1,0,1,1
"me.umov.scheduler.domain.taskschedule.TaskScheduleCronDisableStep.next()",3,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.firstItinerary()",2,1,3,1,0
"me.umov.scheduler.domain.DateInterval.identifyFinalDate(Duration duration)",2,1,1,1,1
"me.umov.scheduler.infrastructure.authorization.JwtService.getToken(Long clientId)",2,1,1,1,1
"me.umov.scheduler.domain.DateInterval.getFinalDate()",2,1,1,1,0
"me.umov.scheduler.domain.DateInterval.getInitialDate()",2,1,1,1,0
"me.umov.scheduler.domain.DateInterval.from(LocalDateTime initialDatetime, LocalDateTime finalDatetime)",2,1,0,1,2
"me.umov.scheduler.domain.DateInterval.from(LocalDateTime initialDatetime)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setActive(BooleanStatus active)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setAlternativeIdentifier(String alternativeIdentifier)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setClientId(Long clientId)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setCronId(String cronId)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setDescription(String description)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setFinalDate(LocalDate finalDate)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setId(Long id)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setInitialDate(LocalDate initialDate)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setItineraries(List<Itinerary> itineraries)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setMonthDay(Long monthDay)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setNextProcessDatetime(LocalDate nextProcessDatetime)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setOcurrencesLimit(Long ocurrencesLimit)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setRecurrenceEndType(RecurrenceEndType recurrenceEndType)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setRepeatMode(RecurrenceRepeatMode repeatMode)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setType(ScheduleType type)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setValidationResult(SpecificationResult validationResult)",2,1,0,1,1
"me.umov.scheduler.domain.ItinerarySchedule.setWeeklyRepetition(Long weeklyRepetition)",2,1,0,1,1
"me.umov.scheduler.domain.workcycle.request.ActivityRequest.ActivityRequest(ItinerarySchedule workCycle)",2,1,0,1,1
"me.umov.scheduler.domain.workcycle.request.ServiceLocalRequest.ServiceLocalRequest(ItinerarySchedule workCycle)",2,1,0,1,1
"me.umov.scheduler.infrastructure.authorization.JwtService.setJwtBuilder(Builder jwtBuilder)",2,1,0,1,1
"me.umov.scheduler.infrastructure.authorization.JwtService.setSecret(String secret)",2,1,0,1,1
"me.umov.scheduler.infrastructure.serialization.HibernateProxyTypeAdapter.HibernateProxyTypeAdapter(Gson context)",2,1,0,1,1
"me.umov.scheduler.domain.DateInterval.getFinalDatetime()",2,1,0,1,0
"me.umov.scheduler.domain.DateInterval.getInitialDatetime()",2,1,0,1,0
"me.umov.scheduler.domain.DateInterval.hasFinal()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getActive()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getAlternativeIdentifier()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getClientId()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getCronId()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getCurrentCycleInterval()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getDescription()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getFinalDate()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getId()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getInitialDate()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getItineraries()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getLastProcessDatetime()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getMonthDay()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getNextProcessDatetime()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getOcurrencesLimit()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getRecurrenceEndType()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getRepeatMode()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getType()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getValidationResult()",2,1,0,1,0
"me.umov.scheduler.domain.ItinerarySchedule.getWeeklyRepetition()",2,1,0,1,0
"me.umov.scheduler.infrastructure.configuration.GsonConfiguration.configure()",16,1,6,0,0
"me.umov.scheduler.domain.specification.itinerary.TaskScheduleValidator.getSpecifications()",11,1,5,0,0
"me.umov.scheduler.infrastructure.configuration.GsonConfiguration.registerCustomAdapters(GsonBuilder gsonBuilder)",10,1,8,0,1
"me.umov.scheduler.domain.ItineraryTask.ItineraryTask(Itinerary itinerary, Long teamId, Long agentId, Long serviceLocalId, DateInterval interval)",10,1,3,0,5
"me.umov.scheduler.infrastructure.configuration.RestConfiguration.configure()",9,1,8,0,0
"me.umov.scheduler.domain.specification.itinerary.WorkCycleValidator.getSpecifications()",9,1,3,0,0
"me.umov.scheduler.domain.ItineraryWorkCycle.ItineraryWorkCycle(Long clientId, Itinerary itinerary, Long serviceLocalId, DateInterval interval, String log)",8,1,4,0,5
"me.umov.scheduler.infrastructure.configuration.AmazonSQSConfiguration.jmsListenerContainerFactory()",8,1,3,0,0
"me.umov.scheduler.domain.workcycle.WorkCycleCreateRequest.WorkCycleCreateRequest(Long serviceLocalId, List<Long> activityIds, LocalDate initialDate, LocalDate finalDate, Long itineraryScheduleId)",8,1,1,0,5
"me.umov.scheduler.domain.ItineraryWorkCycle.ItineraryWorkCycle(Long clientId, Itinerary itinerary, Long serviceLocalId, Long activityId, DateInterval interval)",7,1,4,0,5
"me.umov.scheduler.infrastructure.business.BusinessRestService.setUrlBusiness(String urlBusiness)",7,1,0,0,1
"me.umov.scheduler.infrastructure.business.BusinessRestService.post(BusinessEndpoints endPoint, BusinessPayload<TPayload> payload, Class<TResponse> returnClass)",6,1,6,0,3
"me.umov.scheduler.infrastructure.configuration.AmazonSQSConfiguration.configureAmazonSQS()",6,1,5,0,0
"me.umov.scheduler.domain.chain.ScheduleChainProcessorImpl.processChain(ItinerarySchedule schedule)",6,1,4,0,1
"me.umov.scheduler.domain.workcycle.WorkCycleCreateRequest.WorkCycleCreateRequest(ArrayList<Long> activityIds, LocalDate initialDate, LocalDate finalDate, Long itineraryScheduleId)",6,1,0,0,4
"me.umov.scheduler.domain.recurrence.MonthlyRecurrenceGeneratorStrategy.shouldSkipDay(DayOfWeek dayOfWeek, RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate, List<DateInterval> recurrenceDateIntervals)",5,1,4,0,4
"me.umov.scheduler.infrastructure.business.BusinessRestService.createHttpHeaders(Long clientId)",5,1,3,0,1
"me.umov.scheduler.domain.workcycle.WorkCycleCreationStep.process(ItinerarySchedule workCycle)",5,1,2,0,1
"me.umov.scheduler.domain.recurrence.RecurrenceConfiguration.RecurrenceConfiguration(RecurrenceRepeatMode repeatMode, RecurrenceRepeatConfiguration repeatEvery, RecurrenceEndsConfiguration ends, List<DayOfWeek> weekdays)",5,1,0,0,4
"me.umov.scheduler.domain.recurrence.RecurrenceEndsConfiguration.RecurrenceEndsConfiguration(RecurrenceEndType type, LocalDate date, Long ocurrences)",5,1,0,0,3
"me.umov.scheduler.infrastructure.configuration.JwtConfiguration.configure()",4,1,5,0,0
"me.umov.scheduler.domain.workcycle.request.RequestBuilder.build()",4,1,4,0,0
"me.umov.scheduler.domain.recurrence.RecurrenceGenerator.generateRecurrence(Recurrent recurrent)",4,1,3,0,1
"me.umov.scheduler.domain.taskschedule.TaskScheduleValidationStep.process(ItinerarySchedule obj)",4,1,2,0,1
"me.umov.scheduler.domain.workcycle.WorkCycleValidationStep.process(ItinerarySchedule obj)",4,1,2,0,1
"me.umov.scheduler.domain.OperationResult.OperationResult(Long id, Boolean success, List<String> messages)",4,1,0,0,3
"me.umov.scheduler.domain.workcycle.CreatedWorkCycle.CreatedWorkCycle(Long serviceLocalId, Long activityId, Long workCycleId)",4,1,0,0,3
"me.umov.scheduler.domain.recurrence.RecurrenceRepeatConfiguration.RecurrenceRepeatConfiguration(Long value, RecurrenceTimeUnit unit)",4,1,0,0,2
"me.umov.scheduler.domain.workcycle.request.RequestDTO.RequestDTO(List<ItineraryWorkCycle> cycles, List<WorkCycleCreateRequest> workCycleRequests)",4,1,0,0,2
"me.umov.scheduler.infrastructure.business.BusinessPayload.BusinessPayload(Long clientId, T payload)",4,1,0,0,2
"me.umov.scheduler.domain.specification.SpecificationResult.notSatisfied(String message)",3,1,5,0,1
"me.umov.scheduler.anticorruption.ItineraryScheduleConverterImpl.convertFrom(ScheduledItem scheduledItem)",3,1,4,0,1
"me.umov.scheduler.application.ScheduledItem.toString()",3,1,3,0,0
"me.umov.scheduler.infrastructure.serialization.BooleanStatusSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.scheduler.infrastructure.serialization.TaskActivityOriginSerializationAdapter.deserialize(JsonElement json, Type typeOfT, JsonDeserializationContext context)",3,1,2,0,3
"me.umov.scheduler.infrastructure.business.BusinessRestService.createWorkCycles(Long clientId, List<WorkCycleCreateRequest> request)",3,1,2,0,2
"me.umov.scheduler.infrastructure.business.BusinessRestService.disableCron(Long clientId, Identifier identifier)",3,1,2,0,2
