"method","loc","cyclo","calls","nbd","param"
"me.umov.zeus.domain.creation.rules.InitialCreationRulesTest.shouldGoUpExceptWhenTheDomainAlreadyExists()",15,1,19,0,0
"me.umov.zeus.application.startcreation.CreatorControllerTest.shouldBootSuccessfullyEnvironment()",15,1,17,0,0
"me.umov.zeus.domain.creation.complementary.ClonerTest.shouldSaveTheMoldWithErrorWhenItIsNotPossibleGenerateClone()",14,1,23,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldSuccessfullyCreateEnvironment()",14,1,12,0,0
"me.umov.zeus.application.startcreation.CreatorControllerTest.shouldNotInitializeEnvironmentWhenErrorOccurs()",14,1,10,0,0
"me.umov.zeus.domain.creation.complementary.ClonerTest.shouldSaveMoldSuccessfullyWhenItIsPossibleToGenerateClone()",13,1,21,0,0
"me.umov.zeus.infrastructure.services.PasswordEncriptorServiceTest.shouldEncriptPassword()",13,1,9,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldBeSuccessfulMoldStatusWhenCloneRunsSuccessfullyAndNotRunAlbieri()",13,1,6,0,0
"me.umov.zeus.infrastructure.database.dao.ClientDao.createEnvironment(String domain, String login, String firstName, Long clientIdOrigin, Long licenses, String password, String planType, Long partner, String email, Boolean copyItens, Boolean copyLocals, Boolean copyItinerary, String passwordEncripted)",13,1,0,0,13
"me.umov.zeus.anticorruption.EnvironmentConverterImpl.convert(EnvironmentRequest workspaceRequest)",12,1,14,0,1
"me.umov.zeus.domain.creation.initial.StartTest.shouldVerifyRulesAndInitializeProcessWhenItIsSuccessful()",12,1,12,0,0
"me.umov.zeus.domain.creation.model.EnvironmentTest.shouldRiseAnExceptionIfNullContract()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.EnvironmentTest.shouldRiseAnExceptionIfNullSourceData()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.EnvironmentTest.shouldRiseAnExceptionIfNullUser()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmailIsNull()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmptyEmail()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmptyEncriptPassword()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmptyName()",12,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfNameIsNull()",12,1,2,0,0
"me.umov.zeus.domain.creation.initial.CreatorTest.shouldInitializeEnvironment()",11,1,18,0,0
"me.umov.zeus.domain.creation.initial.StartTest.shouldReturnWithErrorWhenCheckingRaiseException()",11,1,10,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenDomainEmpty()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenEmailEmpty()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenEmailNull()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenLicenseNull()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenNameEmpty()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenNameNull()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenPasswordEmpty()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenPasswordNull()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenSourceEnvironmentNull()",11,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenUserNameEmpty()",11,1,6,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldBeProccessMoldStatusWhenCloneRunsSuccessfullyAndRunAlbieri()",11,1,6,0,0
"me.umov.zeus.domain.creation.model.EnvironmentTest.shouldRiseAnExceptionIfNullIdentity()",11,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmptyLogin()",11,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfEmptyPassword()",11,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfNullLogin()",11,1,2,0,0
"me.umov.zeus.domain.creation.model.UserTest.shouldRiseAnExceptionIfNullPassword()",11,1,2,0,0
"me.umov.zeus.domain.creation.model.Environment.toString()",10,1,22,0,0
"me.umov.zeus.anticorruption.ComplementaryDataConverter.convert(MessageDTO message)",10,1,16,0,1
"me.umov.zeus.domain.creation.rules.InitialCreationRulesTest.shouldNotGoUpExceptWhenTheDomainDoesNotExists()",10,1,13,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldBeErrorMoldStatusWhenCloneRunsSuccessfullyAndRunAlbieri()",10,1,7,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenDomainNull()",10,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnErrorWhenUserNameNull()",10,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnThatTheDomainInvalidWhenDomainIsNotAlphanumeric()",10,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnThatTheDomainInvalidWhenThereIsAlreadyReservedDomain()",10,1,6,0,0
"me.umov.zeus.application.startcreation.StartTest.getDefaultWorkspaceRequest()",9,1,13,0,0
"me.umov.zeus.application.observers.WelcomeNotifierTest.shouldNotSendEmailWhenCreatingTheFailedEnvironment()",9,1,12,0,0
"me.umov.zeus.domain.creation.initial.StartTest.shouldrRgisterAtTheEndOfTheCreationACreationEvent()",9,1,7,0,0
"me.umov.zeus.application.startcreation.StartTest.shouldReturnThatTheDomainInvalidWhenThereIsAlreadyRegisteredDomain()",9,1,5,0,0
"me.umov.zeus.domain.creation.model.ContractTest.shouldSetFOnThePlanTypeWhenTheValueIsNull()",9,1,3,0,0
"me.umov.zeus.domain.creation.model.ContractTest.shouldSetZeroOnThePartnerWhenTheValueIsNull()",9,1,3,0,0
"me.umov.zeus.domain.creation.model.ContractTest.shouldRiseAnExceptionIfEmptyLicense()",9,1,2,0,0
"me.umov.zeus.domain.creation.model.ContractTest.shouldRiseAnExceptionIfNullLicense()",9,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldReturnFalseWhenDamainContainsSmoketest()",9,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldReturnFalseWhenDamainContainsZeusfunctionaltest()",9,1,2,0,0
"me.umov.zeus.domain.creation.complementary.cloner.CreatorComplementaryTest.shouldGenerateClone()",8,1,10,0,0
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityFactoryTest.shouldThrowIllegalExceptionWhenContextInvalid()",8,1,7,0,0
"me.umov.zeus.domain.creation.model.SourceDataTest.shouldSetUOnTheSourceDataTypeWhenTheValueIsNull()",8,1,3,0,0
"me.umov.zeus.domain.creation.model.SourceDataTest.shouldRiseAnExceptionIfNullOrigin()",8,1,2,0,0
"me.umov.zeus.infrastructure.database.dao.ClientDao.environmentUsesAlbieri(Long clientId)",8,1,0,0,1
"me.umov.zeus.domain.creation.model.Contract.toString()",7,1,12,0,0
"me.umov.zeus.domain.creation.model.Setting.toString()",7,1,9,0,0
"me.umov.zeus.domain.creation.complementary.cloner.AlbieriTest.shouldRunAlbieri()",7,1,7,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumericTest.shouldNotSatisfyTheRuleWhenTheDomainIsAlpha()",7,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumericTest.shouldNotSatisfyTheRuleWhenTheDomainIsAlphanumeric()",7,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumericTest.shouldNotSatisfyTheRuleWhenTheDomainIsNumeric()",7,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumericTest.shouldSatisfyTheRuleWhenTheDomainIsAlphanumeric()",7,1,5,0,0
"me.umov.zeus.infrastructure.configuration.AmazonSQSConfiguration.createAmazonSQS()",7,1,5,0,0
"me.umov.zeus.domain.creation.model.Environment.Environment(Identity identity, User user, Contract contract, SourceData sourceData, Setting setting)",7,1,4,0,5
"me.umov.zeus.domain.creation.model.Mold.Mold(Identity id, SourceData sourceData, Long licensesQuantity, MoldState state)",7,1,4,0,4
"me.umov.zeus.infrastructure.configuration.AmazonSQSConfiguration.jmsListenerContainerFactory()",7,1,3,0,0
"me.umov.zeus.domain.creation.model.IdentityTest.shouldRiseAnExceptionIfEmptyDomain()",7,1,2,0,0
"me.umov.zeus.domain.creation.model.IdentityTest.shouldRiseAnExceptionIfNullDomain()",7,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldThrowIllegalArgumentExceptionWhenIdIsNull()",7,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldThrowIllegalArgumentExceptionWhenSourceDataIsNull()",7,1,2,0,0
"me.umov.zeus.domain.creation.model.SourceData.toString()",6,1,7,0,0
"me.umov.zeus.infrastructure.configuration.RestConfiguration.restTemplate()",6,1,7,0,0
"me.umov.zeus.application.startcreation.StartTest.create(EnvironmentRequest request)",6,1,6,0,1
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityFactoryTest.shouldGetClonerAlbieriWhenContextAlbieri()",6,1,5,0,0
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityFactoryTest.shouldGetClonerCreatorComplementaryWhenContextComplementaryData()",6,1,5,0,0
"me.umov.zeus.domain.creation.initial.EnvironmentCreationHeldTest.shouldNotSendEmailWhenItIsSuccessfulIsFalse()",6,1,5,0,0
"me.umov.zeus.domain.creation.initial.EnvironmentCreationHeldTest.shouldSendEmailWhenItIsSuccessfulAndHasEmail()",6,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainExistTest.shouldNoSatisfyTheRuleWhenDomainDoesNotExist()",6,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainExistTest.shouldSatisfyTheRuleWhenDomainExist()",6,1,5,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumeric.isSatisfiedBy(Environment candidate)",6,1,4,0,1
"me.umov.zeus.domain.creation.rules.DomainReservedTest.shouldCheckIfDomainIsNotReserved()",6,1,3,0,0
"me.umov.zeus.domain.creation.rules.SingleDomainTest.shouldCheckIfDomainExists()",6,1,3,0,0
"me.umov.zeus.domain.creation.model.IdentityTest.shouldReturnFalseWhenDamainContainsSmoketest()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.IdentityTest.shouldReturnFalseWhenDamainContainsZeusfunctionaltest()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.IdentityTest.shouldReturnTrueWhenHasNoTestDamain()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldStateTest.shouldThrowIllegalArgumentExceptionWhenContextIsNull()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldStateTest.shouldThrowIllegalArgumentExceptionWhenStatusIsNull()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldReturnTrueWhenHasNoTestDamain()",6,1,2,0,0
"me.umov.zeus.domain.creation.model.MoldTest.shouldThrowIllegalArgumentExceptionWhenStateIsNull()",6,1,2,0,0
"me.umov.zeus.application.startcreation.StartTest.verify(EnvironmentRequest request, EnvironmentResponse workspaceResponse)",5,1,8,0,2
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenCantEndWithDots()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenCantHaveTwoDots()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenDotAfterSymbol()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenInvalidSpecialCharacters()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenInvalidSpecialCharacters2()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenLastTLDCanHaveCharactersOnly()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenLastTLSLengthIsLessThan2()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenNoSymbol()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenStartWithDot()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldNotMeetWhenTwoSymbol()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.shouldSuccessfullySatisfy()",5,1,5,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddress.isSatisfiedBy(Environment candidate)",5,1,4,0,1
"me.umov.zeus.domain.creation.model.Contract.Contract(Long partner, Long license, String planType)",5,1,3,0,3
"me.umov.zeus.domain.creation.initial.Creator.initialize(Environment environment)",5,1,3,0,1
"me.umov.zeus.domain.creation.model.Setting.Setting(boolean copyItinerary, boolean copyItem, boolean copyLocal)",5,1,0,0,3
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoRequest.JaiminhoRequest(String to, String subject, String body)",5,1,0,0,3
"me.umov.zeus.domain.creation.complementary.cloner.Albieri.execute(Mold mold)",4,1,3,0,1
"me.umov.zeus.domain.creation.complementary.cloner.CreatorComplementary.execute(Mold mold)",4,1,3,0,1
"me.umov.zeus.infrastructure.services.PasswordEncriptorService.encript(String password)",4,1,3,0,1
"me.umov.zeus.domain.creation.model.SourceData.SourceData(Long origin, String type)",4,1,2,0,2
"me.umov.zeus.application.complementary.ComplementaryConsumer.executeAnalyzeSMSService(@Payload Message<String> message)",4,1,2,0,1
"me.umov.zeus.domain.creation.model.Identity.Identity(String domain, Long environmentId)",4,1,1,0,2
"me.umov.zeus.infrastructure.services.aws.MessageDTO.MessageDTO(Long id)",4,1,1,0,1
"me.umov.zeus.application.reprocess.ClientResponse.ClientResponse(String message, int statusCode)",4,1,0,0,2
"me.umov.zeus.infrastructure.services.PasswordEncriptorService.PasswordEncriptorService(SystemParametersDAO systemParametersDAO, Long clientId)",4,1,0,0,2
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoResponse.JaiminhoResponse(HttpStatus statusCode, String message)",4,1,0,0,2
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityClone.update(Mold mold)",3,1,3,0,1
"me.umov.zeus.domain.creation.model.MoldState.MoldState(MoldStatus pedding, Context context)",3,1,2,0,2
"me.umov.zeus.domain.creation.model.Mold.cloneExecutedWithError(String message)",3,1,2,0,1
"me.umov.zeus.infrastructure.services.jaiminho.JaiminhoResponse.JaiminhoResponse(ResponseEntity<String> responseEntity)",3,1,2,0,1
"me.umov.zeus.domain.creation.model.Identity.hasNoTestDamain()",3,1,2,0,0
"me.umov.zeus.domain.creation.model.CreationResult.CreationResult(HttpStatus statusCode, String message)",3,1,1,0,2
"me.umov.zeus.architecture.IgnoreTests.includes(Location location)",3,1,1,0,1
"me.umov.zeus.domain.creation.model.Environment.newEnvironment(Long environmentId)",3,1,1,0,1
"me.umov.zeus.domain.creation.rules.DomainExist.isSatisfiedBy(Environment environment)",3,1,1,0,1
"me.umov.zeus.domain.creation.rules.DomainReserved.isSatisfiedBy(Environment environment)",3,1,1,0,1
"me.umov.zeus.anticorruption.EnvironmentConverterImplTest.setUp()",3,1,1,0,0
"me.umov.zeus.application.observers.WelcomeNotifierTest.setUp()",3,1,1,0,0
"me.umov.zeus.application.startcreation.CreatorControllerTest.setUp()",3,1,1,0,0
"me.umov.zeus.application.version.VersionController.index()",3,1,1,0,0
"me.umov.zeus.domain.creation.complementary.ClonerTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.complementary.cloner.AlbieriTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.complementary.cloner.ChainResponsibilityFactoryTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.complementary.cloner.CreatorComplementaryTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.initial.CreatorTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.initial.EnvironmentCreationHeldTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.initial.StartTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.model.EnvironmentTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.model.MoldTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.model.UserTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.DomainExistTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.DomainIsNotAlphanumericTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.DomainReservedTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.InitialCreationRulesTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.SingleDomainTest.setUp()",3,1,1,0,0
"me.umov.zeus.domain.creation.rules.ValidEmailAddressTest.setUp()",3,1,1,0,0
"me.umov.zeus.infrastructure.configuration.AmazonSQSConfiguration.createSQSConnectionFactory()",3,1,1,0,0
"me.umov.zeus.infrastructure.configuration.AmazonSQSConfiguration.init()",3,1,1,0,0
"me.umov.zeus.infrastructure.services.PasswordEncriptorServiceTest.setUp()",3,1,1,0,0
"me.umov.zeus.application.startcreation.EnvironmentResponse.EnvironmentResponse(int httpStatus, String message)",3,1,0,0,2
"me.umov.zeus.domain.creation.initial.EnvironmentCreationHeld.EnvironmentCreationHeld(Environment environment, CreationResult creationResult)",3,1,0,0,2
"me.umov.zeus.domain.specification.AndSpecification.AndSpecification(ISpecification<T> left, ISpecification<T> right)",3,1,0,0,2
"me.umov.zeus.domain.specification.OrSpecification.OrSpecification(ISpecification<T> left, ISpecification<T> right)",3,1,0,0,2
"me.umov.zeus.domain.creation.complementary.cloner.Albieri.getContext()",3,1,0,0,0
"me.umov.zeus.domain.creation.complementary.cloner.CreatorComplementary.getContext()",3,1,0,0,0
"me.umov.zeus.infrastructure.configuration.AmazonSQSConfiguration.defaultJmsTemplate()",3,1,0,0,0
"me.umov.zeus.domain.creation.model.Environment.getUserFTP()",2,1,4,0,0
"me.umov.zeus.application.startcreation.EnvironmentResponse.success(CreationResult initialize)",2,1,2,0,1
"me.umov.zeus.domain.specification.AndSpecification.isSatisfiedBy(T candidate)",2,1,2,0,1
"me.umov.zeus.domain.specification.OrSpecification.isSatisfiedBy(T candidate)",2,1,2,0,1
"me.umov.zeus.application.startcreation.EnvironmentResponse.isSuccess()",2,1,2,0,0
"me.umov.zeus.domain.creation.model.CreationResult.itIsSuccessful()",2,1,2,0,0
"me.umov.zeus.domain.creation.model.Mold.errorOccurred()",2,1,2,0,0
"me.umov.zeus.domain.creation.model.Mold.itIsSuccessful()",2,1,2,0,0
