"method","loc","cyclo","calls","nbd","param"
"me.umov.jaiminho.application.sqs.service.DataStreamService.getEvents(EventMessage eventMessage, List<String> notInEvents)",5,2,4,3,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.addCc(Attribute cc)",5,2,2,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.addTo(Attribute to)",5,2,2,3,1
"me.umov.jaiminho.application.sqs.service.DataStreamService.verify(EventMessage eventMessage)",3,2,0,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.initCc()",3,2,0,3,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.initTo()",3,2,0,3,0
"me.umov.jaiminho.domain.Sender.send(Notification notification)",14,2,8,2,1
"me.umov.jaiminho.application.observer.UpdateHistory.process(SendExecuted event)",11,2,8,2,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.SolveAttributeService.solveCondition(MessageRequest reportRequest, Rule rule)",8,2,4,2,2
"me.umov.jaiminho.domain.model.Notification.errorSending(String message)",8,2,4,2,1
"me.umov.jaiminho.domain.model.Notification.setResponse(ResponseNotification responseNotification)",6,2,2,2,1
"me.umov.jaiminho.domain.model.Notification.buildMessage()",5,2,11,2,0
"me.umov.jaiminho.domain.model.Notification.appSource()",5,2,3,2,0
"me.umov.jaiminho.domain.model.Notification.referenceId()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.app()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.credentialsHash()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getEventId()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getReferenceId()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getType()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.hasActionType()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.hasEventId()",5,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.isInternal()",5,2,3,2,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.SolveAttributeService.solveRecipients(List<Attribute> Attributes, Rule rule)",5,2,2,2,2
"me.umov.jaiminho.domain.model.Configuration.is(OperationType action)",5,2,2,2,1
"me.umov.jaiminho.domain.model.Notification.getIdentifierByLog()",5,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.id()",5,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.isDataStream()",5,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.isExportStatusFlagExported()",5,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.notificationType()",5,2,1,2,0
"me.umov.jaiminho.domain.model.Configuration.waitTimePutQueue()",5,2,0,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.credentialsIsBasic()",4,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getAuth()",4,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getMediaType()",4,2,3,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.isHtml()",4,2,3,2,0
"me.umov.jaiminho.domain.model.Notification.getStateMessage()",4,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.hasReprocess()",4,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.isError()",4,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.isFatalError()",4,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.isSuccess()",4,2,1,2,0
"me.umov.jaiminho.domain.model.Notification.changeBody(String uriBlacklist)",3,2,3,2,1
"me.umov.jaiminho.domain.model.Notification.verify(Object object)",3,2,0,2,1
"me.umov.jaiminho.infrastructure.dao.NotificationDAO.update(Notification notification)",12,2,16,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.HistoryItemMapper.processFieldReference(Attribute attirbute, Rule rule)",11,2,4,1,2
"me.umov.jaiminho.anticorruption.aws.SQSMessageToNotificationConverter.buildConfiguration(MessageRequest messageRequest, History history)",10,2,9,1,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementHistoryLink.replace(MessageRequest message, Rule rule)",8,2,11,1,2
"me.umov.jaiminho.application.observer.ReprocessNotificationSQS.sendIfReprocess(NotificationWasPerformed event)",8,2,8,1,1
"me.umov.jaiminho.anticorruption.aws.SQSMessageToNotificationConverter.verify(ActionRule actionRule)",8,2,7,1,1
"me.umov.jaiminho.domain.model.Attempts.exceededReprocessingHoursLimit(int hours)",8,2,7,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.IgnoreTaskTypeConverter.buildList(HierarchicalStreamReader reader)",8,2,5,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.buildListMail(List<Attribute> to)",8,2,4,1,1
"me.umov.jaiminho.application.sqs.service.Worker.createNotificationError(Exception e, Notification notification)",8,2,3,1,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementTask.replace(MessageRequest buildReportRequest, Rule rule)",7,2,8,1,2
"me.umov.jaiminho.application.observer.LogGenerator.process(Log event)",7,2,3,1,1
"me.umov.jaiminho.domain.model.Request.convertBodyToAppFormUrlencoded()",7,2,3,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementGroup.replace(MessageRequest buildReportRequest, Rule rule)",6,2,7,1,2
"me.umov.jaiminho.application.controller.ReprocessController.getActionRule(EntityDTO entityDTO)",6,2,5,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.IgnoreTaskTypeConverter.unmarshal(HierarchicalStreamReader reader, UnmarshallingContext context)",6,2,3,1,2
"me.umov.jaiminho.domain.validators.rules.EmailFormatRuleValidation.isValidEmailFormat(String email)",6,2,3,1,1
"me.umov.jaiminho.domain.validators.rules.EmailFormatRuleValidation.validateCcEmails(Message messageRequest)",6,2,2,1,1
"me.umov.jaiminho.application.sqs.service.DataStreamServiceTest.getLisPlataformEvent(int max)",6,2,1,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.useShortenerLink()",6,2,1,1,0
"me.umov.jaiminho.infrastructure.configuration.mongo.MongoConfig.addCredential(MongoProperties mongoProperties, Builder builder)",5,2,7,1,2
"me.umov.jaiminho.infrastructure.sms.SMSAdapter.genereteNextId(SMS sms)",5,2,6,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.isCondition()",5,2,4,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementMessage.replaceAll(Attribute attribute, String regex, String replacement)",5,2,3,1,3
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.AttributeMapper.solve(Attribute attribute, Rule rule)",5,2,3,1,2
"me.umov.jaiminho.anticorruption.aws.SQSMessageToNotificationConverter.findById(ActionRule actionRule)",5,2,3,1,1
"me.umov.jaiminho.domain.model.Request.setBodyToAppFormUrlencoded()",5,2,3,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.getFirstTo()",5,2,2,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.shouldSendMail()",5,2,2,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementMessage.replaceAll(String string, String regex, String replacement)",5,2,1,1,3
"me.umov.jaiminho.domain.validators.MessageRequestValidator.verifyTo(String[] to)",5,2,1,1,1
"me.umov.jaiminho.domain.validators.BusinessValidator.validate(T entity)",4,2,2,1,1
"me.umov.jaiminho.domain.model.Request.setBodyToJson()",4,2,2,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.MailOrSMSTranslatorMessage.replace(MessageRequest buildReportRequest, Rule rule)",4,2,1,1,2
"me.umov.jaiminho.domain.validators.MessageRequestValidator.attributesIsValid(String[] to, String message)",4,2,1,1,2
"me.umov.jaiminho.domain.validators.rules.EmailFormatRuleValidation.validateEmails(String[] toEmails)",4,2,1,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.getValueBody()",4,2,1,1,0
"me.umov.jaiminho.domain.model.Request.verify(Object object)",4,2,0,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.HttpCredentials.getHeaders()",4,2,0,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.getRecipients()",4,2,0,1,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.MessageRequest.getSubject()",4,2,0,1,0
"me.umov.jaiminho.application.sqs.service.Worker.log(Notification notification)",3,2,7,1,1
"me.umov.jaiminho.infrastructure.producer.aws.ProducerService.setDelay(SendMessage message)",3,2,3,1,1
"me.umov.jaiminho.domain.validators.MessageRequestValidator.verifyCc(String[] cc)",3,2,1,1,1
"me.umov.jaiminho.infrastructure.http.HttpService.verify(String url)",3,2,1,1,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementHistoryLink.buildLink(MessageRequest buildReportRequest, String link)",2,2,2,1,2
"me.umov.jaiminho.infrastructure.dao.PlataformEventDao.getEventById(String id, List<String> notInEvents)",10,2,8,0,2
"me.umov.jaiminho.infrastructure.dao.SMSImplDao.findByClientId(Long ClientId)",8,2,2,0,1
"me.umov.jaiminho.infrastructure.http.authentication.MFAFactory.create(MultipleFactorAuthentication factor)",8,2,1,0,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.AttributeConverter.unmarshal(HierarchicalStreamReader stream, UnmarshallingContext context)",7,2,5,0,2
"me.umov.jaiminho.infrastructure.http.authentication.FactorAuthenticationService.resolve(Notification notification)",7,2,5,0,1
"me.umov.jaiminho.application.event.WorkerExecutedWithError.notificationType()",7,2,2,0,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.AgentMapper.getValueBy(Task task, Attribute attribute)",6,2,3,0,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.ServiceLocalMapper.getValueBy(Task task, Attribute attribute)",6,2,3,0,2
"me.umov.jaiminho.anticorruption.xstreamadapter.facade.TranslatorFactory.get(Action action)",6,2,2,0,1
"me.umov.jaiminho.domain.event.trigger.SendExecuted.isReprocess()",6,2,2,0,0
"me.umov.jaiminho.infrastructure.dao.entity.History.havePendingPhotos()",6,2,2,0,0
"me.umov.jaiminho.application.dto.EventMessage.getActionType()",5,2,3,0,0
"me.umov.jaiminho.application.dto.EventMessage.getEventId()",5,2,3,0,0
"me.umov.jaiminho.application.dto.EventMessage.hasActionType()",5,2,3,0,0
"me.umov.jaiminho.application.dto.EventMessage.hasEventId()",5,2,3,0,0
"me.umov.jaiminho.domain.event.trigger.SendExecuted.shouldUpdateHistory()",5,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.document.Content.credentialsHash()",5,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.document.Content.credentialsIsBasic()",5,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Rule.getHistoryId()",5,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Task.getEmailServiceLocal()",5,2,3,0,0
"me.umov.jaiminho.domain.model.Message.bodyType()",5,2,2,0,0
"me.umov.jaiminho.domain.model.Message.firstTo()",5,2,2,0,0
"me.umov.jaiminho.domain.model.Message.getBodyType()",5,2,2,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Task.getEmailAgent()",5,2,2,0,0
"me.umov.jaiminho.infrastructure.dao.document.MessageLog.add(List<EventState> states)",5,2,1,0,1
"me.umov.jaiminho.infrastructure.email.MailSenderFactory.build(Message mailRequest)",5,2,1,0,1
"me.umov.jaiminho.domain.model.Body.getTypeKey()",5,2,1,0,0
"me.umov.jaiminho.domain.model.Body.setType(BodyType type)",5,2,0,0,1
"me.umov.jaiminho.infrastructure.dao.entity.History.getTotalPhotos()",5,2,0,0,0
"me.umov.jaiminho.infrastructure.dao.entity.History.getTotalPhotosReceived()",5,2,0,0,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.EntityMapper.solveAttribute(Attribute attribute, Task task)",4,2,4,0,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.service.XStreamService.createXstream()",4,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.document.Content.getAuth()",4,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.document.Content.isInternal()",4,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Task.getAgentId()",4,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Task.getServiceLocalId()",4,2,3,0,0
"me.umov.jaiminho.infrastructure.dao.entity.Task.getWorkspace()",4,2,3,0,0
"me.umov.jaiminho.domain.model.Message.splitToList(String listByComma)",4,2,2,0,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Attribute.setEntity(String entity)",4,2,1,0,1
"me.umov.jaiminho.domain.validators.rules.PhoneLengthRuleValidation.validate(Message messageRequest)",4,2,1,0,1
"me.umov.jaiminho.domain.validators.rules.ShouldSendEmailValidation.validate(Message mail)",4,2,1,0,1
"me.umov.jaiminho.domain.validators.rules.SmsTextLengthRuleValidation.validate(Message messageRequest)",4,2,1,0,1
"me.umov.jaiminho.infrastructure.dao.document.Content.getMediaType()",4,2,1,0,0
"me.umov.jaiminho.application.event.DataStreamWasProcessed.DataStreamWasProcessed(EventMessage eventMessage)",4,2,0,0,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.AttributeConverter.writeAddress(HierarchicalStreamReader stream, Attribute attribute)",3,2,4,0,2
"me.umov.jaiminho.infrastructure.dao.dto.NotificationMessageDTO.setHistory(History history)",3,2,3,0,1
"me.umov.jaiminho.domain.event.trigger.SendExecuted.setMessage(String message)",3,2,1,0,1
"me.umov.jaiminho.domain.model.Body.setContent(String content)",3,2,1,0,1
"me.umov.jaiminho.domain.model.Identity.setId(Long id)",3,2,1,0,1
"me.umov.jaiminho.infrastructure.dao.LocalDateTimeAttributeConverter.convertToDatabaseColumn(LocalDateTime localDateTime)",3,2,1,0,1
"me.umov.jaiminho.infrastructure.dao.LocalDateTimeAttributeConverter.convertToEntityAttribute(Timestamp timestamp)",3,2,1,0,1
"me.umov.jaiminho.application.dto.EventMessage.EventMessage(String payload, ConverterType converterType)",3,2,0,0,2
"me.umov.jaiminho.infrastructure.configuration.RestConfiguration.getConnectTimeout()",2,2,0,0,0
"me.umov.jaiminho.infrastructure.configuration.RestConfiguration.getReadTimeout()",2,2,0,0,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementEntity.replaceValue(String root, String text, Field field, Object objectValue)",5,1,8,6,4
"me.umov.jaiminho.infrastructure.dao.LogDao.createLog(Log event)",8,1,11,3,1
"me.umov.jaiminho.infrastructure.dao.LogDao.buildMessageLog(Header header, List<EventState> states, Source source)",7,1,5,3,3
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.hasNoRecipients()",4,1,6,3,0
"me.umov.jaiminho.application.sqs.service.DataStreamService.processById(EventMessage eventMessage)",4,1,3,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.single(String address)",4,1,2,3,1
"me.umov.jaiminho.infrastructure.dao.LogDao.log(String log, Log event)",3,1,3,3,2
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.getCc()",3,1,2,3,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.getTo()",3,1,2,3,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.getCcMailList()",2,1,2,3,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.getToMailList()",2,1,2,3,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.isBlank(String value)",2,1,1,3,1
"me.umov.jaiminho.application.sqs.service.DataStreamService.shouldProcess(List<PlataformEvent> events)",2,1,1,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.replace.ReplacementCustomField.has(UsesCustomField usesCustomField, String root, String value)",2,1,0,3,3
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.isEmpty(Object[] array)",2,1,0,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.setCc(List<Attribute> cc)",2,1,0,3,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.model.Recipients.setTo(List<Attribute> to)",2,1,0,3,1
"me.umov.jaiminho.domain.model.Notification.Notification(Identity id, Character state, String type, Attempts attempts, Message message, ICredentials credentials, Configuration configuration)",9,1,6,2,7
"me.umov.jaiminho.domain.model.Notification.toString()",9,1,4,2,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.SolveAttributeService.solveReportRequest(MessageRequest reportRequest, Rule rule)",6,1,9,2,2
"me.umov.jaiminho.domain.Sender.Sender(DomainEventRegistry eventRegistry, NotificationRepository notificationRepository, Deliverable command)",5,1,1,2,3
"me.umov.jaiminho.domain.model.Configuration.Configuration(Integer waitTimePutQueue, boolean exportStatusFlagExported, PhotoStandbyType photoStandbyType, Boolean havePendingPhotos)",5,1,0,2,4
"me.umov.jaiminho.anticorruption.xstreamadapter.core.mapping.SolveAttributeService.solve(Recipients recipients, Rule rule)",4,1,6,2,2
"me.umov.jaiminho.application.observer.UpdateHistory.shouldProcess(Class clazz)",4,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.setMessage(Message message)",4,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.Notification(Identity id, Attempts attemps, ResponseNotification responseNotification)",4,1,0,2,3
"me.umov.jaiminho.domain.model.Configuration.Configuration(boolean dataStream, OperationType operation)",4,1,0,2,2
"me.umov.jaiminho.domain.Sender.initLogger(Notification notification)",3,1,9,2,1
"me.umov.jaiminho.application.observer.UpdateHistory.updateHistory(SendExecuted event)",3,1,6,2,1
"me.umov.jaiminho.domain.model.Notification.sentWithSuccess()",3,1,2,2,0
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.CallbackParameterConverter.canConvert(Class type)",3,1,1,2,1
"me.umov.jaiminho.anticorruption.xstreamadapter.core.converters.MessageRequestConverter.canConvert(Class type)",3,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.setAttempts(Attempts attempts)",3,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.setId(Identity id)",3,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.Notification(ResponseNotification responseNotification, Attempts attempts)",3,1,0,2,2
"me.umov.jaiminho.domain.model.Configuration.shouldExpectPhotos()",2,1,2,2,0
"me.umov.jaiminho.domain.model.Notification.body()",2,1,2,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getActionType()",2,1,2,2,0
"me.umov.jaiminho.infrastructure.dao.document.PlataformEvent.getClientId()",2,1,2,2,0
"me.umov.jaiminho.domain.model.Notification.Notification(Message message)",2,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.setStateProcessing(Character state)",2,1,1,2,1
"me.umov.jaiminho.domain.model.Notification.setType(String type)",2,1,1,2,1
"me.umov.jaiminho.domain.model.Configuration.isRequired()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Configuration.isRequiredForWhile()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.bodyType()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.clientId()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.dateTimeFirstTry()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.firstTo()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.groupId()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.hasAction()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.increasingFieldsOfAttempts()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.incrementAttempts()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.isDelete()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.isHtml()",2,1,1,2,0
"me.umov.jaiminho.domain.model.Notification.isPatch()",2,1,1,2,0
