"method","loc","cyclo","calls","nbd","param"
"net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule.checkLocalVariableUsage(ASTMethodDeclaration node, String returnVariableName)",54,23,39,10,2
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryFullyQualifiedNameRule.checkImports(AbstractJavaTypeNode node, Object data)",84,23,38,7,2
"net.sourceforge.pmd.docs.RuleDocGenerator.generateRuleSetIndex(Map<Language,List<RuleSet>> rulesets)",178,23,163,6,1
"net.sourceforge.pmd.testframework.RuleTst.parseTests(Rule rule, Document doc)",110,23,69,5,2
"net.sourceforge.pmd.lang.plsql.dfa.StatementAndBraceFinder.visit(ASTStatement node, Object data)",108,23,86,5,2
"net.sourceforge.pmd.lang.java.rule.performance.UseStringBufferForStringAppendsRule.visit(ASTVariableDeclaratorId node, Object data)",57,23,31,5,2
"net.sourceforge.pmd.util.database.DBType.equals(Object obj)",58,23,8,4,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.checkForAccessibility(final ASTSoqlExpression node, Object data)",79,22,40,6,2
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.rollupTypeBinaryNumericPromotion(TypeNode typeNode)",36,22,36,5,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.ForLoopCanBeForeachRule.visit(ASTForStatement node, Object data)",60,22,28,4,2
"net.sourceforge.pmd.lang.java.rule.errorprone.IdempotentOperationsRule.visit(ASTStatementExpression node, Object data)",64,22,65,2,2
"net.sourceforge.pmd.lang.plsql.dfa.StatementAndBraceFinder.visit(ASTExpression node, Object data)",81,21,74,5,2
"net.sourceforge.pmd.lang.java.rule.design.SimplifyBooleanReturnsRule.visit(ASTIfStatement node, Object data)",116,21,50,4,2
"net.sourceforge.pmd.lang.xml.ast.DOMLineNumbers.determineLocation(Node n, int index)",72,21,61,4,2
"net.sourceforge.pmd.lang.java.rule.errorprone.CloneMethodMustImplementCloneableRule.visit(final ASTMethodDeclaration node, final Object data)",55,21,30,4,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.readObject(java.io.ObjectInputStream s)",80,20,14,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.readObject(java.io.ObjectInputStream s)",80,20,14,8,1
"net.sourceforge.pmd.docs.DeadLinksChecker.checkDeadLinks(Path rootDirectory)",120,20,54,6,1
"net.sourceforge.pmd.lang.java.rule.design.UseUtilityClassRule.visit(ASTClassOrInterfaceBody decl, Object data)",57,20,20,5,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.MissingOverrideRule.overriddenMethodsRec(Class<?> exploredType, boolean skip, Set<Method> candidates, Set<Method> result, Set<Class<?>> alreadyExplored, boolean onlyPublic)",57,20,32,4,6
"net.sourceforge.pmd.lang.java.rule.errorprone.CompareObjectsWithEqualsRule.visit(ASTEqualityExpression node, Object data)",63,20,41,3,2
"net.sourceforge.pmd.lang.ast.xpath.saxon.ElementNode.iterateAxis(byte axisNumber)",47,20,7,2,1
"net.sourceforge.pmd.lang.java.rule.multithreading.DoubleCheckedLockingRule.visit(ASTMethodDeclaration node, Object data)",66,19,42,10,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.PreserveStackTraceRule.visit(ASTCatchStatement catchStmt, Object data)",64,19,40,9,2
"net.sourceforge.pmd.lang.java.rule.performance.ConsecutiveAppendsShouldReuseRule.getVariableAppended(ASTBlockStatement node)",64,19,31,9,1
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.checkLimitedFlags(ASTElement node, Object data)",60,19,20,6,2
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.checkApexTagsThatSupportEscaping(ASTElement node, Object data)",60,19,17,6,2
"net.sourceforge.pmd.lang.java.rule.performance.ConsecutiveLiteralAppendsRule.visit(ASTVariableDeclaratorId node, Object data)",74,19,26,5,2
"net.sourceforge.pmd.RuleSetReferenceId.RuleSetReferenceId(final String id, final RuleSetReferenceId externalRuleSetReferenceId)",114,19,21,4,2
"net.sourceforge.pmd.AbstractRuleSetFactoryTest.testAllPMDBuiltInRulesMeetConventions()",92,19,43,4,0
"net.sourceforge.pmd.RuleSetFactory.parseRuleReferenceNode(RuleSetReferenceId ruleSetReferenceId, RuleSetBuilder ruleSetBuilder, Node ruleNode, String ref, boolean withDeprecatedRuleReferences)",91,19,37,4,5
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidUsingHardCodedIPRule.isIPv6(final char firstChar, String s, final boolean checkIPv6, final boolean checkIPv4MappedIPv6)",79,19,15,4,4
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.internalClear()",63,18,13,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.internalClear()",63,18,12,8,0
"net.sourceforge.pmd.lang.java.symboltable.ClassScope.findVariableHere(JavaNameOccurrence occurrence)",59,18,55,6,1
"net.sourceforge.pmd.lang.java.typeresolution.typeinference.TypeInferenceResolver.incorporateBounds(List<Bound> currentBounds, List<Bound> newBounds)",57,18,28,4,2
"net.sourceforge.pmd.lang.java.rule.design.ImmutableFieldRule.initializedInConstructor(List<NameOccurrence> usages, Set<ASTConstructorDeclaration> allConstructors)",47,18,15,4,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexSOQLInjectionRule.findSanitizedVariables(AbstractApexNode<?> node)",45,18,23,4,1
"net.sourceforge.pmd.lang.java.rule.errorprone.SuspiciousOctalEscapeRule.visit(ASTLiteral node, Object data)",69,17,26,10,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$TreeBin.getTreeNode(int h, RubyObject k, TreeNode p)",34,17,9,8,3
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$TreeBin.getTreeNode(int h, RubyObject k, TreeNode p)",34,17,9,8,3
"net.sourceforge.pmd.RuleSetWriter.createPropertiesElement(List<PropertyDescriptor<?>> propertyDescriptors, Map<PropertyDescriptor<?>,Object> propertiesByPropertyDescriptor)",58,17,19,6,2
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.visit(ASTPrimaryExpression primaryNode, Object data)",91,17,47,5,2
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.populateType(TypeNode node, String className, int arrayDimens)",69,17,24,5,3
"net.sourceforge.pmd.lang.java.rule.bestpractices.ArrayIsStoredDirectlyRule.checkForDirectAssignment(Object ctx, final ASTFormalParameter parameter, final List<ASTBlockStatement> bs)",61,17,21,5,3
"net.sourceforge.pmd.lang.java.rule.multithreading.NonThreadSafeSingletonRule.visit(ASTMethodDeclaration node, Object data)",51,17,29,5,2
"net.sourceforge.pmd.lang.java.rule.performance.UselessStringValueOfRule.visit(ASTPrimaryPrefix node, Object data)",48,17,31,5,2
"net.sourceforge.pmd.lang.rule.xpath.JaxenXPathRuleQuery.initializeXPathExpression(final Navigator navigator)",108,16,35,7,1
"net.sourceforge.pmd.lang.java.symboltable.ClassScope.addNameOccurrence(NameOccurrence occurrence)",49,16,26,6,1
"net.sourceforge.pmd.lang.java.symboltable.ClassScope.matchMethodDeclaration(JavaNameOccurrence occurrence, Set<MethodNameDeclaration> methodDeclarations, final boolean hasAuxclasspath, Set<NameDeclaration> result)",42,16,22,6,4
"net.sourceforge.pmd.lang.plsql.symboltable.ClassScope.findVariableHere(PLSQLNameOccurrence occurrence)",66,16,45,4,1
"net.sourceforge.pmd.lang.java.typeresolution.typeinference.TypeInferenceResolver.copyConstraint(BoundOrConstraint first, BoundOrConstraint second, Sides sides, InferenceRuleType rule)",63,16,44,4,4
"net.sourceforge.pmd.lang.java.typeresolution.typeinference.TypeInferenceResolver.getVariableDependencies(List<Bound> bounds)",61,16,23,4,1
"net.sourceforge.pmd.lang.java.rule.errorprone.SingletonClassReturningNewInstanceRule.visit(ASTMethodDeclaration node, Object data)",67,15,21,8,2
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule.visitClassDec(ASTClassOrInterfaceDeclaration node, Object data)",66,15,42,8,2
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule.getArgumentTypes(ASTArguments args)",35,15,17,8,1
"net.sourceforge.pmd.lang.java.rule.performance.InsufficientStringBufferDeclarationRule.getConstructorLength(Node node, int constructorLength)",69,15,18,6,2
"net.sourceforge.pmd.lang.java.rule.performance.InsufficientStringBufferDeclarationRule.visit(ASTVariableDeclaratorId node, Object data)",61,15,29,6,2
"net.sourceforge.pmd.lang.java.rule.errorprone.AvoidMultipleUnaryOperatorsRule.checkUnaryDescendent(Node node, Object data)",37,15,15,5,2
"net.sourceforge.pmd.lang.dfa.SequenceChecker.run()",92,15,44,4,0
"net.sourceforge.pmd.lang.dfa.Linker.getNodeToBreakStatement(DataFlowNode node)",41,15,29,4,1
"net.sourceforge.pmd.lang.java.rule.codestyle.FieldDeclarationsShouldBeAtStartOfClassRule.visit(ASTFieldDeclaration node, Object data)",38,15,15,3,2
"net.sourceforge.pmd.lang.java.symboltable.JavaNameOccurrence.isSelfAssignment()",39,15,13,2,0
"net.sourceforge.pmd.lang.java.typeresolution.typeinference.BoundOrConstraint.equals(Object obj)",37,15,6,2,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$Traverser.advance()",36,14,3,8,0
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$Traverser.advance()",36,14,1,8,0
"net.sourceforge.pmd.lang.java.rule.bestpractices.MethodReturnsInternalArrayRule.visit(ASTMethodDeclaration method, Object data)",41,14,20,7,2
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.visit(ASTName node, Object data)",71,14,30,5,2
"net.sourceforge.pmd.RuleSetFactory.parseRuleSetReferenceNode(RuleSetBuilder ruleSetBuilder, Element ruleElement, String ref)",72,14,31,4,3
"net.sourceforge.pmd.lang.plsql.rule.codestyle.CodeFormatRule.visit(ASTArgumentList node, Object data)",53,14,36,4,2
"net.sourceforge.pmd.cpd.AbstractTokenizer.parseString(StringBuilder token, int loc, char stringDelimiter)",43,14,14,4,3
"net.sourceforge.pmd.util.database.DBURI.setFields()",92,14,45,3,0
"net.sourceforge.pmd.lang.java.ast.DumpFacade.collectModifiers(JavaNode node, List<String> extras)",41,14,24,3,2
"net.sourceforge.pmd.lang.java.rule.performance.BigIntegerInstantiationRule.visit(ASTAllocationExpression node, Object data)",33,14,27,3,2
"net.sourceforge.pmd.benchmark.TextReport.generate(Map<String,BenchmarkResult> benchmarksByName, PrintStream stream)",91,14,53,2,2
"net.sourceforge.pmd.lang.jsp.ast.DumpFacade.dump(Node node, String prefix)",62,14,33,2,2
"net.sourceforge.pmd.lang.java.metrics.SigMaskTest.testOperationRoles()",49,14,36,2,0
"net.sourceforge.pmd.lang.java.rule.errorprone.CloseResourceRule.checkForResources(Node node, Object data)",29,13,23,9,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$Node.tryAwaitLock(Node[] tab, int i)",44,13,13,8,2
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$Node.tryAwaitLock(AtomicReferenceArray<Node> tab, int i)",44,13,11,8,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.equals(Object o)",32,13,8,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.equals(Object o)",32,13,8,8,1
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryLocalBeforeReturnRule.visit(ASTReturnStatement rtn, Object data)",42,13,25,7,2
"net.sourceforge.pmd.docs.RuleDocGenerator.generateLanguageIndex(Map<Language,List<RuleSet>> rulesets, Map<Language,List<RuleSet>> sortedAdditionalRulesets)",118,13,113,6,2
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.selectMethodsFirstPhase(JavaTypeDefinition context, List<MethodType> methodsToSearch, ASTArgumentList argList)",66,13,19,6,3
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.processElInScriptContext(ASTElExpression elExpression, ASTText prevText, Object data)",27,13,15,6,3
"net.sourceforge.pmd.lang.plsql.dfa.StatementAndBraceFinder.visit(ASTIfStatement node, Object data)",67,13,33,5,2
"net.sourceforge.pmd.lang.dfa.pathfinder.DAAPathFinder.addNodeToTree()",57,13,20,5,0
"net.sourceforge.pmd.lang.java.rule.performance.ConsecutiveLiteralAppendsRule.processAdditive(Object data, int concurrentCount, Node sn, Node rootNode)",41,13,11,5,4
"net.sourceforge.pmd.lang.java.qname.ImmutableList$ListFactory.split(String input, String regex, int limit)",58,13,29,3,3
"net.sourceforge.pmd.lang.java.rule.errorprone.BrokenNullCheckRule.checkForViolations(ASTIfStatement node, Object data, Node conditionalExpression)",54,13,15,3,3
"net.sourceforge.pmd.lang.java.symboltable.NameFinder.checkForNameChild(JavaNode node)",31,13,32,3,1
"net.sourceforge.pmd.lang.vm.ast.TokenMgrError.addEscapes(final String str)",47,13,18,2,1
"net.sourceforge.pmd.lang.java.rule.errorprone.BeanMembersShouldSerializeRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",44,13,34,2,2
"net.sourceforge.pmd.lang.java.qname.QualifiedNameResolver.findLambdaScopeNameSegment(ASTLambdaExpression node)",37,13,11,2,1
"net.sourceforge.pmd.lang.java.typeresolution.MethodType.equals(Object obj)",35,13,7,2,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.tryPresize(int size)",37,12,5,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.tryPresize(int size)",37,12,4,8,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.MethodReturnsInternalArrayRule.isEmptyArray(String varName, AbstractNode typeDeclaration)",27,12,9,7,2
"net.sourceforge.pmd.lang.java.rule.JavaRuleViolation.setClassNameFrom(JavaNode node)",41,12,16,5,1
"net.sourceforge.pmd.lang.apex.rule.security.ApexOpenRedirectRule.findSafeLiterals(AbstractApexNode<?> node)",38,12,15,5,1
"net.sourceforge.pmd.cache.AbstractAnalysisCache.checkValidity(final RuleSets ruleSets, final ClassLoader auxclassPathClassLoader)",44,12,15,4,2
"net.sourceforge.pmd.lang.vm.rule.design.CollapsibleIfStatementsRule.handleIfElseIf(final AbstractVmNode node, final Object data)",37,12,11,4,2
"net.sourceforge.pmd.lang.java.rule.errorprone.OverrideBothEqualsAndHashcodeRule.visit(ASTMethodDeclarator node, Object data)",32,12,10,4,2
"net.sourceforge.pmd.lang.java.rule.performance.UnnecessaryWrapperObjectCreationRule.visit(ASTPrimaryPrefix node, Object data)",30,12,21,4,2
"net.sourceforge.pmd.lang.java.rule.design.ImmutableFieldRule.visit(ASTClassOrInterfaceDeclaration node, Object data)",26,12,19,4,2
"net.sourceforge.pmd.lang.java.dfa.StatementAndBraceFinder.addForExpressionNode(Node node, Structure dataFlow)",34,12,17,3,2
"net.sourceforge.pmd.lang.java.rule.performance.BooleanInstantiationRule.visit(ASTPrimaryPrefix node, Object data)",33,12,23,3,2
"net.sourceforge.pmd.ant.internal.PMDTaskImpl.doTask()",109,12,38,2,0
"net.sourceforge.pmd.lang.vf.ast.DumpFacade.dump(Node node, String prefix)",57,12,27,2,2
"net.sourceforge.pmd.lang.java.rule.errorprone.ConstructorCallsOverridableMethodRule.findMethod(ASTPrimaryExpression node, String className)",37,11,12,8,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.UnusedImportsRule.visitComments(ASTCompilationUnit node)",37,11,14,7,1
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.isSubtypeable(JavaTypeDefinition parameter, JavaTypeDefinition argument)",48,11,17,6,2
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.doesElContainAnyUnescapedIdentifiers(final ASTElExpression elExpression, EnumSet<Escaping> escapes)",46,11,13,6,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.AccessorMethodGenerationRule.analyzeMember(final AbstractJavaAccessNode node, final List<NameOccurrence> occurrences, final ClassScope classScope, final Object data)",38,11,16,6,4
"net.sourceforge.pmd.lang.java.rule.performance.InsufficientStringBufferDeclarationRule.processNode(Node sn)",33,11,18,6,1
"net.sourceforge.pmd.lang.vm.ast.NodeUtils.getSpecialText(final Token t)",73,11,7,5,1
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.visit(ASTSwitchExpression node, Object data)",42,11,17,5,2
"net.sourceforge.pmd.lang.java.rule.performance.ConsecutiveLiteralAppendsRule.checkInitializerExpressions(ASTVariableDeclaratorId node)",41,11,12,5,1
"net.sourceforge.pmd.lang.java.rule.errorprone.CheckSkipResultRule.visit(ASTVariableDeclaratorId node, Object data)",37,11,15,5,2
"net.sourceforge.pmd.RuleSetFactory.parseRuleSetNode(RuleSetReferenceId ruleSetReferenceId, boolean withDeprecatedRuleReferences)",73,11,41,4,2
"net.sourceforge.pmd.lang.apex.rule.security.ApexXSSFromURLParamRule.processVariableAssignments(AbstractApexNode<?> node, Object data, final boolean reverseOrder)",41,11,14,4,3
"net.sourceforge.pmd.lang.apex.rule.security.ApexSOQLInjectionRule.recursivelyCheckForSelect(final ASTVariableExpression var, final ASTBinaryExpression node)",40,11,18,4,2
"net.sourceforge.pmd.lang.java.rule.errorprone.CloneMethodMustImplementCloneableRule.extendsOrImplementsCloneable(final ASTClassOrInterfaceDeclaration node)",39,11,18,4,1
"net.sourceforge.pmd.util.database.DBType.DBType(String subProtocol, String subnamePrefix)",38,11,7,4,2
"net.sourceforge.pmd.lang.java.rule.design.LawOfDemeterRule$MethodCall.determineType()",35,11,17,4,0
"net.sourceforge.pmd.lang.plsql.symboltable.ClassScope.addNameOccurrence(NameOccurrence occ)",34,11,15,4,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitUseExpectedRule.visit(ASTMethodDeclaration node, Object data)",32,11,20,4,2
"net.sourceforge.pmd.dcd.UsageNodeVisitor.visit(ConstructorNode constructorNode, Object data)",27,11,21,4,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.JUnitTestsShouldIncludeAssertRule.isExpectStatement(ASTStatementExpression expression, Map<String,List<NameOccurrence>> expectables)",27,11,17,4,2
"net.sourceforge.pmd.lang.java.rule.errorprone.MoreThanOneLoggerRule.visit(ASTVariableDeclarator node, Object data)",24,11,12,4,2
"net.sourceforge.pmd.lang.plsql.ast.DumpFacade.dump(PLSQLNode node, String prefix)",62,11,13,3,2
"net.sourceforge.pmd.cpd.JavaTokenizer$ConstructorDetector.processToken(Token currentToken)",52,11,8,3,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidReassigningLoopVariablesRule.isConditionallyExecuted(Node node, ASTStatement loopBody)",44,11,9,3,2
"net.sourceforge.pmd.lang.java.ast.ASTAnnotation.suppresses(Rule rule)",43,11,13,3,1
"net.sourceforge.pmd.lang.java.dfa.StatementAndBraceFinder.visit(ASTStatement node, Object data)",42,11,39,3,2
"net.sourceforge.pmd.lang.java.rule.bestpractices.GuardLogStatementRule.hasGuard(ASTPrimaryExpression node, String methodCall, String logLevel)",40,11,17,3,3
"net.sourceforge.pmd.lang.rule.xpath.SaxonXPathRuleQuery.getAtomicRepresentation(final Object value)",39,11,6,3,1
"net.sourceforge.pmd.lang.java.rule.bestpractices.AvoidReassigningParametersRule.lookForViolation(Map<VariableNameDeclaration,List<NameOccurrence>> params, Object data)",22,11,18,3,2
"net.sourceforge.pmd.cpd.JavaTokenizer$JavaTokenFilter.detectAnnotations(Token currentToken)",21,11,0,3,1
"net.sourceforge.pmd.lang.java.rule.performance.StringToStringRule.visit(ASTVariableDeclaratorId node, Object data)",19,11,17,3,2
"net.sourceforge.pmd.rules.RuleFactory.buildRule(Element ruleElement)",83,11,41,2,1
"net.sourceforge.pmd.rules.RuleFactory.decorateRule(Rule referencedRule, RuleSetReference ruleSetReference, Element ruleElement)",53,11,30,2,3
"net.sourceforge.pmd.dcd.asm.TypeSignatureVisitor.visitBaseType(char descriptor)",37,11,2,2,1
"net.sourceforge.pmd.lang.xml.rule.AbstractDomXmlRule.visitDomNode(XmlNode node, Node domNode, RuleContext ctx)",35,11,12,2,3
"net.sourceforge.pmd.lang.java.rule.multithreading.UnsynchronizedStaticFormatterRule.visit(ASTFieldDeclaration node, Object data)",32,11,13,2,2
"net.sourceforge.pmd.util.database.SourceObject.getSuffixFromType()",28,11,18,1,0
"net.sourceforge.pmd.lang.java.ast.AbstractTypeBodyDeclaration.determineKind()",26,11,3,1,0
"ClazzPropertyOfPrimitiveTypes.test()",20,11,4,1,0
"net.sourceforge.pmd.lang.java.rule.errorprone.AssignmentInOperandRule.visit(ASTExpression node, Object data)",16,11,10,1,2
"net.sourceforge.pmd.lang.java.rule.errorprone.CloseResourceRule.visit(ASTCompilationUnit node, Object data)",17,10,17,9,2
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8$CHMView.toArray(T[] a)",28,10,9,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8$CHMView.toArray(T[] a)",28,10,9,8,1
"com.concurrent_ruby.ext.jsr166e.nounsafe.ConcurrentHashMapV8.internalGet(Object k)",21,10,6,8,1
"com.concurrent_ruby.ext.jsr166e.ConcurrentHashMapV8.internalGet(Object k)",21,10,5,8,1
"net.sourceforge.pmd.lang.rule.AbstractRuleChainVisitor.visitAll(List<Node> nodes, RuleContext ctx)",58,10,30,7,2
"net.sourceforge.pmd.lang.java.rule.codestyle.UnnecessaryLocalBeforeReturnRule.isInitDataModifiedAfterInit(final VariableNameDeclaration variableDeclaration, final ASTReturnStatement rtn)",40,10,19,7,2
"net.sourceforge.pmd.lang.java.typeresolution.MethodTypeResolution.isMemberVisibleFromClass(Class<?> classWithMember, int modifiers, Class<?> accessingClass)",43,10,11,6,3
"net.sourceforge.pmd.lang.apex.rule.security.ApexCRUDViolationRule.collectCRUDMethodLevelChecks(final ASTMethodCallExpression node)",41,10,24,6,1
"net.sourceforge.pmd.lang.vf.rule.security.VfUnescapeElRule.innerContainsSafeFields(final AbstractVFNode expression)",29,10,6,6,1
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.getSuperClassTypeDefinition(Node node, Class<?> clazz)",35,10,9,5,2
"net.sourceforge.pmd.lang.java.typeresolution.ClassTypeResolver.getTypeParameterDeclaration(Node startNode, String image)",23,10,8,5,2
"net.sourceforge.pmd.lang.java.rule.design.LawOfDemeterRule$MethodCall.determineLastAssignment()",51,10,27,4,0
