"method","loc","cyclo","calls","nbd","param"
"me.umov.business.domain.itinerary.Itinerary.setRecurrenceConfiguration(RecurrenceConfiguration recurrenceConfiguration)",14,3,23,2,1
"me.umov.business.domain.rule.task.ShouldHaveRequiredTaskConfigFields.processRule()",12,3,3,2,0
"me.umov.business.domain.itinerary.specification.ShouldLoadAllAgents.isSatisfiedBy(ItinerarySchedule candidate)",11,3,8,2,1
"me.umov.business.domain.itinerary.specification.ShouldLoadAllTeams.isSatisfiedBy(ItinerarySchedule candidate)",11,3,8,2,1
"me.umov.business.domain.itinerary.specification.ShouldValidateAgentRelationEqualsAllAgents.isSatisfiedBy(ItinerarySchedule candidate)",10,3,5,2,1
"me.umov.business.application.service.RecurrenceService.shouldSkipWeekdayForConfiguration(RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate)",10,3,4,2,2
"me.umov.business.domain.itinerary.Itinerary.shouldDisableCron()",5,3,2,2,0
"me.umov.business.domain.task.TaskModel.isCanceled()",4,3,3,2,0
"me.umov.business.domain.task.TaskModel.isInPreparation()",4,3,3,2,0
"me.umov.business.domain.task.TaskModel.isPendingToDispatch()",4,3,3,2,0
"me.umov.business.domain.task.TaskModel.isRetrievedFromField()",4,3,3,2,0
"me.umov.business.anticorruption.itinerary.WorkCycleScheduleConverterImpl.convertFrom(SaveWorkCycleScheduleRequest request)",41,3,44,1,1
"me.umov.business.application.model.WorkJourneyModel.isDateIntervalInsideOfJourney(DateInterval dateInterval)",15,3,9,1,1
"me.umov.business.domain.itinerary.ItinerarySchedule.setRecurrenceConfiguration(RecurrenceConfiguration recurrenceConfiguration)",11,3,19,1,1
"me.umov.business.taskschedule.anticorruption.relationship.AbstractRelationshipConverter.getId(RelationshipDTO dto)",11,3,11,1,1
"me.umov.business.application.observer.ItineraryCronSchedulerObserver.process(ItinerarySaved event)",10,3,5,1,1
"me.umov.business.application.observer.ItineraryScheduleCronSchedulerObserver.process(ItineraryScheduleSaved event)",10,3,5,1,1
"me.umov.business.utils.specification.domain.AndSpecification.isSatisfiedBy(T candidate)",9,3,8,1,1
"me.umov.business.utils.specification.domain.OrSpecification.isSatisfiedBy(T candidate)",9,3,8,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidAgent.processRule()",9,3,3,1,0
"me.umov.business.domain.rule.task.ShouldHaveValidTeam.processRule()",9,3,3,1,0
"me.umov.business.application.service.DistributionTask.theyAreOnTheSameTeam(List<TaskModel> listTask)",7,3,5,1,1
"me.umov.business.application.interceptor.JWTAuthorizationInterceptor.shouldValidateJWTToken(Object handler)",7,3,2,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validateCancelledSituationToNextSituations(ArrayList<RuleMessage> messages)",6,3,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validateInFieldSituationToNextSituations(ArrayList<RuleMessage> messages)",6,3,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validatePendingSituationToNextSituations(ArrayList<RuleMessage> messages)",6,3,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validatePreparationSituationToNextSituations(ArrayList<RuleMessage> messages)",6,3,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validateReturnedSituationToNextSituations(ArrayList<RuleMessage> messages)",6,3,3,1,1
"me.umov.business.domain.itinerary.ItinerarySchedule.shouldDisableCron()",5,3,2,1,0
"me.umov.business.application.repository.custom.AgentRepositoyCustom.getQuery(List<String> ignoreTaskType)",32,3,5,0,1
"me.umov.business.application.model.dto.CustomFieldValueDTO.toCustomFieldValueModel()",9,3,4,0,0
"me.umov.business.application.repository.custom.AgentRepositoyCustom.findIdleAgentsByTeam(Long clientId, Long teamId, List<String> ignoreTaskType)",8,3,7,0,3
"me.umov.business.taskschedule.application.dto.SaveTaskScheduleGroupRequest.identity()",8,3,5,0,0
"me.umov.business.domain.task.TaskDailyResume.getArrayNonconformities()",7,3,10,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.rootIdentifier()",7,3,3,0,0
"me.umov.business.taskschedule.application.dto.RelationshipDTO.nodeIdentifier()",7,3,1,0,0
"me.umov.business.application.service.DistributionIdleAgent.getAgentAvailable(TaskModel taskModel, RuleRequestDTO dto)",6,3,7,0,2
"me.umov.business.domain.itinerary.specification.ShouldHaveItineraryInitialDateGreaterThanToday.isSatisfiedBy(ItinerarySchedule candidate)",6,3,6,0,1
"me.umov.business.domain.itinerary.specification.ShouldHaveItineraryScheduleInitialDateGreaterThanToday.isSatisfiedBy(ItinerarySchedule candidate)",6,3,6,0,1
"me.umov.business.domain.task.TaskDailyResume.getId()",5,3,2,0,0
"me.umov.business.taskschedule.anticorruption.TaskScheduleGroupConverterImpl.convertFrom(SaveTaskScheduleGroupRequest request)",42,2,51,4,1
"me.umov.business.domain.task.TaskService.assignTaskWorkCycles(TaskModel task)",14,2,12,3,1
"me.umov.business.domain.task.TaskService.applyAuditValues(TaskModel task)",7,2,9,3,1
"me.umov.business.domain.model.builder.TaskLoader.applyDefaultValues(TaskModel task)",6,2,5,3,1
"me.umov.business.application.model.dto.SaveTaskDTO.addOrRemoveTaskItemsFrom(TaskModel taskModel)",15,2,32,2,1
"me.umov.business.application.service.CustomFieldValueService.removeMultipleListValues(BaseClientModel<Long> clientModel, List<CustomFieldValueModel> customFields)",12,2,26,2,2
"me.umov.business.application.service.CustomFieldValueService.saveAll(BaseClientModel<Long> clientModel, List<CustomFieldValueModel> customFields)",11,2,7,2,2
"me.umov.business.domain.workcycle.WorkCycleService.assignWorkCycle(TaskModel task, List<TaskActivityModel> taskActivities)",10,2,5,2,2
"me.umov.business.domain.rule.task.ShouldHaveAgentByRequiredTaskConfig.processRule()",10,2,3,2,0
"me.umov.business.application.service.RecurrenceService.shouldProcess(RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate, Integer recurrenceCount)",8,2,8,2,3
"me.umov.business.application.service.CustomFieldValueService.removeWithoutValue(BaseClientModel<Long> clientModel, List<CustomFieldValueModel> customFields)",7,2,10,2,2
"me.umov.business.application.service.RecurrenceService.generateRecurrenceDates(Recurrent recurrent)",7,2,4,2,1
"me.umov.business.domain.itinerary.Itinerary.setActivityOriginList(List<ItineraryActivityOrigin> activityOriginList)",7,2,4,2,1
"me.umov.business.domain.task.TaskModel.setActivityOriginList(List<ActivityOrigin> activityOriginList)",7,2,4,2,1
"me.umov.business.application.controller.agent.AgentController.byId(@PathVariable Long id)",7,2,2,2,1
"me.umov.business.domain.itinerary.Itinerary.addAgent(ItineraryAgent itineraryAgent)",6,2,1,2,1
"me.umov.business.utils.specification.domain.BaseValidator.checkResults(List<SpecificationResult> results)",5,2,12,2,1
"me.umov.business.application.service.RecurrenceService.shouldSkipDayInMonthlyRepetition(RecurrenceConfiguration recurrenceConfiguration, LocalDate processingDate)",5,2,3,2,2
"me.umov.business.application.service.RecurrenceService.getDayOfWeek(LocalDate date)",5,2,2,2,1
"me.umov.business.application.service.RecurrenceService.deserialize(String recurrenceConfigurationJSON)",5,2,1,2,1
"me.umov.business.domain.itinerary.Itinerary.addItineraryActivity(ItineraryActivity itineraryActivity)",5,2,1,2,1
"me.umov.business.domain.itinerary.Itinerary.addTeam(ItineraryTeam itineraryTeam)",5,2,1,2,1
"me.umov.business.domain.rule.task.ShouldHaveRequiredTaskConfigFields.shouldProcessField(String taskFieldName)",5,2,1,2,1
"me.umov.business.domain.task.TaskModel.isForTeamExecution()",4,2,5,2,0
"me.umov.business.domain.task.TaskModel.getTeamId()",4,2,3,2,0
"me.umov.business.domain.task.TaskModel.setTeamExecution(TeamExecution teamExecution)",4,2,1,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.getOperation()",3,2,1,2,0
"me.umov.business.domain.task.TaskModel.getActivityOriginCode()",3,2,1,2,0
"me.umov.business.domain.task.TaskModel.getAgentId()",3,2,1,2,0
"me.umov.business.domain.task.TaskModel.getServiceLocalId()",3,2,1,2,0
"me.umov.business.domain.task.TaskModel.getTaskTypeId()",3,2,1,2,0
"me.umov.business.application.model.dto.SaveTaskDTO.toCustomFieldsModels()",2,2,4,2,0
"me.umov.business.application.model.notification.TaskNotification.setStatus(TaskNotificationStatus status)",2,2,1,2,1
"me.umov.business.application.model.notification.TaskNotification.setType(TaskNotificationType type)",2,2,1,2,1
"me.umov.business.application.model.dto.SaveTaskDTO.getSendSituationToInField()",2,2,0,2,0
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.processRule()",19,2,10,1,0
"me.umov.business.infrastructure.serialization.HibernateProxyTypeAdapter.write(JsonWriter out, HibernateProxy value)",15,2,7,1,2
"me.umov.business.application.model.ServiceLocalModel.setAddress(Address address)",13,2,11,1,1
"me.umov.business.infrastructure.servicelocal.ServiceLocalDAOImpl.findAll(List<Long> ids)",12,2,10,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidFinalHour.processRule()",12,2,9,1,0
"me.umov.business.domain.itinerary.ItineraryService.detachActivity(Long workCycleId, Long activityId)",11,2,11,1,2
"me.umov.business.application.repository.custom.task.TaskRepositoryCustomImpl.buildSql(boolean hasFinalDate)",11,2,7,1,1
"me.umov.business.domain.event.DomainEventRegistry.findElegibleListeners(DomainEvent event)",10,2,11,1,1
"me.umov.business.domain.itinerary.ItineraryService.attachActivity(Long workCycleId, Long activityId)",10,2,9,1,2
"me.umov.business.domain.itinerary.ItineraryService.attachServiceLocal(Long workCycleId, Long serviceLocalId)",10,2,9,1,2
"me.umov.business.domain.itinerary.ItineraryService.detachServiceLocal(Long workCycleId, Long serviceLocalId)",10,2,8,1,2
"me.umov.business.domain.rule.task.ShouldHaveValidFinalDate.processRule()",10,2,6,1,0
"me.umov.business.application.service.DistributionTask.redistribution(List<TaskModel> listTask, RuleRequestDTO dto)",9,2,9,1,2
"me.umov.business.infrastructure.cron.RundeckSchedulerCronProvider.ensureClientProjectExistance(String projectName)",9,2,5,1,1
"me.umov.business.domain.servicelocal.Address.resolveGeoCoordinate()",9,2,4,1,0
"me.umov.business.domain.rule.task.ShouldHaveTeamExecutionWhenTeamIsSelected.processRule()",9,2,3,1,0
"me.umov.business.domain.rule.task.ShouldValidateAgentPortfolio.processRule()",9,2,3,1,0
"me.umov.business.infrastructure.activity.ActivityDAOImpl.findAll(List<Long> ids)",9,2,2,1,1
"me.umov.business.infrastructure.agent.AgentDAOImpl.findAll(List<Long> ids)",9,2,2,1,1
"me.umov.business.infrastructure.team.TeamDAOImpl.findAll(List<Long> ids)",9,2,2,1,1
"me.umov.business.domain.rule.task.ShouldHaveTaskModel.processRule()",9,2,2,1,0
"me.umov.business.domain.rule.task.ShouldHaveValidTaskType.processRule()",9,2,2,1,0
"me.umov.business.taskschedule.anticorruption.relationship.AbstractRelationshipConverter.addRelationship(RelationshipDTO dto, Itinerary itinerary)",8,2,6,1,2
"me.umov.business.domain.itinerary.ItineraryService.findItinerarySchedule(Long workCycleId)",8,2,3,1,1
"me.umov.business.domain.model.builder.BaseLoader.loadModelForOperation(IOperationDTO<TModel> dto)",7,2,6,1,1
"me.umov.business.application.service.DistributionTask.saveTask(List<TaskModel> listTask, AgentModel agentModel)",7,2,4,1,2
"me.umov.business.application.interceptor.JWTAuthorizationInterceptor.preHandle(HttpServletRequest request, HttpServletResponse response, Object handler)",7,2,3,1,3
"me.umov.business.domain.generic.specification.ShouldHaveUniqueDescription.isSatisfiedBy(T candidate)",7,2,3,1,1
"me.umov.business.application.model.WorkJourneyDayModel.isInsideOfInterval(LocalTime time, LocalTime initialTime, LocalTime finalTime)",6,2,4,1,3
"me.umov.business.application.model.fixture.TaskModelFixture.withAgentId(Long agentId)",6,2,4,1,1
"me.umov.business.application.model.fixture.TaskModelFixture.withTeamId(Long teamId)",6,2,4,1,1
"me.umov.business.domain.itinerary.specification.ShouldHaveStartDateLessThanEndDate.isSatisfiedBy(ItinerarySchedule itinerarySchedule)",6,2,3,1,1
"me.umov.business.domain.client.Client.getIdiomId()",6,2,2,1,0
"me.umov.business.application.authorization.JWTService.extractJwtFromRequestAuthorizationHeader(String authorizationHeader)",6,2,1,1,1
"me.umov.business.taskschedule.anticorruption.relationship.AbstractRelationshipConverter.remove(RelationshipDTO dto, Itinerary itinerary)",5,2,7,1,2
"me.umov.business.application.observer.TaskSavedObserver.assignTaskWorkCycles(TaskSavedEvent event)",5,2,5,1,1
"me.umov.business.application.service.DistributionTask.verifyByTask(List<TaskModel> listTask)",5,2,3,1,1
"me.umov.business.domain.rule.task.ShouldHaveValidSituationLifeCicle.validateNewTaskToNextSituations(ArrayList<RuleMessage> messages)",5,2,3,1,1
"me.umov.business.application.model.Interval.Interval(String interval)",5,2,1,1,1
"me.umov.business.application.model.Interval.validateInterval(String interval)",5,2,1,1,1
"me.umov.business.application.service.idiom.IdiomWrapper.scheduleSendNotificationMessage(String parameter)",5,2,1,1,1
"me.umov.business.domain.rule.task.ShouldValidateAgentPortfolio.validateLocalAgentPortfolio(List<RuleMessage> validationMessages)",4,2,5,1,1
"me.umov.business.domain.client.Client.getIdiom()",4,2,1,1,0
"me.umov.business.domain.event.DomainEventRegistry.checkEvent(DomainEvent event)",4,2,0,1,1
"me.umov.business.application.service.DistributionTask.hasTask(List<TaskModel> listTask)",3,2,2,1,1
"me.umov.business.application.authorization.JWTService.getAgentId(Claim agentId)",2,2,1,1,1
"me.umov.business.domain.itinerary.ItineraryCronService.createCronFor(Itinerary itinerary)",12,2,12,0,1
"me.umov.business.domain.itinerary.ItineraryScheduleCronService.createCronFor(ItinerarySchedule itinerarySchedule)",12,2,12,0,1
"me.umov.business.application.interceptor.CORSInterceptor.preHandle(HttpServletRequest request, HttpServletResponse response, Object handler)",12,2,7,0,3
"me.umov.business.application.service.BaseService.processValidationRules(List<BusinessRule> validationRules)",8,2,10,0,1
"me.umov.business.domain.rule.task.ShouldHaveNoTaskInDate.processRule()",8,2,3,0,0
"me.umov.business.domain.rule.task.ShouldHaveOneAgentWhenOnlyOneAgentTeam.processRule()",8,2,3,0,0
"me.umov.business.utils.specification.rule.EntityConstraintValidator.validateConstraints(T entity)",7,2,10,0,1
"me.umov.business.domain.itinerary.ItineraryCronService.disableCronFor(Itinerary itinerary)",7,2,6,0,1
"me.umov.business.domain.itinerary.ItineraryScheduleCronService.disableCronFor(ItinerarySchedule itinerarySchedule)",7,2,6,0,1
"me.umov.business.utils.specification.domain.SpecificationResult.notSatisfied(List<String>... messages)",7,2,6,0,1
"me.umov.business.domain.rule.task.ShouldInitiateToday.processRule()",7,2,5,0,0
"me.umov.business.domain.rule.task.ShouldBeActive.processRule()",7,2,4,0,0
"me.umov.business.domain.rule.task.ShouldBeInPreparation.processRule()",7,2,4,0,0
"me.umov.business.domain.rule.task.ShouldHaveTeam.processRule()",7,2,3,0,0
"me.umov.business.domain.rule.task.ShouldNotHaveAgent.processRule()",6,2,3,0,0
"me.umov.business.application.controller.TaskTypeController.byId(@PathVariable Long id)",6,2,2,0,1
"me.umov.business.infrastructure.serialization.HttpStatusSerializationAdapter.serialize(HttpStatus src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.business.infrastructure.serialization.LocalDateSerializationAdapter.serialize(LocalDate src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.business.infrastructure.serialization.LocalDateTimeSerializationAdapter.serialize(LocalDateTime src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.business.infrastructure.serialization.LocalTimeSerializationAdapter.serialize(LocalTime src, Type typeOfSrc, JsonSerializationContext context)",6,2,1,0,3
"me.umov.business.infrastructure.jpa.LocalTimeConverter.convertToDatabaseColumn(LocalTime attribute)",6,2,1,0,1
"me.umov.business.utils.specification.rule.ValidationRules.ValidationRules(List<BusinessRule> validationRules)",6,2,0,0,1
