"method","loc","cyclo","calls","nbd","param"
"me.umov.refill.util.FormatUtils.formatDecimalNumber(BigDecimal valor, int decimalPlaces)",14,3,6,1,2
"me.umov.refill.validator.GeoCoordinateValidator.isValid(String value)",10,3,3,1,1
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.translateRouteToMarkers(Graphic graphic, Route route)",9,3,3,1,2
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.setStaticMarkersInfo(Graphic graphic)",8,3,4,1,1
"me.umov.refill.model.map.MarkerInfo.format(Object o)",8,3,2,1,1
"me.umov.refill.model.GraphicCache.getOnlineFilters()",8,3,2,1,0
"me.umov.refill.core.Process.run()",7,3,3,1,0
"me.umov.refill.dao.AbstractDaoMock.containsCriteria(List<Criterion> criteriaList, String criteria)",6,3,2,1,2
"me.umov.refill.builder.widget.CustomEntitiesRowActionFactory.getRowAction(Graphic graphic)",6,3,2,1,1
"me.umov.refill.util.DateTimeUtils.timeToLiteralHourMinutes(String time)",15,3,21,0,1
"me.umov.refill.types.handler.CharArrayTypeHandler.getValue(OnlineFilter onlineFilter)",13,3,12,0,1
"me.umov.refill.service.AttemptService.verifyAttemptPolicy(GraphicCache cache)",10,3,5,0,1
"me.umov.refill.types.handler.StringTypeHandler.getValue(OnlineFilter onlineFilter)",9,3,3,0,1
"me.umov.refill.builder.widget.AbstractChartDataBuilder.verifyRequiredFilters(GraphicCache cache)",8,2,9,3,1
"me.umov.refill.model.Graphic.getValidRoutes()",5,2,6,3,0
"me.umov.refill.builder.widget.AbstractChartDataBuilder.applyFilters(Graphic graphic, GraphicCache cache)",5,2,3,3,2
"me.umov.refill.model.Graphic.addGraphicFilter(GraphicFilter graphicFilter)",5,2,1,3,1
"me.umov.refill.model.Graphic.addOnlineFilter(OnlineFilter onlineFilter)",5,2,1,3,1
"me.umov.refill.model.Graphic.addFilter(GraphicFilter filter)",4,2,1,3,1
"me.umov.refill.model.Graphic.addRoute(Route route)",4,2,1,3,1
"me.umov.refill.model.Graphic.setDataFilter(GraphicDataFilter dataFilter)",2,2,1,3,1
"me.umov.refill.model.Graphic.setPrimaryEntity(GraphicEntity primaryEntity)",2,2,1,3,1
"me.umov.refill.model.Graphic.setType(GraphicType type)",2,2,1,3,1
"me.umov.refill.dao.AbstractDao.executeQuery(String sql, Map<String,Object> parameters, ResultTransformer transformer)",13,2,12,2,3
"me.umov.refill.builder.map.AbstractMapDataBuilder.buildCacheData(Graphic graphic, GraphicCache currentCache)",12,2,11,2,2
"me.umov.refill.serialization.GraphicDataRowSerializer.serialize(GraphicDataRow row, Type type, JsonSerializationContext context)",9,2,6,2,3
"me.umov.refill.builder.map.AgentTrackingMapDataBuilder.buildIcon(int seq, Marker marker)",8,2,6,2,2
"me.umov.refill.model.map.Marker.getRecursivePlacesList()",8,2,3,2,0
"me.umov.refill.core.ShutdownSigner.waitAllProcessToStop()",8,2,2,2,0
"me.umov.refill.service.GraphicDataService.getBindParameters(Graphic graphic)",7,2,8,2,1
"me.umov.refill.builder.map.AbstractMapDataBuilder.buildOnlineFilters(Graphic graphic, GraphicCache currentCache)",7,2,6,2,2
"me.umov.refill.builder.map.AbstractMapDataBuilder.createDefaultOnlineFilters(Graphic graphic)",7,2,6,2,1
"me.umov.refill.model.map.Marker.setVisibleInfos(MarkerInfoKey... keys)",6,2,11,2,1
"me.umov.refill.dao.AbstractDao.getCriteria(Criterion... criterions)",6,2,4,2,1
"me.umov.refill.template.SoyDataBuilder.fromMap(Map<?,?> map, int deep)",5,2,6,2,2
"me.umov.refill.core.ShutdownSigner.sendStopSignalToAllProcesses()",5,2,5,2,0
"me.umov.refill.builder.chart.ChartDataBuilder.buildData(Graphic graphic)",5,2,3,2,1
"me.umov.refill.template.SoyDataBuilder.fromList(List<?> list, int deep)",5,2,2,2,2
"me.umov.refill.dao.AbstractDao.onRetrieved(List<T> list)",5,2,1,2,1
"me.umov.refill.model.map.Marker.addInfo(MarkerInfo markerInfo)",5,2,1,2,1
"me.umov.refill.builder.widget.CustomTableDataBuilder.validateCustomColumns(GraphicCache cache)",4,2,2,2,1
"me.umov.refill.model.map.Marker.addPath(String encodedPath)",4,2,1,2,1
"me.umov.refill.dao.AbstractDao.firstByCriteria(Criteria criteria)",3,2,5,2,1
"me.umov.refill.dao.AbstractDao.getByCriteria(Criterion... criterions)",3,2,4,2,1
"me.umov.refill.service.GraphicDataService.getMapMarkers(Graphic graphic)",3,2,4,2,1
"me.umov.refill.service.GraphicDataService.getOnlineFilterOptions(Graphic graphic, String filterName)",3,2,3,2,2
"me.umov.refill.service.GraphicDataService.getMapRoutes(Graphic graphic)",3,2,3,2,1
"me.umov.refill.persistence.PersistenceHelper.getJsonMap(Object[] tuple, String[] aliases, String expectedAlias)",3,2,2,2,3
"me.umov.refill.persistence.PersistenceHelper.getLong(Object[] tuple, String[] aliases, String expectedAlias)",3,2,2,2,3
"me.umov.refill.persistence.PersistenceHelper.getMarkerInfoList(Object[] tuple, String[] aliases, String expectedAlias)",3,2,2,2,3
"me.umov.refill.model.map.Marker.getInfoValueAsLocalDateTime(MarkerInfoKey key)",3,2,2,2,1
"me.umov.refill.model.map.Marker.getInfoValueAsLong(MarkerInfoKey key)",3,2,2,2,1
"me.umov.refill.model.map.Marker.getWaitTimeInSeconds()",3,2,1,2,0
"me.umov.refill.persistence.GraphicDataRowResultTransformerTest.shouldCreateAGraphicDataRowBasedOnAResultSetData()",16,2,9,1,0
"me.umov.refill.interceptor.TransactionInterceptor.invoke(MethodInvocation invocation)",16,2,7,1,1
"me.umov.refill.template.SoyDataBuilderTest.shouldConvertAMapToSoyMap()",14,2,20,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldSupportManyDeepLevelsToConvertModelTypes()",13,2,10,1,0
"me.umov.refill.builder.widget.TotalDisplacementDataBuilder.postBuild(Graphic graphic)",12,2,11,1,1
"me.umov.refill.template.SoyDataBuilderTest.shouldSupportManyDeepLevelsToMapComplexTypesWhenConvertingAListOfObjects()",12,2,11,1,0
"me.umov.refill.builder.map.AgentTrackingMapDataBuilderTest.shouldBuildMarkersBasedOnGPSCaptureSequence()",11,2,16,1,0
"me.umov.refill.template.SoyDataBuilderTest.shouldConvertAListObjectsIntoASoyListOfMaps()",11,2,10,1,0
"me.umov.refill.model.TableColumnData.TableColumnData(String caption, String name, TableColumnType type, Boolean shouldTranslate)",11,2,0,1,4
"me.umov.refill.core.GraphicUpdateWorker.doUpdateCacheData()",10,2,6,1,0
"me.umov.refill.serialization.GraphicDataRowSerializerTest.shouldAddEachValueOfDataRowAsPropertyIntoJson()",9,2,13,1,0
"me.umov.refill.core.GraphicUpdateManager.schedulePendingGraphicsToUpdate()",9,2,12,1,0
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.setIconBySituation(Graphic graphic, Marker marker)",9,2,8,1,2
"me.umov.refill.core.Process.processSleepTimeExpired()",9,2,3,1,0
"me.umov.refill.service.ActivityFieldService.getByIds(Long clientId, List<Long> activityFieldIds)",8,2,3,1,2
"me.umov.refill.service.CustomFieldService.getByIds(Long clientId, List<String> customFieldIds)",8,2,3,1,2
"me.umov.refill.fixture.CustomFieldFixture.buildList(int size)",8,2,1,1,1
"me.umov.refill.core.Config.environmentProperty()",7,2,4,1,0
"me.umov.refill.core.GraphicUpdateQueueTest.shouldAvailableSpotsBeZeroWhenTheQueueIsTotallyFilled()",7,2,4,1,0
"me.umov.refill.builder.widget.CustomEntitiesTableDataBuilder.widgetActions(Graphic graphic)",7,2,3,1,1
"me.umov.refill.builder.widget.CustomHistoryCardDataBuilder.getCardSubTitle()",7,2,3,1,0
"me.umov.refill.builder.map.TrackingMapDataBuilder.setAdditionalInfo(Graphic graphic, Route route)",6,2,4,1,2
"me.umov.refill.fixture.GraphicDataRowFixture.withStringArrayValue(int size)",6,2,4,1,1
"me.umov.refill.builder.map.AbstractMapRouteDataBuilder.processPostBuild(Graphic graphic)",6,2,3,1,1
"me.umov.refill.fixture.EntityFixture.withCustomFields(Field... fields)",6,2,2,1,1
"me.umov.refill.fixture.EntityFixture.withFields(Field... fields)",6,2,2,1,1
"me.umov.refill.model.column.CustomColumns.getCustomFieldsFromEntity(Entity entity)",6,2,1,1,1
"me.umov.refill.model.column.CustomColumns.getFieldsFromEntity(Entity entity)",6,2,1,1,1
"me.umov.refill.persistence.GraphicDataRowResultTransformerTest.generateValues(int size)",6,2,1,1,1
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.translateRoutesToMarkers(Graphic graphic)",5,2,3,1,1
"me.umov.refill.builder.map.TrackingMapDataBuilder.processPostMapBuild(Graphic graphic)",5,2,2,1,1
"me.umov.refill.model.column.CustomColumns.adjustEntityFields(Entity e)",5,2,2,1,1
"me.umov.refill.model.GraphicCache.increaseAttempt()",5,2,1,1,0
"me.umov.refill.core.Config.getConfiguration()",5,2,0,1,0
"me.umov.refill.model.map.MarkerInfo.addAnchor(Map<String,String> map, String key, MarkerInfoKey reference, MarkerInfoKey anchor)",4,2,4,1,4
"me.umov.refill.core.GraphicUpdateQueue.add(List<String> tokens)",4,2,1,1,1
"me.umov.refill.builder.map.DeliveryTrackingMapDataBuilder.setMarkerIcon(IconConfigType iconConfig, DeliveryTrackingMapIconType iconType, Marker marker)",3,2,5,1,3
"me.umov.refill.dao.AbstractDaoMock.assertContainsCriteria(List<Criterion> criteriaList, String expectedCriteria)",3,2,3,1,2
"me.umov.refill.dao.AbstractDaoMock.assertNotContainsCriteria(List<Criterion> criteriaList, String expectedCriteria)",3,2,3,1,2
"me.umov.refill.model.GraphicCache.setCacheType(CacheType cacheType)",2,2,1,1,1
"me.umov.refill.model.map.MarkerInfo.getValueAsLocalDateTime()",2,2,1,1,0
"me.umov.refill.model.map.MarkerInfo.getValueAsLong()",2,2,1,1,0
"me.umov.refill.dao.GraphicCacheDao.findNewAndExpiredGraphicsWithoutError(List<String> notInTokens, Integer limit)",14,2,15,0,2
"me.umov.refill.core.GraphicRemovalManager.doProcess()",12,2,11,0,0
"me.umov.refill.types.handler.DateAsDatetimeRangeTypeHandler.getValue(OnlineFilter onlineFilter)",10,2,9,0,1
"me.umov.refill.util.MediaIconHelper.getIcon(List<GraphicIcon> customIcons, Long identifier, String defaultIcon)",9,2,9,0,3
"me.umov.refill.types.handler.DateEndOfDayTypeHandler.getValue(OnlineFilter onlineFilter)",9,2,8,0,1
"me.umov.refill.model.GraphicFilter.GraphicFilter(String entity, String field, String operator, Object bindingValue, boolean useBinding, String castType, String onlineFilterType)",9,2,2,0,7
"me.umov.refill.types.handler.DateTypeHandler.getValue(OnlineFilter onlineFilter)",8,2,7,0,1
"me.umov.refill.types.handler.AnyArrayTypeHandler.getValue(OnlineFilter onlineFilter)",8,2,6,0,1
"me.umov.refill.service.GraphicService.findBy(GraphicCache cache)",8,2,4,0,1
"me.umov.refill.persistence.ArrayAsListType.nullSafeGet(ResultSet rs, String[] names, SessionImplementor session, Object owner)",8,2,2,0,4
"me.umov.refill.persistence.RouteTransportModeTransformer.transformList(List list)",8,2,2,0,1
"me.umov.refill.validator.MarkerValidator.isValid(Marker marker)",7,2,6,0,1
"me.umov.refill.types.handler.LongArrayTypeHandler.getValue(OnlineFilter onlineFilter)",6,2,7,0,1
"me.umov.refill.template.TemplateServiceTest.shouldGenerateAGroupByClauseToEachExistingGroup()",6,2,5,0,0
"me.umov.refill.template.TemplateServiceTest.shouldGenerateASelectEntryForEachGroupIntoQuery()",6,2,5,0,0
"me.umov.refill.template.TemplateServiceTest.shouldGenerateASelectEntryForEachMetricIntoQuery()",6,2,5,0,0
"me.umov.refill.types.handler.LongTypeHandler.getValue(OnlineFilter onlineFilter)",6,2,4,0,1
"me.umov.refill.persistence.ArrayAsListType.nullSafeSet(PreparedStatement st, Object value, int index, SessionImplementor session)",6,2,3,0,4
"me.umov.refill.persistence.IntervalAsStringType.nullSafeSet(PreparedStatement st, Object value, int index, SessionImplementor session)",6,2,3,0,4
"me.umov.refill.persistence.JsonAsStringType.nullSafeSet(PreparedStatement st, Object value, int index, SessionImplementor session)",6,2,3,0,4
"me.umov.refill.model.Metric.Metric(String identifier, Object value, Integer x, Integer y)",5,2,7,0,4
"me.umov.refill.injection.TransactionManager.beginTransaction(SessionFactory sessionFactory)",5,2,3,0,1
"me.umov.refill.injection.TransactionManager.endTransaction(SessionFactory sessionFactory)",5,2,3,0,1
"me.umov.refill.injection.TransactionManager.rollbackTransaction(SessionFactory sessionFactory)",5,2,3,0,1
"me.umov.refill.model.map.Route.setTransportMode(RouteTransportMode transportMode)",5,2,1,0,1
"me.umov.refill.injection.InjectorCreator.createInjector()",5,2,1,0,0
"me.umov.refill.service.AttemptService.getConfig()",5,2,1,0,0
"me.umov.refill.util.TestUtils.assertArrayEquals(Object[] expected, Object[] current)",4,2,2,0,2
"me.umov.refill.model.column.Field.identifyQueryCastType()",4,2,2,0,0
"me.umov.refill.template.TemplateServiceTest.getSQLPart(Pattern pattern, String sql)",3,2,3,0,2
"me.umov.refill.injection.TransactionManager.begin()",3,2,2,0,0
"me.umov.refill.injection.TransactionManager.end()",3,2,2,0,0
"me.umov.refill.injection.TransactionManager.rollback()",3,2,2,0,0
"me.umov.refill.persistence.ArrayAsListType.equals(Object a, Object b)",3,2,1,0,2
"me.umov.refill.persistence.IntervalAsStringType.equals(Object a, Object b)",3,2,1,0,2
"me.umov.refill.persistence.JsonAsStringType.equals(Object a, Object b)",3,2,1,0,2
"me.umov.refill.persistence.LongArrayType.equals(Object x, Object y)",3,2,1,0,2
"me.umov.refill.persistence.LongArrayType.deepCopy(Object o)",3,2,1,0,1
"me.umov.refill.persistence.LongArrayType.hashCode(Object o)",3,2,1,0,1
"me.umov.refill.util.ListUtils.lastOf(List<T> list)",2,2,3,0,1
"me.umov.refill.util.ListUtils.firstOf(List<T> list)",2,2,2,0,1
"me.umov.refill.model.ScheduleDBViewEnvironment.setStatus(DBViewEnvironmentStatus status)",2,2,1,0,1
"me.umov.refill.builder.widget.AbstractChartDataBuilder.buildCacheData(Graphic graphic, GraphicCache cache)",14,1,15,3,2
"me.umov.refill.builder.widget.customtable.EntitiesCustomColumn.buildTableColumnData(Field field, CustomField customField)",8,1,10,3,2
"me.umov.refill.builder.widget.customtable.EntitiesCustomColumn.columnData(List<Field> itemFields)",8,1,10,3,1
"me.umov.refill.builder.widget.customtable.ActivityCustomColumn.buildColumnData(Field field, ActivityField activityField)",8,1,9,3,2
"me.umov.refill.builder.widget.customtable.ActivityCustomColumn.getActivityFields(CustomColumns customColumns, Long clientId)",7,1,8,3,2
"me.umov.refill.builder.widget.customtable.EntitiesCustomColumn.getColumnData(CustomColumns customColumns, Long clientId)",7,1,6,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.widgetActions(Graphic graphic)",7,1,1,3,1
"me.umov.refill.builder.widget.customtable.EntitiesCustomColumn.getCustomFields(List<Field> customFields, Long clientId)",6,1,5,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.preBuild(Graphic graphic, GraphicCache cache)",4,1,2,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.AbstractChartDataBuilder(WidgetType widgetType, GraphicType graphicType)",3,1,0,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.buildGroups(Graphic graphic, GraphicCache cache)",3,1,0,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.buildMetrics(Graphic graphic, GraphicCache cache)",3,1,0,3,2
"me.umov.refill.builder.widget.AbstractChartDataBuilder.postBuild(Graphic graphic)",3,1,0,3,1
"me.umov.refill.model.Graphic.setId(Long id)",3,1,0,3,1
"me.umov.refill.model.Graphic.getId()",3,1,0,3,0
"me.umov.refill.builder.widget.AbstractChartDataBuilder.getOnlineFilter(List<OnlineFilter> filters, OnlineFilterType type)",2,1,8,3,2
"me.umov.refill.model.Graphic.setOnlineFilters(OnlineFilter... onlineFilters)",2,1,2,3,1
"me.umov.refill.model.Graphic.hasAggregation()",2,1,2,3,0
"me.umov.refill.model.Graphic.isTaskEntity()",2,1,2,3,0
"me.umov.refill.model.Graphic.Graphic(GraphicCache cache)",2,1,1,3,1
"me.umov.refill.builder.widget.AbstractChartDataBuilder.getAllowedFilters()",2,1,1,3,0
"me.umov.refill.builder.widget.AbstractChartDataBuilder.requiredFilters()",2,1,1,3,0
"me.umov.refill.model.Graphic.getDataFilter()",2,1,1,3,0
"me.umov.refill.model.Graphic.getIconsConfig()",2,1,1,3,0
"me.umov.refill.model.Graphic.getPrimaryEntity()",2,1,1,3,0
"me.umov.refill.model.Graphic.getType()",2,1,1,3,0
"me.umov.refill.builder.widget.AbstractChartDataBuilder.setCache(GraphicCache cache)",2,1,0,3,1
"me.umov.refill.model.Graphic.setAgentData(List<AgentDataRow> agentData)",2,1,0,3,1
"me.umov.refill.model.Graphic.setCardData(CardData cardData)",2,1,0,3,1
"me.umov.refill.model.Graphic.setChartData(ChartData chartData)",2,1,0,3,1
"me.umov.refill.model.Graphic.setClientId(Long clientId)",2,1,0,3,1
"me.umov.refill.model.Graphic.setContextData(Map<Object,List<GraphicDataRow>> contextData)",2,1,0,3,1
"me.umov.refill.model.Graphic.setCustomColumns(CustomColumns customColumns)",2,1,0,3,1
"me.umov.refill.model.Graphic.setData(List<GraphicDataRow> data)",2,1,0,3,1
"me.umov.refill.model.Graphic.setDescription(String description)",2,1,0,3,1
"me.umov.refill.model.Graphic.setEntity(String entity)",2,1,0,3,1
"me.umov.refill.model.Graphic.setFilters(List<GraphicFilter> filters)",2,1,0,3,1
"me.umov.refill.model.Graphic.setGenerationTimestamp(Long generationTimestamp)",2,1,0,3,1
"me.umov.refill.model.Graphic.setGroupedBars(Boolean groupedBars)",2,1,0,3,1
"me.umov.refill.model.Graphic.setGroups(List<GraphicGroup> groups)",2,1,0,3,1
"me.umov.refill.model.Graphic.setIcons(List<GraphicIcon> icons)",2,1,0,3,1
"me.umov.refill.model.Graphic.setMarkers(List<Marker> markers)",2,1,0,3,1
"me.umov.refill.model.Graphic.setMetrics(List<GraphicMetric> metrics)",2,1,0,3,1
"me.umov.refill.model.Graphic.setOnlineFilters(List<OnlineFilter> onlineFilters)",2,1,0,3,1
"me.umov.refill.model.Graphic.setOrderBy(Character orderBy)",2,1,0,3,1
"me.umov.refill.model.Graphic.setOrderByWhenGraphicTableIsMetric(boolean orderByWhenGraphicTableIsMetric)",2,1,0,3,1
"me.umov.refill.model.Graphic.setReferenceId(Long referenceId)",2,1,0,3,1
"me.umov.refill.model.Graphic.setRoutes(List<Route> routes)",2,1,0,3,1
"me.umov.refill.model.Graphic.setSql(String sql)",2,1,0,3,1
"me.umov.refill.model.Graphic.setTableData(TableData tableData)",2,1,0,3,1
"me.umov.refill.model.Graphic.setToken(String token)",2,1,0,3,1
"me.umov.refill.model.Graphic.setVisibleBarsOnBarChart(Long visibleBarsOnBarChart)",2,1,0,3,1
"me.umov.refill.model.Graphic.setVisibleLinesOnTable(Long visibleLinesOnTable)",2,1,0,3,1
"me.umov.refill.model.Graphic.setVisibleSectorsOnPieChart(Long visibleSectorsOnPieChart)",2,1,0,3,1
"me.umov.refill.model.Graphic.setWidgetActions(List<WidgetActionType> widgetActions)",2,1,0,3,1
"me.umov.refill.model.Graphic.setWidgetTemplate(WidgetTemplates widgetTemplate)",2,1,0,3,1
"me.umov.refill.model.Graphic.setWidgetType(WidgetType widgetType)",2,1,0,3,1
"me.umov.refill.builder.widget.AbstractChartDataBuilder.getWidgetType()",2,1,0,3,0
"me.umov.refill.model.Graphic.getAgentData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getCardData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getChartData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getClientId()",2,1,0,3,0
"me.umov.refill.model.Graphic.getContextData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getCustomColumns()",2,1,0,3,0
"me.umov.refill.model.Graphic.getData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getDescription()",2,1,0,3,0
"me.umov.refill.model.Graphic.getEntity()",2,1,0,3,0
"me.umov.refill.model.Graphic.getFilters()",2,1,0,3,0
"me.umov.refill.model.Graphic.getGenerationTimestamp()",2,1,0,3,0
"me.umov.refill.model.Graphic.getGroupedBars()",2,1,0,3,0
"me.umov.refill.model.Graphic.getGroups()",2,1,0,3,0
"me.umov.refill.model.Graphic.getIcons()",2,1,0,3,0
"me.umov.refill.model.Graphic.getMarkers()",2,1,0,3,0
"me.umov.refill.model.Graphic.getMetrics()",2,1,0,3,0
"me.umov.refill.model.Graphic.getOnlineFilters()",2,1,0,3,0
"me.umov.refill.model.Graphic.getOrderBy()",2,1,0,3,0
"me.umov.refill.model.Graphic.getReferenceId()",2,1,0,3,0
"me.umov.refill.model.Graphic.getRoutes()",2,1,0,3,0
"me.umov.refill.model.Graphic.getSql()",2,1,0,3,0
"me.umov.refill.model.Graphic.getTableData()",2,1,0,3,0
"me.umov.refill.model.Graphic.getToken()",2,1,0,3,0
"me.umov.refill.model.Graphic.getVisibleBarsOnBarChart()",2,1,0,3,0
"me.umov.refill.model.Graphic.getVisibleLinesOnTable()",2,1,0,3,0
"me.umov.refill.model.Graphic.getVisibleSectorsOnPieChart()",2,1,0,3,0
"me.umov.refill.model.Graphic.getWidgetActions()",2,1,0,3,0
"me.umov.refill.model.Graphic.getWidgetTemplate()",2,1,0,3,0
"me.umov.refill.model.Graphic.getWidgetType()",2,1,0,3,0
"me.umov.refill.model.Graphic.isOrderByWhenGraphicTableIsMetric()",2,1,0,3,0
"me.umov.refill.model.Graphic.Graphic()",1,1,0,3,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.preBuild(Graphic graphic, GraphicCache cache)",9,1,8,2,2
"me.umov.refill.builder.widget.CustomTableDataBuilder.postBuild(Graphic graphic)",9,1,5,2,1
"me.umov.refill.core.ShutdownSigner.run()",9,1,4,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.CustomTableDataBuilder(Long clientId)",9,1,0,2,1
"me.umov.refill.model.column.Entity.processFieldsToTemplate()",7,1,6,2,0
"me.umov.refill.model.map.Marker.clone()",7,1,2,2,0
"me.umov.refill.builder.chart.ChartDataBuilder.buildCacheData(Graphic graphic, GraphicCache currentCache)",6,1,7,2,2
"me.umov.refill.persistence.PersistenceHelper.getObject(Object[] tuple, String[] aliases, String expectedAlias)",6,1,1,2,3
"me.umov.refill.builder.map.AbstractMapDataBuilder.getOnlineFilterTypes()",6,1,0,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.getAllowedFilters()",5,1,1,2,0
"me.umov.refill.builder.widget.CustomTableDataBuilder.adjustFieldsForTemplate(Graphic graphic)",4,1,9,2,1
"me.umov.refill.builder.map.AbstractMapDataBuilder.shouldBuildCache(Graphic graphic, GraphicCache currentCache)",4,1,5,2,2
"me.umov.refill.dao.AbstractDao.countByCriteria(Criterion... criterions)",4,1,4,2,1
"me.umov.refill.template.SoyDataBuilder.fromInstance(String name, Object instance, int deep)",4,1,2,2,3
