"type","dep","i-dep","fan-in","fan-out"
"sneer.bricks.expression.files.map.tests.FileMapTest",8,6,0,8
"sneer.bricks.snapps.diff.text.gui.impl.TextBlockPainter",11,1,1,5
"sneer.bricks.hardware.io.prevalence.nature.tests.fixtures.impl.SomePrevalentBrickImpl",13,8,0,12
"sneer.bricks.network.computers.addresses.own.ips.impl.OwnIpsImpl",23,10,0,18
"sneer.bricks.snapps.games.sliceWars.impl.logic.HexagonBoardFactory",2,0,1,1
"snype.whisper.skin.audio.player.impl.SoundPlayerImpl",20,8,0,13
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameStateContextImpl",7,4,2,6
"sneer.bricks.expression.files.client.downloads.impl.FolderDownload",21,14,1,17
"sneer.bricks.expression.files.client.downloads.old.impl.FolderDownloadOld",21,14,2,17
"sneer.bricks.expression.files.map.mapper.tests.FileMapperTest",16,11,0,14
"sneer.bricks.expression.tuples.impl.TupleSpaceImpl",17,13,0,15
"sneer.bricks.skin.widgets.reactive.impl.ReactiveWidgetFactoryImpl",24,14,0,17
"sneer.bricks.network.computers.udp.holepuncher.server.tests.StunServerTest",15,5,0,9
"sneer.bricks.hardware.cpu.threads.mocks.ThreadsMock",13,7,1,14
"sneer.bricks.pulp.dyndns.updater.tests.UpdaterTest",16,11,0,13
"sneer.bricks.skin.widgets.reactive.impl.RImageImpl",15,7,1,11
"sneer.bricks.network.computers.tcp.connections.impl.ByteConnectionImpl",12,9,1,12
"sneer.bricks.software.bricks.repl.gui.impl.ReplWindowImpl",17,6,0,16
"sneer.bricks.network.computers.udp.connections.impl.ConnectionMonitor",23,14,1,16
"sneer.bricks.network.computers.udp.connections.impl.UdpConnectionManagerImpl",20,12,0,16
"sneer.bricks.pulp.reactive.collections.setfilter.tests.SetFilterTest",12,10,0,12
"sneer.bricks.network.social.heartbeat.stethoscope.impl.StethoscopeImpl",18,16,0,20
"sneer.bricks.hardware.io.prevalence.map.impl.PrevalenceMapImpl",7,3,0,10
"sneer.bricks.softwaresharing.demolisher.impl.Demolition",17,11,1,16
"sneer.bricks.snapps.games.sliceWars.test.logic.CellAttackTest",8,5,0,6
"sneer.bricks.pulp.reactive.tests.SignalsTest",9,7,0,11
"dfcsantos.tracks.exchange.impl.TrackExchangeImpl",20,16,0,18
"snype.whisper.gui.impl.WhisperGuiImpl",19,11,0,15
"sneer.bricks.identity.seals.contacts.impl.ContactSealsImpl",19,18,0,21
"sneer.bricks.network.social.attributes.impl.AttributeSubscriber",19,16,2,21
"sneer.bricks.expression.files.transfer.tests.FileTransferTest",27,18,0,20
"sneer.bricks.snapps.tasks.gui.impl.TaskWindowImpl",19,8,0,14
"dfcsantos.tracks.exchange.endorsements.impl.TrackEndorserImpl",21,18,0,21
"sneer.bricks.pulp.dyndns.ownip.impl.OwnIpDiscovererImpl",16,13,0,16
"sneer.bricks.hardware.ram.reflection.visitation.impl.ReflectionGuideImpl",9,2,0,7
"basis.brickness.impl.ClassLoaderForBricks",10,2,2,7
"sneer.bricks.skin.main.translucentsupport.impl.TranslucentSupportImpl",9,3,0,7
"sneer.bricks.skin.widgets.reactive.impl.REditableLabelImpl",15,3,1,6
"sneer.bricks.hardware.cpu.threads.impl.ThreadsImpl",8,7,0,14
"sneer.bricks.skin.widgets.reactive.tests.ListSignalModelTest",14,8,0,11
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelDemo",20,13,0,19
"sneer.bricks.hardware.ram.graphs.tests.GraphsTest",9,3,0,5
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevaylerHolder",12,7,0,8
"sneer.bricks.network.computers.udp.holepuncher.server.impl.StunServerImpl",15,6,0,13
"sneer.bricks.skin.menu.impl.AbstractMenuGroup",14,4,3,10
"sneer.bricks.expression.tuples.impl.Subscription",10,7,1,9
"basis.lang.CacheMap",3,0,27,6
"sneer.bricks.network.computers.udp.holepuncher.protocol.impl.StunProtocolImpl",13,5,0,12
"sneer.bricks.snapps.chat.gui.panels.impl.MessagePainter",13,3,1,7
"sneer.bricks.snapps.chat.impl.ChatImpl",17,16,0,18
"sneer.tests.adapters.impl.utils.network.udp.impl.InProcessUdpSocket",10,2,1,7
"sneer.bricks.skin.windowboundssetter.impl.WindowBoundsSetterImpl",11,1,0,6
"sneer.bricks.pulp.notifiers.impl.NotifierImpl",13,8,1,12
"sneer.snapps.games.drones.units.impl.UnitImpl",7,2,1,4
"sneer.bricks.skin.widgets.reactive.impl.RCheckBoxImpl",13,6,2,12
"sneer.main.SneerSessionBase",24,11,2,15
"sneer.bricks.softwaresharing.gui.impl.BrickHistoryTreeNode",10,3,1,6
"sneer.bricks.softwaresharing.tests.LocalBrickDiscoveryTest",23,16,0,19
"sneer.bricks.expression.files.transfer.gui.impl.FileTransferGuiImpl",21,16,0,18
"basis.brickness.impl.BricknessImpl",10,8,3,15
"sneer.bricks.hardware.io.prevalence.nature.impl.Bubble",15,8,1,12
"sneer.bricks.software.diff.impl.TextComparatorImpl",9,2,0,7
"sneer.bricks.snapps.games.go.impl.logic.Intersection",2,0,2,2
"sneer.bricks.network.computers.udp.connections.impl.UdpByteConnection",20,10,1,13
"sneer.bricks.pulp.probe.impl.ProbeManagerImpl",20,15,0,18
"sneer.bricks.pulp.streams.sequencer.tests.SequencerTest",10,4,0,7
"sneer.bricks.expression.files.tests.RemoteCopyTest",19,15,0,17
"sneer.bricks.pulp.probe.tests.ProbeManagerTest",24,17,0,20
"sneer.bricks.skin.imgselector.impl.ImageSelectorImpl",11,2,0,7
"sneer.bricks.expression.tuples.testsupport.BrickTestWithTuples",16,14,10,16
"sneer.bricks.hardware.ram.graphs.impl.DirectedGraphImpl",8,3,1,9
"sneer.bricks.softwaresharing.gui.impl.BrickVersionTreeNode",13,3,1,8
"sneer.bricks.snapps.system.meter.memory.gui.impl.MemoryMeterGuiImpl",21,12,0,18
"sneer.bricks.snapps.games.go.impl.gui.gameSetup.GoSetupInvitation",17,5,1,12
"sneer.bricks.network.computers.udp.connections.tests.LoggingSender",19,10,1,14
"sneer.bricks.network.computers.addresses.contacts.tcp.tests.ContactInternetAddressesTest",24,19,0,21
"sneer.bricks.pulp.serialization.impl.SerializerImpl",9,1,0,7
"dfcsantos.music.impl.DJ",12,11,1,14
"sneer.bricks.expression.files.client.impl.FileClientImpl",14,9,0,11
"sneer.bricks.snapps.chat.impl.ChatFrame",16,13,1,20
"sneer.bricks.expression.tuples.keeper.impl.TupleKeeperImpl",12,9,0,11
"sneer.bricks.software.code.compilers.java.impl.JavaCompilerImpl",19,9,0,14
"sneer.bricks.network.social.impl.ContactsImpl",9,8,0,11
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.DistributeDiePhaseTest",6,3,0,3
"sneer.bricks.network.computers.tcp.connections.originator.impl.OutgoingAttempt",16,13,1,15
"sneer.bricks.network.computers.tcp.connections.tests.IncomingSocketOriginDetectionTest",24,19,0,22
"sneer.bricks.pulp.propertystore.impl.PropertyStoreImpl",12,3,0,5
"sneer.bricks.snapps.contacts.gui.comparator.tests.ContactComparatorTest",17,13,0,16
"sneer.bricks.software.folderconfig.impl.FolderConfigImpl",6,3,0,6
"sneer.bricks.network.social.attributes.impl.AttributesImpl",20,19,0,22
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressKeeperImpl",9,8,0,10
"sneer.bricks.pulp.reactive.collections.listsorter.impl.ReactiveSorter",15,11,1,14
"sneer.bricks.pulp.streams.sequencer.impl.SequencerImpl",6,2,1,5
"sneer.bricks.pulp.probe.impl.ProbeImpl",10,9,1,11
"sneer.bricks.hardware.cpu.profiler.impl.Sampler",11,4,1,10
"sneer.bricks.hardware.io.IO",9,1,41,1
"basis.brickness.impl.BrickImplLoader",11,6,1,10
"sneer.tests.adapters.impl.utils.network.InProcessByteArraySocket",4,1,2,6
"sneer.bricks.skin.widgets.reactive.impl.RLabelImpl",11,5,2,9
"dfcsantos.tracks.execution.player.impl.TrackContractImpl",13,8,1,11
"sneer.bricks.snapps.games.go.tests.logic.RunGoWithoutSneer",9,5,1,10
"sneer.bricks.network.computers.tcp.connections.tests.IncomingSocketTieBreakTest",19,14,0,17
"basis.lang.arrays.ImmutableArray",4,0,10,4
"sneer.bricks.hardwaresharing.backup.kernel.impl.SnackupKernelImpl",6,6,0,7
"dfcsantos.music.ui.view.impl.SmileyPanel",12,4,1,9
"sneer.bricks.hardwaresharing.dataspace.buckets.impl.BucketImpl",10,4,1,6
"sneer.bricks.pulp.datastructures.cache.tests.CacheTest",5,3,0,5
"sneer.bricks.software.bricks.statestore.impl.BrickStateStoreImpl",14,5,0,8
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.DiceDistribution",5,4,5,5
"sneer.bricks.network.computers.tcp.connections.impl.IncomingHandShaker",16,13,0,14
"sneer.bricks.expression.tuples.tests.TupleKeepingTest",13,10,0,12
"sneer.bricks.software.bricks.finder.impl.BrickFinderImpl",17,7,0,14
"sneer.bricks.hardware.cpu.profiler.impl.ProfilerImpl",15,6,0,11
"sneer.bricks.snapps.contacts.gui.delete.impl.DeleteContactWindowImpl",15,7,0,13
"basis.lang.Pair",1,0,9,1
"sneer.bricks.network.computers.udp.tests.UdpNetworkTest",13,5,1,10
"snype.whisper.skin.audio.kernel.impl.AudioImpl",10,3,0,7
"basis.brickness.impl.ClassLoaderForBrickLibs",8,1,1,6
"sneer.bricks.pulp.reactive.signalchooser.impl.SignalChooserReceiver",12,9,1,12
"sneer.bricks.software.bricks.snapploader.impl.SnappLoaderImpl",12,6,0,12
"sneer.bricks.network.computers.http.server.impl.HttpServerImpl",18,9,0,12
"sneer.bricks.software.code.jar.impl.JarsImpl",13,3,0,9
"sneer.bricks.pulp.reactive.collections.tests.SetRegisterTest",14,8,0,11
"dfcsantos.tracks.execution.player.impl.PausableInputStream",7,3,1,6
"sneer.bricks.network.computers.channels.guaranteed.splitter.tests.PacketSplitterTest",12,7,0,11
"sneer.bricks.snapps.system.meter.bandwidth.gui.impl.BandwidthMeterGuiImpl",14,10,0,14
"sneer.tests.freedom2.Freedom2Test",4,2,0,3
"sneer.bricks.expression.files.map.impl.FileMapImpl",8,5,0,8
"snype.whisper.skin.audio.mic.impl.MicLine",7,3,0,5
"sneer.bricks.expression.tuples.testsupport.pump.impl.TuplePumpImpl",15,10,1,12
"sneer.bricks.network.social.rendezvous.impl.RendezvousImpl",16,14,0,16
"sneer.bricks.expression.files.map.visitors.impl.GuidedTour",9,6,1,8
"sneer.bricks.network.social.attributes.gui.window.impl.AttributesWindowImpl",17,14,0,20
"sneer.bricks.network.social.attributes.tests.AttributesTest",10,8,0,11
"sneer.bricks.pulp.dyndns.updater.impl.UpdaterImpl",13,11,0,14
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.BoardCellMock",6,5,11,7
"basis.lang.arrays.ImmutableByteArray",1,0,24,5
"sneer.bricks.hardware.cpu.threads.impl.Counter",8,3,0,7
"sneer.bricks.snapps.games.sliceWars.impl.SliceWarsMainImpl",18,16,0,18
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FirstDiceDistribution",4,3,2,4
"sneer.bricks.expression.tuples.tests.TupleSpaceTest",11,8,0,10
"sneer.bricks.softwaresharing.git.tests.GitTest",9,4,1,7
"sneer.bricks.identity.keys.gui.impl.PublicKeyInitDialogImpl",6,2,1,6
"snype.whisper.audio.SpeexMicrophone",7,1,1,7
"sneer.bricks.software.bricks.repl.tests.ReplConsoleTest",7,4,0,7
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateContextMock",10,8,8,9
"sneer.bricks.network.computers.tcp.connections.impl.TieBreaker",9,6,0,7
"sneer.bricks.expression.tuples.dispatcher.impl.TupleDispatcherImpl",11,8,0,13
"sneer.bricks.expression.files.map.impl.FolderContentsGetter",12,5,1,8
"sneer.bricks.skin.widgets.reactive.impl.RTextPaneImpl",9,2,1,7
"sneer.bricks.hardware.io.files.atomic.dotpart.impl.DotPartsImpl",9,3,0,5
"sneer.bricks.pulp.reactive.collections.setfilter.impl.Filter",12,9,2,10
"sneer.bricks.pulp.probe.impl.PacketProducer",10,5,1,8
"sneer.bricks.network.computers.tcp.connections.originator.tests.SocketOriginatorTest",21,15,0,17
"sneer.snapps.games.drones.matches.tests.MatchTest",8,3,0,4
"sneer.bricks.pulp.dyndns.ownip.tests.OwnIpDiscovererTest",16,8,0,10
"sneer.bricks.skin.widgets.reactive.impl.ListSignalModel",9,7,2,10
"basis.environments.tests.EnvironmentsTest",7,4,0,9
"dfcsantos.music.impl.PeerTracks",14,10,1,12
"dfcsantos.tracks.execution.playlist.impl.AbstractPlaylist",9,3,2,8
"sneer.bricks.network.computers.tcp.impl.ByteArraySocketImpl",9,3,2,6
"sneer.bricks.network.computers.channels.impl.PriorityQueue",4,1,0,5
"sneer.bricks.network.computers.udp.receiver.impl.ReceiverThread",13,8,1,10
"sneer.bricks.software.code.compilers.java.tests.JarUtils",9,2,2,5
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.CellDrawer",9,3,1,7
"sneer.bricks.pulp.reactive.gates.strings.tests.StringGatesTest",7,5,0,6
"sneer.tests.adapters.impl.SneerPartyApiClassLoaderImpl",9,8,1,13
"basis.testsupport.AssertUtils",6,1,9,5
"sneer.bricks.hardware.io.tests.IOTest",11,4,0,7
"basis.brickness.impl.BrickSerializationMapperImpl",3,2,1,7
"sneer.bricks.snapps.web.impl.WebImpl",13,10,0,16
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardCellImpl",1,0,3,2
"sneer.bricks.hardware.gui.nature.tests.GUINatureTest",10,5,0,9
"sneer.bricks.snapps.games.go.impl.gui.game.painters.HoverStonePainter",4,1,1,2
"sneer.bricks.expression.files.map.visitors.tests.FileMapGuideTest",11,6,0,9
"sneer.bricks.expression.tuples.tests.TuplePersistenceTest",13,10,0,12
"sneer.bricks.hardwaresharing.dataspace.buckets.tests.BucketTest",7,4,0,6
"sneer.bricks.network.computers.addresses.contacts.tcp.impl.InternetAddressImpl",7,6,1,9
"sneer.bricks.network.computers.tcp.connections.impl.SocketHolder",8,6,1,8
"sneer.bricks.pulp.reactive.impl.SignalUtilsImpl",8,8,0,12
"dfcsantos.tracks.execution.player.impl.GainJavaSoundAudioDevice",7,1,1,8
"sneer.bricks.snapps.games.go.impl.sneerSpecifics.RemotePlayerOnSneer",10,7,1,9
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FillAllCellPhaseTest",11,5,0,5
"sneer.bricks.expression.files.writer.folder.impl.FileWritingVisitor",8,3,1,7
"sneer.bricks.network.computers.udp.sightings.impl.SightingKeeperImpl",16,14,0,16
"basis.languagesupport.JarFinder",7,0,2,6
"sneer.bricks.pulp.notifiers.tests.EventNotifiersTest",11,9,0,12
"sneer.bricks.pulp.retrier.impl.RetrierImpl",12,10,1,12
"sneer.bricks.snapps.games.go.impl.logic.IntersectionUtils",2,0,0,3
"sneer.bricks.snapps.wind.tests.WindTest",8,6,0,8
"sneer.bricks.hardware.gui.guithread.impl.GuiThreadImpl",8,4,0,8
"sneer.bricks.hardware.gui.timebox.impl.TimeboxedEventQueueImpl",13,7,1,10
"sneer.bricks.pulp.reactive.impl.RegisterImpl",4,3,3,8
"sneer.bricks.pulp.blinkinglights.tests.BlinkingLightsTest",9,6,0,8
"dfcsantos.tracks.exchange.endorsements.tests.TrackEndorserTest",20,14,0,16
"dfcsantos.tracks.execution.playlist.tests.PlaylistTest",10,3,0,5
"sneer.main.tests.StagedCodeInstallationTest",5,2,0,4
"sneer.bricks.snapps.contacts.actions.impl.ContactActionManagerImpl",6,2,0,3
"sneer.bricks.network.computers.tcp.connections.impl.null",12,10,0,12
"sneer.bricks.network.computers.channels.impl.ChannelImpl",7,6,1,9
"sneer.bricks.network.computers.udp.server.impl.UdpServerImpl",10,8,0,10
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FillAllCell",5,4,2,5
"sneer.tests.adapters.impl.utils.network.InProcessByteArrayServerSocket",3,2,1,5
"sneer.tests.adapters.impl.utils.network.InProcessNetwork",6,3,2,6
"sneer.bricks.pulp.blinkinglights.impl.LightImpl",11,9,1,10
"basis.brickness.impl.tests.BricknessTest",10,8,0,10
"sneer.bricks.snapps.wind.impl.WindImpl",13,11,0,14
"sneer.bricks.hardware.cpu.crypto.impl.ECBCipherImpl",6,1,1,3
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.PassButtonDrawer",5,0,1,3
"snype.whisper.skin.audio.loopback.impl.Player",8,4,0,6
"sneer.bricks.software.timing.impl.AnimatorAdapter",3,2,3,4
"dfcsantos.tracks.storage.folder.impl.TracksFolderKeeperImpl",9,6,0,8
"sneer.bricks.hardware.io.log.tests.LoggerMocks",5,2,2,6
"sneer.bricks.hardware.gui.nature.tests.fixtures.impl.SomeGuiBrickImpl",8,2,0,7
"sneer.bricks.hardware.io.log.tests.LoggerMock",2,2,1,7
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateContextTest",10,7,0,7
"sneer.bricks.software.code.compilers.java.impl.CompilationResult",6,3,1,7
"basis.environments.ProxyInEnvironment",8,3,4,6
"sneer.bricks.expression.files.map.mapper.impl.FileMapperImpl",12,7,0,9
"sneer.bricks.network.computers.udp.server.impl.UdpPortSession",10,6,1,7
"sneer.bricks.network.social.navigation.impl.ContactNavigatorImpl",13,12,0,14
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.FirstDiceBatchDistributionTest",6,3,0,4
"dfcsantos.tracks.tastematching.tests.TasteMatcherTest",6,4,0,6
"sneer.bricks.softwaresharing.gui.impl.RootTreeNode",9,2,1,4
"dfcsantos.music.ui.view.impl.MusicViewImpl",7,4,0,6
"sneer.tests.SovereignFunctionalTestBase",3,2,9,4
"sneer.bricks.hardware.cpu.threads.tests.ThreadsTest",8,6,0,9
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FirstAttacks",4,3,2,4
"sneer.bricks.identity.seals.impl.OwnSealImpl",13,9,0,15
"sneer.bricks.pulp.reactive.gates.strings.impl.Concatenator",11,8,2,12
"sneer.bricks.snapps.gis.location.impl.LocationImpl",7,4,1,7
"sneer.bricks.snapps.gis.map.impl.MapRendererImpl",12,4,0,7
"sneer.bricks.network.computers.connections.impl.ConnectionManagerImpl",15,13,0,14
"sneer.bricks.snapps.games.go.impl.logic.Move",1,0,7,0
"sneer.bricks.hardware.ram.meter.impl.MemoryMeterImpl",8,7,0,10
"sneer.bricks.pulp.reactive.impl.SignalsImpl",8,8,0,9
"sneer.bricks.snapps.contacts.gui.impl.ContactLabelProvider",16,10,1,13
"sneer.bricks.softwaresharing.demolisher.impl.FileVersionImpl",4,3,2,5
"sneer.snapps.games.drones.matches.impl.MatchImpl",4,3,0,5
"dfcsantos.music.impl.OwnTracks",11,8,1,9
"sneer.bricks.software.folderconfig.testsupport.BrickTestBase",11,6,93,8
"sneer.bricks.hardware.io.prevalence.nature.impl.Invocation",5,2,2,6
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonesInPlayPainter",4,1,1,3
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.AttackOutcomeDrawer",7,4,1,8
"sneer.bricks.snapps.games.sliceWars.test.logic.DiceThrowerTest",6,3,0,3
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.BoardMockAdapter",5,3,0,4
"sneer.bricks.snapps.contacts.gui.info.impl.ContactInternetAddressList",14,12,0,13
"sneer.bricks.software.code.metaclass.impl.MetaClassSupport",5,2,2,4
"sneer.bricks.skin.main.dashboard.impl.TrayIconSupport",10,7,1,9
"sneer.bricks.network.computers.addresses.contacts.impl.ContactAddress",12,10,1,11
"sneer.bricks.expression.files.client.downloads.gui.impl.DownloadListPanel",11,4,1,6
"sneer.bricks.network.social.attributes.gui.impl.AttributeListPanel",11,4,1,6
