"method","loc","cyclo","calls","nbd","param"
"sneer.bricks.hardware.io.impl.FolderCopierToWorkaroundCommonsIoBug.doCopyFile(File srcFile, File destFile, boolean preserveFileDate)",24,5,9,3,3
"sneer.bricks.snapps.games.go.impl.logic.IntersectionUtils.print(final Intersection[][] intersections)",15,5,5,3,1
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel$GoMouseListener.scrollVerticallyIfOnScrollRegion(final int mouseX, final int mouseY)",14,5,5,3,2
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel$GoMouseListener.mouseReleased(MouseEvent e)",13,5,12,3,1
"sneer.bricks.snapps.games.go.impl.logic.IntersectionUtils.setupLine(Intersection[][] intersection, int y, String line)",12,5,1,3,3
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.connectInternally(Intersection[][] intersections)",8,5,2,3,1
"sneer.bricks.snapps.diff.text.gui.impl.TextBlockPainter.append(final List<TextBlock> blocks)",31,5,4,2,1
"sneer.bricks.snapps.wind.tests.WindTest.testSortedShoutsHeard()",30,5,21,2,0
"basis.lang.CacheMap.get(K key, FunctorX<K,V,X> functorToUseIfAbsent, boolean blocking)",27,5,9,2,3
"sneer.bricks.skin.main.translucentsupport.impl.TranslucentSupportImpl.TranslucentSupportImpl()",17,5,6,2,0
"sneer.bricks.expression.files.client.downloads.impl.FileDownload.tryToWriteBlocksInSequence()",15,5,9,2,0
"sneer.bricks.expression.files.client.downloads.old.impl.FileDownloadOld.tryToWriteBlocksInSequence()",15,5,9,2,0
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.areaAllCellsFilledByPlayer(Player player)",14,5,4,2,1
"basis.brickness.testsupport.BrickTestRunner$TestInstanceEnvironment.provideContribution(Class<T> intrface)",13,5,3,2,1
"basis.brickness.impl.ClassLoaderForBricks.defineClassesAndReturn(List<ClassDefinition> classDefs, String classNameToReturn)",12,5,2,2,2
"basis.testsupport.CleanTestBase.recursiveDelete(File folder)",10,5,7,2,1
"sneer.main.SneerVersionUpdater.deleteFileOrFolder(File file, FileFilter filter)",10,5,4,2,2
"basis.lang.arrays.ImmutableArray.contains(Object o)",10,5,1,2,1
"sneer.bricks.pulp.probe.impl.ProbeImpl.isClearToSend(Tuple tuple)",9,5,4,2,1
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonePainter.paintStoneOnCoordinates(Graphics2D graphics, int x, int y, boolean black, boolean hover, boolean dead, boolean lastPlayed)",32,5,6,1,7
"sneer.bricks.software.diff.impl.TextComparatorImpl.toPrettyHtml(List<TextBlock> blocks)",24,5,19,1,1
"sneer.bricks.network.computers.udp.connections.impl.UdpConnectionManagerImpl.handle(DatagramPacket packet)",24,5,17,1,1
"sneer.bricks.snapps.games.go.impl.gui.game.GuiPlayer.play(Move move)",19,5,4,1,1
"sneer.bricks.network.social.rendezvous.impl.RendezvousImpl.receiveCallFromUnknownCaller(final Call call)",18,5,20,1,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.CellAttack.doAttackReturnOutcomeOrNull(Cell attacker, Cell defender)",18,5,10,1,2
"sneer.bricks.software.bricks.interception.impl.ClassEnhancer.visitMethod(int access, String name, String desc, String signature, String[] exceptions)",17,5,8,1,5
"sneer.bricks.expression.files.map.impl.FolderContentsGetter.accumulateChild(FileMapData data, String candidate, String folder, Collection<FileOrFolder> result, boolean directChildrenOnly)",16,5,7,1,5
"sneer.bricks.pulp.reactive.collections.impl.ListRegisterImpl.move(int oldIndex, int newIndex)",16,5,6,1,2
"sneer.bricks.hardware.cpu.threads.mocks.ThreadsMock.runDaemonWithNameContaining(String partOfName)",16,5,5,1,1
"sneer.bricks.hardware.cpu.threads.impl.Daemons.killAllInstances()",16,5,4,1,0
"sneer.bricks.expression.tuples.impl.TupleSpaceImpl.add(Tuple tuple)",11,5,5,1,1
"basis.environments.Environments.my(Class<T> need)",9,5,4,1,1
"sneer.bricks.pulp.dyndns.client.impl.DynDnsClientImpl$Happy.react()",8,5,8,1,0
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameStateContextImpl.callCallbacks(PlayOutcome playOutcome)",8,5,7,1,1
"sneer.bricks.softwaresharing.demolisher.impl.BrickHistoryImpl.currentContentsFor(String relativePath)",7,5,6,1,1
"sneer.bricks.software.bricks.repl.gui.impl.ReplWindowImpl.executeAndShowResult()",7,5,6,1,0
"sneer.bricks.pulp.blinkinglights.impl.BlinkingLightsImpl.severityTag(LightType type)",7,5,0,1,1
"sneer.bricks.software.bricks.interception.impl.ClassEnhancer.isAccessibleInstanceMethod(int modifiers)",6,5,4,1,1
"dfcsantos.music.impl.TrackSourceStrategy.controlKillTimer()",5,5,4,1,0
"sneer.bricks.snapps.contacts.gui.impl.ContactsGuiImpl$ListContactsPopUpSupport.tryToShowContactMenu(MouseEvent e)",13,5,20,0,1
"sneer.bricks.pulp.dyndns.updater.impl.UpdaterImpl.handleFailure(final String response)",11,5,4,0,1
"sneer.bricks.hardware.io.prevalence.map.impl.PrevalenceMapImpl.requiresRegistration(Object object)",10,5,4,0,1
"sneer.tests.adapters.impl.SneerPartyApiClassLoaderImpl.isSharedByAllParties(String className)",6,5,7,0,1
"snype.whisper.audio.AudioCommon.refreshDeviceList()",25,4,16,4,0
"sneer.bricks.skin.imgselector.impl.ImageSelectorImpl.open(Consumer<Image> imageSetter)",12,4,5,4,1
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.copy(Intersection[][] intersections)",14,4,2,3,1
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel$GoMouseListener.scrollHorizontallyIfOnScrollRegion(final int mouseX)",12,4,4,3,1
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.previousEquivalent(Intersection intersection)",9,4,0,3,1
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.killSurroundedStones(StoneColor color)",8,4,1,3,1
"sneer.bricks.expression.snoard.impl.SnoardImpl.receiveClipboard(final SnoardTuple value)",41,4,18,2,1
"basis.languagesupport.JarFinder.findJars(File root, String relative)",27,4,10,2,2
"sneer.bricks.skin.windowboundssetter.impl.WindowBoundsSetterImpl.setBestBounds(Window window, Component baseComponent, int horizontalLimit)",26,4,5,2,3
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonesInPlayPainter.paintStoneOnPosition(Graphics2D graphics, final GoBoard _board, int x, int y)",22,4,7,2,4
"basis.environments.ResolvingCache.produce(K key)",22,4,7,2,1
"dfcsantos.tracks.exchange.downloads.downloader.impl.TrackDownloaderImpl.killDownloadWithTheLowestRatingWorseThan(float endorsementMatchRating)",17,4,9,2,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.Attack.pass(GameStateContext gameStateContext)",16,4,8,2,1
"snype.whisper.skin.audio.mic.impl.MicImpl.work()",14,4,6,2,0
"sneer.bricks.snapps.games.go.impl.logic.Intersection.markDeadStones()",13,4,1,2,0
"sneer.bricks.expression.files.client.downloads.impl.FileDownload.tryToReceiveFileBlock(FileContents contents)",12,4,6,2,1
"sneer.bricks.expression.files.client.downloads.old.impl.FileDownloadOld.tryToReceiveFileBlock(FileContents contents)",12,4,6,2,1
"sneer.bricks.expression.files.client.downloads.impl.FileDownload.requestsToPublishIfNecessary()",11,4,8,2,0
"sneer.bricks.expression.files.client.downloads.old.impl.FileDownloadOld.requestsToPublishIfNecessary()",11,4,8,2,0
"basis.testsupport.CleanTestBase.deleteFolder(File folder)",9,4,6,2,1
"sneer.tests.adapters.impl.SneerPartyControllerImpl.isBrickAvailable(final String brickName, final String brickStatus)",8,4,12,2,2
"basis.testsupport.CleanTestBase.failedWith(Method method, Throwable thrown)",8,4,4,2,2
"basis.testsupport.CleanTestBase.waitForTermination(Thread thread)",7,4,4,2,1
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressKeeperImpl.isNewAddress(Contact contact, String host, int port)",6,4,5,2,3
"sneer.bricks.network.computers.udp.holepuncher.server.impl.StunServerImpl.repliesFor(DatagramPacket packet)",23,4,15,1,1
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.mapFolder(Path folder)",19,4,9,1,1
"snype.whisper.audio.SpeexMicrophone.tryToRun()",19,4,7,1,0
"sneer.bricks.identity.keys.gui.impl.PublicKeyInitDialogImpl.promptForPassphrase()",19,4,5,1,0
"sneer.bricks.softwaresharing.gui.impl.FileVersionWrapper.FileVersionWrapper(FileVersion fileVersion)",19,4,3,1,1
"sneer.bricks.pulp.blinkinglights.impl.BlinkingLightsImpl.turnOnIfNecessary(Light light_, String caption, String helpMessage, Throwable t, int timeout)",18,4,9,1,5
"sneer.bricks.network.computers.tcp.connections.originator.impl.OutgoingAttempt.tryToOpen()",17,4,17,1,0
"sneer.bricks.expression.files.client.downloads.impl.AbstractDownload.finishIfLocallyAvailable()",15,4,7,1,0
"sneer.bricks.expression.files.client.downloads.old.impl.AbstractDownloadOld.finishIfLocallyAvailable()",15,4,7,1,0
"sneer.bricks.softwaresharing.demolisher.impl.Demolition.visitFileContents(byte[] fileContents)",15,4,6,1,1
"sneer.bricks.expression.files.map.impl.FolderContentsGetter.result()",14,4,5,1,0
"sneer.bricks.hardware.ram.graphs.impl.DirectedGraphImpl.detectCycle(T vertex, List<T> cycle)",13,4,7,1,2
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.sortedEntries(Path folder)",13,4,7,1,1
"sneer.bricks.network.computers.tcp.connections.impl.TieBreaker.mySealIsGreaterThanHis(Contact contact)",13,4,7,1,1
"sneer.bricks.hardware.ram.reflection.visitation.impl.ReflectionGuideImpl.visitLater(TourImpl tour)",13,4,6,1,1
"sneer.bricks.software.bricks.interception.impl.ClassEnhancer.visitEnd()",13,4,6,1,0
"sneer.bricks.network.computers.udp.connections.impl.ConnectionMonitor.handleHailTimestamp(SocketAddress sighting, long timestamp)",12,4,7,1,2
"sneer.bricks.snapps.games.go.impl.gui.game.painters.HUDPainter.draw(final Graphics graphics)",12,4,4,1,1
"basis.lang.arrays.ImmutableByteArray.equals(Object obj)",11,4,11,1,1
"sneer.bricks.hardware.io.log.formatter.impl.LogFormatterImpl.format(StringBuilder result, String message, Object... insets)",11,4,3,1,3
"sneer.bricks.hardware.io.log.tests.LoggerMock.formatInsets(StringBuilder builder, String message, Object... messageInsets)",11,4,3,1,3
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelImpl.asString(Collection<Message> messages, boolean showAuthors)",10,4,10,1,2
"sneer.bricks.identity.seals.contacts.impl.ContactSealsImpl.put(String nick, Seal seal)",10,4,7,1,2
"dfcsantos.tracks.tastematching.impl.FolderMatchCounter.rate(String folder, Boolean opinion)",10,4,5,1,2
"sneer.bricks.hardware.ram.reflection.visitation.impl.ReflectionGuideImpl.guide(ReflectionVisitor visitor, TourImpl tour)",10,4,5,1,2
"sneer.bricks.network.computers.upnp.impl.UpnpImpl.tryToUpdateMap(String ip, int port)",10,4,4,1,2
"sneer.bricks.expression.tuples.dispatcher.impl.TupleDispatcherImpl.waitForAllDispatchingToFinish()",10,4,3,1,0
"sneer.bricks.hardware.cpu.profiler.impl.Sampler.takeSample()",9,4,7,1,0
"sneer.bricks.network.social.attributes.impl.AttributeSubscriber.consume(AttributeValue tuple)",9,4,6,1,1
"sneer.bricks.hardware.ram.graphs.impl.DirectedGraphImpl.pluck()",9,4,6,1,0
"sneer.bricks.expression.files.client.downloads.impl.FolderDownload.finishWith(FolderContents folderContents)",9,4,5,1,1
"sneer.bricks.expression.files.client.downloads.old.impl.FolderDownloadOld.finishWith(FolderContents folderContents)",9,4,5,1,1
"sneer.bricks.softwaresharing.stager.impl.BrickStagerImpl.stagedBricks()",9,4,5,1,0
"sneer.bricks.identity.seals.contacts.impl.ContactSealsImpl.contactGiven(Seal peersSeal)",9,4,4,1,1
"sneer.bricks.softwaresharing.tests.LocalBrickDiscoveryTest.findBrick(final String brickName, final Status status)",8,4,10,1,2
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.areEqualContents(Collection<?> a, Collection<?> b)",8,4,8,1,2
"sneer.bricks.skin.main.dashboard.impl.DashboardImpl$WindowSupport.resizeWindow()",8,4,7,1,0
"sneer.bricks.pulp.reactive.gates.strings.impl.Concatenator.concatenation()",8,4,6,1,0
"sneer.bricks.network.computers.addresses.own.ips.impl.OwnIpsImpl.collectAddressesIn(Collection<InetAddress> collector, NetworkInterface ni)",8,4,5,1,2
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelImpl.alertUserIfNecessary(Collection<Message> _msgs)",8,4,5,1,1
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelImpl.filter(Collection<Message> msgs)",8,4,3,1,1
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelImpl.singleAuthor(Collection<Message> messages)",7,4,3,1,1
"sneer.bricks.network.computers.tcp.connections.impl.ByteConnectionImpl.throttleUpload()",7,4,3,1,0
"sneer.bricks.expression.files.client.downloads.impl.AbstractDownload.waitTillFinished()",7,4,2,1,0
"sneer.bricks.expression.files.client.downloads.old.impl.AbstractDownloadOld.waitTillFinished()",7,4,2,1,0
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.entries(FolderContents contents)",7,4,1,1,1
"dfcsantos.music.impl.TrackSourceStrategy.killTracks()",6,4,6,1,0
"sneer.bricks.softwaresharing.stager.impl.BrickStagerImpl.deleteFilesIn(File brickFolder)",6,4,3,1,1
"dfcsantos.tracks.exchange.impl.TrackExchangeImpl.updateMapping()",5,4,6,1,0
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.unmapDeletedFiles(String folderPath, List<FileOrFolder> newEntries, FolderContents oldContents)",5,4,2,1,3
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.result()",5,4,2,1,0
"sneer.bricks.network.computers.udp.connections.impl.UdpByteConnection.handle(UdpPacketType type, InetSocketAddress origin, ByteBuffer packet)",4,4,4,1,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FillAllCell.play(int x, int y, GameStateContext gameStateContext)",15,4,10,0,3
"sneer.bricks.snapps.gis.map.gui.impl.MapGuiImpl.renderLocation(Location location, int zoom)",11,4,2,0,2
"basis.brickness.impl.EagerClassLoader.loadClass(String name, boolean resolve)",10,4,4,0,2
"sneer.bricks.hardware.io.prevalence.map.impl.PrevalenceMapImpl.marshalIfNecessary(Object object)",10,4,2,0,1
"dfcsantos.tracks.impl.TrackImpl.equals(Object obj)",8,4,3,0,1
"sneer.bricks.expression.tuples.keeper.impl.TupleKeeperImpl.shouldKeep(Tuple tuple)",8,4,3,0,1
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevalenceEnvironment.isPrevalent(Class<?> brick)",8,4,2,0,1
"sneer.tests.freedom7.Freedom7Test.copyToSourceFolderAndStageForInstallation(File[] folders, String... brickNames)",7,4,12,0,2
"sneer.bricks.softwaresharing.demolisher.impl.BrickVersionImpl.addMissingFiles(BrickVersion current)",7,4,4,0,1
"sneer.bricks.hardware.io.log.tests.LoggerMocks.count(String prefix)",7,4,2,0,1
"sneer.bricks.softwaresharing.demolisher.filestatus.impl.FileStatusCalculatorImpl.calculate(byte[] contents, byte[] contentsInCurrentVersion)",7,4,1,0,2
"sneer.bricks.hardware.io.log.exceptions.impl.ExceptionLoggerImpl.leakIfNecessary(Throwable throwable)",6,4,2,0,1
"sneer.bricks.skin.widgets.reactive.tests.ListSignalModelTest.type(ListDataEvent event)",6,4,1,0,1
"sneer.bricks.softwaresharing.demolisher.impl.BrickFilter.isPartOfBrick(FileOrFolder candidate)",5,4,3,0,1
"sneer.bricks.pulp.reactive.impl.RegisterImpl.isSameValue(T value)",5,4,1,0,1
"sneer.snapps.games.drones.units.impl.UnitImpl.set(UnitAttribute attribute, int value)",5,4,0,0,2
"snype.whisper.audio.AudioCommon.main(String[] args)",9,3,14,4,1
"sneer.bricks.snapps.games.go.tests.logic.RunGoWithoutSneer.RunGoWithoutSneer(final int boardSize)",39,3,9,3,1
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel.updateCellSize(int add)",22,3,10,3,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.HexagonBoardFactory.removeCellsRandomly(Board board, int cellsToRemove)",12,3,6,3,2
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel.receiveMoveResign()",11,3,5,3,0
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.createIntersections(int size)",11,3,1,3,1
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.tryToPlayStone(int x, int y)",9,3,9,3,2
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.allIntersections()",8,3,1,3,0
"sneer.bricks.snapps.games.go.impl.gui.game.GoBoardPanel.updateTurnMessageIfWaiting()",7,3,4,3,0
"sneer.bricks.snapps.games.go.impl.logic.GoBoard.unmarkDeadStones(int x, int y)",5,3,2,3,2
"dfcsantos.tracks.execution.player.impl.GainJavaSoundAudioDevice.forceGain()",17,3,12,2,0
"sneer.bricks.hardware.cpu.crypto.impl.CryptoImpl.digest(File file)",17,3,9,2,1
"sneer.bricks.expression.files.client.impl.FileClientImpl.startDownload(final Hash hash, Producer<Download> downloadFactory)",17,3,4,2,2
"sneer.bricks.snapps.diff.text.gui.impl.TextBlockPainter.textAppend(TextBlock block)",16,3,19,2,1
"sneer.bricks.skin.imgselector.impl.ImageDialog.getIcon(final File file, int height, int width)",16,3,7,2,3
"sneer.bricks.pulp.streams.sequencer.impl.SequencerImpl.produceInSequence(T element, short sequence)",15,3,6,2,2
"sneer.bricks.hardware.cpu.crypto.impl.CryptoImpl.digest(Path file)",14,3,9,2,1
"sneer.bricks.software.code.compilers.java.impl.CompilationResult.parseErrorString(String string)",13,3,9,2,1
"sneer.bricks.pulp.serialization.impl.SerializerImpl.deserializeWith(InputStream stream, XStream xstream)",13,3,6,2,2
"sneer.bricks.skin.windowboundssetter.impl.WindowBoundsSetterImpl.unusedArea()",12,3,7,2,0
"sneer.bricks.snapps.games.go.impl.gui.game.painters.ToroidalBoardImagePainter.drawBoardAndSurroundings(Graphics graphics, Rectangle boardImageRectangle, final BufferedImage bufferImage)",12,3,4,2,3
"basis.lang.CacheMap.volunteerToResolve(K key)",12,3,4,2,1
"basis.testsupport.CleanTestBase.tryToClean(File tmp)",12,3,4,2,1
"sneer.bricks.pulp.probe.impl.ProbeImpl.dealWithIsConnected(boolean isConnected)",12,3,3,2,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.getBiggestLinkedCellCountForPlayer(Player player)",11,3,5,2,1
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressKeeperImpl.restore()",11,3,3,2,0
"basis.testsupport.AssertUtils.assertContents(Iterable<T> actual, T... expected)",10,3,3,2,2
"basis.brickness.testsupport.BrickTestRunner.classpath()",9,3,8,2,0
"sneer.bricks.pulp.streams.sequencer.impl.SequencerImpl.producePacketsInBuffer()",9,3,6,2,0
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.Attack.checkIfWon()",9,3,4,2,0
"basis.brickness.testsupport.BrickTestRunner.collectContributedFields(final ArrayList<Field> collector, final Class<? extends Object> klass)",9,3,3,2,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.BackgroundDrawer.draw(Graphics2D g2)",8,3,8,2,1
"snype.whisper.skin.audio.mic.impl.MicImpl.doCapture()",8,3,6,2,0
"basis.testsupport.AssertUtils.assertContentsInAnyOrder(Iterable<T> actual, T... expectedInAnyOrder)",8,3,5,2,2
"basis.brickness.impl.ClassLoaderForBricks.realizeNatures(ClassDefinition originalClassDef)",8,3,4,2,1
"sneer.tests.adapters.impl.SneerPartyControllerImpl.runAcceptAction(Light light)",8,3,4,2,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.getCellAtOrNull(int x, int y)",8,3,3,2,2
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.getForPolygon(Polygon p)",8,3,3,2,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.isFilled()",8,3,3,2,0
"sneer.bricks.pulp.probe.impl.ProbeImpl.consume(Tuple tuple)",8,3,2,2,1
"sneer.tests.adapters.impl.SneerPartyControllerImpl.waitForContactGiven(byte[] seal)",7,3,6,2,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.getPolygonAt(int x, int y)",7,3,4,2,2
"basis.brickness.testsupport.BrickTestRunner$TestInstanceEnvironment.provide(Class<T> intrface)",7,3,3,2,1
"sneer.tests.adapters.impl.SneerPartyControllerImpl.approveConnectionRequestsIfAny()",6,3,6,2,0
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonesInPlayPainter.draw(final Graphics2D graphics, final GoBoard _board)",6,3,2,2,2
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardImpl.getCellDifferentFromThisCellOrNull(BoardCell cell, Collection<BoardCell> boardCells)",6,3,1,2,2
"basis.lang.arrays.ImmutableArray.containsAll(Collection<?> c)",6,3,1,2,1
"sneer.bricks.software.code.compilers.java.impl.CompilationResult.errors()",6,3,1,2,0
"sneer.tests.adapters.impl.SneerPartyControllerImpl.availableBrick(String brickName)",5,3,4,2,1
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressKeeperImpl.get(Contact contact)",5,3,3,2,1
"dfcsantos.tracks.exchange.downloads.downloader.impl.TrackDownloaderImpl.isKnown(TrackEndorsement endorsement)",4,3,5,2,1
"sneer.bricks.snapps.games.go.impl.GoMainImpl.handleInviation(final GoInvitation message)",29,3,9,1,1
"dfcsantos.tracks.execution.playlist.tests.PlaylistTest.testRandomPlaylist()",25,3,22,1,0
"sneer.bricks.snapps.games.go.impl.gui.game.painters.PiecePainter.paintPiece(BufferedImage image, final boolean black, final boolean stroke)",22,3,14,1,3
"sneer.bricks.hardware.gui.trayicon.impl.TrayIconImpl.TrayIconImpl(URL icon, Signal<String> tooltip)",21,3,7,1,2
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.AttackOutcomeDrawer.attackedWithOutcome(AttackOutcome attackOutcome)",20,3,0,1,1
"sneer.bricks.softwaresharing.gui.impl.BricksGuiImpl.adjustToolbar()",19,3,14,1,0
"dfcsantos.tracks.execution.player.impl.TrackContractImpl.play(Signal<Integer> volumePercent, final Runnable toCallWhenFinished)",19,3,7,1,2
"sneer.bricks.hardware.io.impl.IOImpl.asIOFileFilter(final Filter filter)",19,3,0,1,1
"sneer.bricks.expression.files.map.mapper.impl.MapperWorker.mapFile(Path file)",18,3,12,1,1
"sneer.tests.freedom6.Freedom6Test.syncFiles(String... files)",17,3,17,1,1
"sneer.bricks.network.social.attributes.impl.AttributeSubscriber.deserialize(byte[] serializedValue)",17,3,16,1,1
