"type","sloc","nom","npm","wmc","dep","i-dep","fan-in","fan-out","noa"
"sneer.bricks.network.computers.udp.connections.impl.Guardian",133,19,8,27,23,12,1,14,8
"sneer.bricks.softwaresharing.gui.impl.FakeModel",131,27,19,7,17,12,0,16,5
"sneer.tests.adapters.SneerCommunity",130,15,7,19,24,15,1,22,5
"sneer.tests.freedom7.Freedom7Test",130,13,3,17,12,6,0,11,0
"sneer.bricks.expression.snoard.impl.SnoardImpl",129,16,14,10,25,14,0,18,2
"sneer.bricks.snapps.chat.gui.panels.impl.MessageListCellRenderer",129,13,2,15,21,3,0,7,6
"sneer.bricks.pulp.reactive.collections.impl.ListRegisterImpl",128,18,16,37,12,8,1,14,3
"sneer.bricks.skin.main.dashboard.impl.DashboardImpl",127,17,8,17,30,16,0,24,12
"snype.whisper.speextuples.tests.SpeexTuplesTest",126,13,4,14,24,19,0,22,5
"sneer.snapps.games.drones.ui.impl.DronesUIImpl",125,21,9,13,29,17,0,23,4
"sneer.bricks.network.computers.upnp.impl.UpnpImpl",125,20,3,26,18,10,0,15,6
"sneer.bricks.pulp.reactive.collections.impl.SetRegisterImpl",124,19,14,37,19,12,2,17,4
"sneer.bricks.softwaresharing.demolisher.tests.DemolisherTest",124,12,4,12,21,14,0,18,1
"sneer.bricks.pulp.dyndns.client.tests.DynDnsClientTest",124,7,4,8,25,20,0,22,8
"sneer.bricks.snapps.games.sliceWars.test.logic.BoardTest",124,6,6,6,9,4,0,4,0
"sneer.bricks.software.diff.tests.TextComparatorTest",124,5,1,6,12,2,0,5,2
"sneer.bricks.network.computers.udp.holepuncher.client.tests.StunClientTest",123,12,5,11,33,23,0,25,4
"sneer.bricks.softwaresharing.demolisher.impl.BrickVersionImpl",121,22,16,30,22,16,1,22,9
"sneer.bricks.softwaresharing.stager.impl.BrickStagerImpl",121,21,1,30,20,14,0,17,2
"sneer.bricks.pulp.blinkinglights.impl.BlinkingLightsImpl",121,18,15,25,20,12,0,14,3
"sneer.bricks.snapps.games.go.impl.GoMainImpl",121,14,8,9,30,26,0,28,7
"sneer.bricks.snapps.contacts.gui.impl.ContactsGuiImpl",120,20,14,17,30,21,0,25,3
"sneer.bricks.snapps.contacts.gui.info.impl.ContactInfoWindowImpl",120,20,12,11,29,16,0,20,6
"sneer.bricks.softwaresharing.impl.BrickSpaceImpl",120,15,7,14,32,25,0,30,4
"sneer.bricks.network.social.navigation.gui.impl.ContactNavigationWindowImpl",119,21,9,14,29,19,0,24,4
"sneer.bricks.snapps.gis.map.gui.impl.MapGuiImpl",117,20,15,13,24,11,0,17,7
"sneer.bricks.pulp.reactive.collections.impl.MapRegisterImpl",117,19,15,34,21,14,1,22,7
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.AttackPhaseTest",117,16,16,4,8,3,0,3,0
"sneer.bricks.hardware.cpu.crypto.impl.CryptoImpl",117,14,12,16,27,7,0,9,1
"sneer.bricks.network.computers.udp.holepuncher.client.impl.StunClientImpl",117,13,4,19,28,18,0,23,5
"sneer.bricks.snapps.games.go.impl.gui.game.GameMenu",116,7,6,7,9,0,1,4,6
"dfcsantos.music.ui.view.impl.PlayerControlsPanel",112,20,9,13,16,3,1,8,8
"sneer.bricks.softwaresharing.demolisher.impl.BrickHistoryImpl",111,17,12,34,19,13,1,16,5
"snype.whisper.speextuples.impl.SpeexTuples2Impl",111,17,8,19,26,19,0,21,11
"sneer.bricks.network.computers.tcp.accepter.impl.SocketAccepterImpl",111,14,6,17,21,18,0,21,13
"sneer.bricks.snapps.games.go.impl.gui.game.GuiPlayer",108,12,10,16,16,7,2,12,6
"sneer.bricks.expression.files.server.impl.FileServerImpl",108,11,1,20,23,17,0,21,1
"sneer.bricks.hardware.cpu.lang.impl.LangImpl",105,26,24,4,14,1,0,6,4
"sneer.bricks.expression.files.map.impl.NormalizedFileMap",105,17,10,28,11,6,1,9,2
"sneer.bricks.pulp.reactive.signalchooser.tests.ListOfSignalsReceiverTest",105,16,9,15,15,12,0,18,6
"snype.whisper.gui.impl.SnypeGUIImpl",104,18,14,6,22,19,0,21,4
"sneer.bricks.skin.imgselector.impl.Keyhole",104,13,8,13,16,1,1,5,6
"sneer.bricks.hardware.io.log.tests.BrickTestWithLogger",104,12,0,18,15,3,1,13,2
"dfcsantos.music.impl.TrackSourceStrategy",103,20,11,26,18,13,2,14,4
"dfcsantos.music.ui.view.impl.MusicViewDemo",102,26,25,5,26,18,0,23,11
"sneer.bricks.snapps.games.go.impl.gui.game.painters.StonePainter",101,4,3,22,3,0,1,2,11
"sneer.bricks.expression.files.map.impl.FileMapData",100,13,1,26,5,1,1,5,7
"basis.lang.Immutable",99,14,5,37,7,1,5,9,0
"sneer.bricks.hardware.cpu.crypto.tests.CryptoTest",98,10,6,10,17,6,0,10,3
"sneer.bricks.snapps.games.sliceWars.impl.gui.GamePanel",98,9,6,8,22,13,1,17,4
"sneer.bricks.skin.widgets.reactive.impl.RListImpl",97,18,14,9,19,9,1,15,4
"sneer.bricks.hardware.io.impl.FolderCopierToWorkaroundCommonsIoBug",97,3,0,28,9,0,0,2,0
"sneer.bricks.hardware.gui.trayicon.impl.TrayIconImpl",96,14,12,14,22,9,1,14,3
"snype.whisper.speextuples.impl.SpeexTuplesImpl",96,14,5,15,25,21,0,23,11
"sneer.bricks.skin.imgselector.impl.ImageDialog",96,9,3,9,16,2,1,7,9
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.Attack",96,8,7,20,6,5,7,7,3
"sneer.bricks.software.code.compilers.tests.LanguageCompilerTestBase",95,17,5,17,15,8,2,13,1
"sneer.bricks.hardware.cpu.timebox.impl.TimeboxRunner",94,11,2,16,7,4,1,9,9
"sneer.bricks.hardware.clock.timer.tests.TimerTest",94,10,9,7,12,7,0,12,11
"sneer.bricks.expression.files.tests.FileCopyTestBase",93,17,5,19,16,11,2,16,1
"snype.whisper.skin.audio.mic.impl.MicImpl",93,13,6,18,16,15,0,18,6
"sneer.bricks.expression.files.map.tests.FileMapTest",93,8,6,8,8,6,0,8,1
"sneer.bricks.snapps.diff.text.gui.impl.TextBlockPainter",93,5,3,12,11,1,1,5,10
"sneer.bricks.hardware.io.prevalence.nature.tests.fixtures.impl.SomePrevalentBrickImpl",92,16,15,16,13,8,0,12,5
"sneer.bricks.network.computers.addresses.own.ips.impl.OwnIpsImpl",92,8,4,17,23,10,0,18,5
"sneer.bricks.snapps.games.sliceWars.impl.logic.HexagonBoardFactory",92,6,4,24,2,0,1,1,8
"snype.whisper.skin.audio.player.impl.SoundPlayerImpl",91,7,2,11,20,8,0,13,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.GameStateContextImpl",90,16,14,21,7,4,2,6,7
"sneer.bricks.expression.files.client.downloads.impl.FolderDownload",90,13,2,20,21,14,1,17,2
"sneer.bricks.expression.files.client.downloads.old.impl.FolderDownloadOld",90,13,2,20,21,14,2,17,2
"sneer.bricks.expression.files.map.mapper.tests.FileMapperTest",90,13,4,12,16,11,0,14,1
"sneer.bricks.expression.tuples.impl.TupleSpaceImpl",90,13,8,22,17,13,0,15,4
"sneer.bricks.skin.widgets.reactive.impl.ReactiveWidgetFactoryImpl",89,17,17,15,24,14,0,17,0
"sneer.bricks.network.computers.udp.holepuncher.server.tests.StunServerTest",89,11,1,12,15,5,0,9,2
"sneer.bricks.hardware.cpu.threads.mocks.ThreadsMock",88,12,12,17,13,7,1,14,5
"sneer.bricks.pulp.dyndns.updater.tests.UpdaterTest",87,14,12,14,16,11,0,13,1
"sneer.bricks.skin.widgets.reactive.impl.RImageImpl",87,13,11,15,15,7,1,11,4
"sneer.bricks.network.computers.tcp.connections.impl.ByteConnectionImpl",87,12,6,16,12,9,1,12,8
"sneer.bricks.software.bricks.repl.gui.impl.ReplWindowImpl",86,12,6,12,17,6,0,16,4
"sneer.bricks.network.computers.udp.connections.impl.ConnectionMonitor",86,11,6,14,23,14,1,16,9
"sneer.bricks.network.computers.udp.connections.impl.UdpConnectionManagerImpl",86,10,7,13,20,12,0,16,5
"sneer.bricks.pulp.reactive.collections.setfilter.tests.SetFilterTest",86,7,4,5,12,10,0,12,6
"sneer.bricks.network.social.heartbeat.stethoscope.impl.StethoscopeImpl",85,13,5,18,18,16,0,20,7
"sneer.bricks.hardware.io.prevalence.map.impl.PrevalenceMapImpl",85,10,7,26,7,3,0,10,3
"sneer.bricks.softwaresharing.demolisher.impl.Demolition",85,10,6,16,17,11,1,16,6
"sneer.bricks.snapps.games.sliceWars.test.logic.CellAttackTest",85,4,3,4,8,5,0,6,0
"sneer.bricks.pulp.reactive.tests.SignalsTest",84,10,10,6,9,7,0,11,1
"dfcsantos.tracks.exchange.impl.TrackExchangeImpl",83,13,3,15,20,16,0,18,6
"snype.whisper.gui.impl.WhisperGuiImpl",83,12,7,9,19,11,0,15,7
"sneer.bricks.identity.seals.contacts.impl.ContactSealsImpl",83,9,8,15,19,18,0,21,2
"sneer.bricks.network.social.attributes.impl.AttributeSubscriber",83,9,4,16,19,16,2,21,6
"sneer.bricks.expression.files.transfer.tests.FileTransferTest",83,8,6,5,27,18,0,20,4
"sneer.bricks.snapps.tasks.gui.impl.TaskWindowImpl",82,13,7,7,19,8,0,14,6
"dfcsantos.tracks.exchange.endorsements.impl.TrackEndorserImpl",82,11,3,14,21,18,0,21,6
"sneer.bricks.pulp.dyndns.ownip.impl.OwnIpDiscovererImpl",82,11,2,14,16,13,0,16,8
"sneer.bricks.hardware.ram.reflection.visitation.impl.ReflectionGuideImpl",82,9,1,32,9,2,0,7,2
"basis.brickness.impl.ClassLoaderForBricks",81,8,3,17,10,2,2,7,2
"sneer.bricks.skin.main.translucentsupport.impl.TranslucentSupportImpl",80,14,9,19,9,3,0,7,5
"sneer.bricks.skin.widgets.reactive.impl.REditableLabelImpl",80,12,8,9,15,3,1,6,4
"sneer.bricks.hardware.cpu.threads.impl.ThreadsImpl",80,11,9,12,8,7,0,14,3
"sneer.bricks.skin.widgets.reactive.tests.ListSignalModelTest",79,12,5,11,14,8,0,11,3
"sneer.bricks.snapps.chat.gui.panels.impl.ChatPanelDemo",79,10,9,5,20,13,0,19,1
"sneer.bricks.hardware.ram.graphs.tests.GraphsTest",79,7,6,8,9,3,0,5,1
"sneer.bricks.hardware.io.prevalence.nature.impl.PrevaylerHolder",78,11,2,11,12,7,0,8,5
"sneer.bricks.network.computers.udp.holepuncher.server.impl.StunServerImpl",78,7,2,10,15,6,0,13,2
"sneer.bricks.skin.menu.impl.AbstractMenuGroup",77,14,10,10,14,4,3,10,1
"sneer.bricks.expression.tuples.impl.Subscription",77,10,4,18,10,7,1,9,7
"basis.lang.CacheMap",76,12,7,17,3,0,27,6,1
"sneer.bricks.network.computers.udp.holepuncher.protocol.impl.StunProtocolImpl",76,7,6,11,13,5,0,12,2
"sneer.bricks.snapps.chat.gui.panels.impl.MessagePainter",76,6,3,8,13,3,1,7,6
"sneer.bricks.snapps.chat.impl.ChatImpl",75,16,9,9,17,16,0,18,3
"sneer.tests.adapters.impl.utils.network.udp.impl.InProcessUdpSocket",75,11,5,14,10,2,1,7,5
"sneer.bricks.skin.windowboundssetter.impl.WindowBoundsSetterImpl",75,9,6,17,11,1,0,6,2
"sneer.bricks.pulp.notifiers.impl.NotifierImpl",74,13,9,11,13,8,1,12,4
"sneer.snapps.games.drones.units.impl.UnitImpl",74,13,12,17,7,2,1,4,7
"sneer.bricks.skin.widgets.reactive.impl.RCheckBoxImpl",74,11,6,12,13,6,2,12,5
"sneer.main.SneerSessionBase",74,10,2,12,24,11,2,15,0
"sneer.bricks.softwaresharing.gui.impl.BrickHistoryTreeNode",74,9,5,15,10,3,1,6,9
"sneer.bricks.softwaresharing.tests.LocalBrickDiscoveryTest",74,8,3,10,23,16,0,19,0
"sneer.bricks.expression.files.transfer.gui.impl.FileTransferGuiImpl",73,15,9,8,21,16,0,18,1
"basis.brickness.impl.BricknessImpl",73,11,5,12,10,8,3,15,3
"sneer.bricks.hardware.io.prevalence.nature.impl.Bubble",73,11,3,20,15,8,1,12,3
"sneer.bricks.software.diff.impl.TextComparatorImpl",73,11,9,18,9,2,0,7,2
"sneer.bricks.snapps.games.go.impl.logic.Intersection",73,10,9,26,2,0,2,2,5
"sneer.bricks.network.computers.udp.connections.impl.UdpByteConnection",73,7,5,13,20,10,1,13,5
"sneer.bricks.pulp.probe.impl.ProbeManagerImpl",73,7,2,6,20,15,0,18,6
"sneer.bricks.pulp.streams.sequencer.tests.SequencerTest",73,7,4,7,10,4,0,7,5
"sneer.bricks.expression.files.tests.RemoteCopyTest",72,11,4,9,19,15,0,17,2
"sneer.bricks.pulp.probe.tests.ProbeManagerTest",72,5,2,5,24,17,0,20,6
"sneer.bricks.skin.imgselector.impl.ImageSelectorImpl",72,5,3,7,11,2,0,7,4
"sneer.bricks.expression.tuples.testsupport.BrickTestWithTuples",71,12,3,12,16,14,10,16,4
"sneer.bricks.hardware.ram.graphs.impl.DirectedGraphImpl",71,11,6,21,8,3,1,9,1
"sneer.bricks.softwaresharing.gui.impl.BrickVersionTreeNode",71,10,5,15,13,3,1,8,9
"sneer.bricks.snapps.system.meter.memory.gui.impl.MemoryMeterGuiImpl",71,9,7,6,21,12,0,18,7
"sneer.bricks.snapps.games.go.impl.gui.gameSetup.GoSetupInvitation",71,4,3,2,17,5,1,12,3
"sneer.bricks.network.computers.udp.connections.tests.LoggingSender",70,8,5,10,19,10,1,14,3
"sneer.bricks.network.computers.addresses.contacts.tcp.tests.ContactInternetAddressesTest",70,7,4,5,24,19,0,21,2
"sneer.bricks.pulp.serialization.impl.SerializerImpl",70,6,4,8,9,1,0,7,0
"dfcsantos.music.impl.DJ",69,11,7,12,12,11,1,14,8
"sneer.bricks.expression.files.client.impl.FileClientImpl",69,11,7,11,14,9,0,11,2
"sneer.bricks.snapps.chat.impl.ChatFrame",69,11,9,5,16,13,1,20,3
"sneer.bricks.expression.tuples.keeper.impl.TupleKeeperImpl",68,12,9,16,12,9,0,11,3
"sneer.bricks.software.code.compilers.java.impl.JavaCompilerImpl",68,5,2,6,19,9,0,14,0
"sneer.bricks.network.social.impl.ContactsImpl",67,10,8,13,9,8,0,11,1
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.DistributeDiePhaseTest",67,10,10,2,6,3,0,3,0
"sneer.bricks.network.computers.tcp.connections.originator.impl.OutgoingAttempt",67,9,5,10,16,13,1,15,7
"sneer.bricks.network.computers.tcp.connections.tests.IncomingSocketOriginDetectionTest",67,4,2,3,24,19,0,22,7
"sneer.bricks.pulp.propertystore.impl.PropertyStoreImpl",66,8,3,9,12,3,0,5,2
"sneer.bricks.snapps.contacts.gui.comparator.tests.ContactComparatorTest",66,6,6,1,17,13,0,16,6
"sneer.bricks.software.folderconfig.impl.FolderConfigImpl",65,12,10,12,6,3,0,6,8
"sneer.bricks.network.social.attributes.impl.AttributesImpl",65,11,9,8,20,19,0,22,1
"sneer.bricks.network.computers.addresses.keeper.impl.InternetAddressKeeperImpl",65,9,5,18,9,8,0,10,2
"sneer.bricks.pulp.reactive.collections.listsorter.impl.ReactiveSorter",65,9,5,10,15,11,1,14,7
"sneer.bricks.pulp.streams.sequencer.impl.SequencerImpl",65,9,3,13,6,2,1,5,6
"sneer.bricks.pulp.probe.impl.ProbeImpl",65,8,3,15,10,9,1,11,9
"sneer.bricks.hardware.cpu.profiler.impl.Sampler",65,7,2,12,11,4,1,10,4
"sneer.bricks.hardware.io.IO",64,41,41,41,9,1,41,1,0
"basis.brickness.impl.BrickImplLoader",64,12,6,14,11,6,1,10,2
"sneer.tests.adapters.impl.utils.network.InProcessByteArraySocket",64,11,6,15,4,1,2,6,4
"sneer.bricks.skin.widgets.reactive.impl.RLabelImpl",64,10,8,11,11,5,2,9,4
"dfcsantos.tracks.execution.player.impl.TrackContractImpl",64,7,6,9,13,8,1,11,5
"sneer.bricks.snapps.games.go.tests.logic.RunGoWithoutSneer",64,6,6,7,9,5,1,10,2
"sneer.bricks.network.computers.tcp.connections.tests.IncomingSocketTieBreakTest",64,3,1,3,19,14,0,17,9
"basis.lang.arrays.ImmutableArray",63,17,17,23,4,0,10,4,1
"sneer.bricks.hardwaresharing.backup.kernel.impl.SnackupKernelImpl",63,13,13,13,6,6,0,7,0
"dfcsantos.music.ui.view.impl.SmileyPanel",63,10,5,6,12,4,1,9,3
"sneer.bricks.hardwaresharing.dataspace.buckets.impl.BucketImpl",63,7,4,13,10,4,1,6,4
"sneer.bricks.pulp.datastructures.cache.tests.CacheTest",63,4,3,4,5,3,0,5,1
"sneer.bricks.software.bricks.statestore.impl.BrickStateStoreImpl",63,4,2,8,14,5,0,8,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.DiceDistribution",62,9,9,15,5,4,5,5,4
"sneer.bricks.network.computers.tcp.connections.impl.IncomingHandShaker",62,8,0,12,16,13,0,14,2
"sneer.bricks.expression.tuples.tests.TupleKeepingTest",62,7,4,6,13,10,0,12,1
"sneer.bricks.software.bricks.finder.impl.BrickFinderImpl",62,7,4,10,17,7,0,14,3
"sneer.bricks.hardware.cpu.profiler.impl.ProfilerImpl",62,6,2,6,15,6,0,11,3
"sneer.bricks.snapps.contacts.gui.delete.impl.DeleteContactWindowImpl",61,12,8,5,15,7,0,13,1
"basis.lang.Pair",61,9,9,18,1,0,9,1,3
"sneer.bricks.network.computers.udp.tests.UdpNetworkTest",61,7,3,5,13,5,1,10,1
"snype.whisper.skin.audio.kernel.impl.AudioImpl",61,5,4,5,10,3,0,7,9
"basis.brickness.impl.ClassLoaderForBrickLibs",60,10,2,13,8,1,1,6,2
"sneer.bricks.pulp.reactive.signalchooser.impl.SignalChooserReceiver",60,9,4,13,12,9,1,12,5
"sneer.bricks.software.bricks.snapploader.impl.SnappLoaderImpl",60,8,3,9,12,6,0,12,4
"sneer.bricks.network.computers.http.server.impl.HttpServerImpl",60,7,4,4,18,9,0,12,0
"sneer.bricks.software.code.jar.impl.JarsImpl",60,7,5,4,13,3,0,9,2
"sneer.bricks.pulp.reactive.collections.tests.SetRegisterTest",60,6,5,3,14,8,0,11,1
"dfcsantos.tracks.execution.player.impl.PausableInputStream",59,8,6,9,7,3,1,6,4
"sneer.bricks.network.computers.channels.guaranteed.splitter.tests.PacketSplitterTest",59,7,6,3,12,7,0,11,1
"sneer.bricks.snapps.system.meter.bandwidth.gui.impl.BandwidthMeterGuiImpl",59,7,4,8,14,10,0,14,1
"sneer.tests.freedom2.Freedom2Test",59,5,5,5,4,2,0,3,0
"sneer.bricks.expression.files.map.impl.FileMapImpl",58,11,10,12,8,5,0,8,2
"snype.whisper.skin.audio.mic.impl.MicLine",58,10,0,12,7,3,0,5,2
"sneer.bricks.expression.tuples.testsupport.pump.impl.TuplePumpImpl",58,9,7,6,15,10,1,12,5
"sneer.bricks.network.social.rendezvous.impl.RendezvousImpl",58,9,5,8,16,14,0,16,1
"sneer.bricks.expression.files.map.visitors.impl.GuidedTour",58,8,1,14,9,6,1,8,1
"sneer.bricks.network.social.attributes.gui.window.impl.AttributesWindowImpl",58,8,6,3,17,14,0,20,2
"sneer.bricks.network.social.attributes.tests.AttributesTest",58,8,5,8,10,8,0,11,1
"sneer.bricks.pulp.dyndns.updater.impl.UpdaterImpl",58,6,1,15,13,11,0,14,1
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.BoardCellMock",57,12,12,12,6,5,11,7,3
"basis.lang.arrays.ImmutableByteArray",57,11,9,16,1,0,24,5,2
"sneer.bricks.hardware.cpu.threads.impl.Counter",57,9,2,10,8,3,0,7,3
"sneer.bricks.snapps.games.sliceWars.impl.SliceWarsMainImpl",57,9,7,2,18,16,0,18,3
"sneer.bricks.snapps.games.sliceWars.impl.logic.gameStates.FirstDiceDistribution",57,8,8,10,4,3,2,4,5
"sneer.bricks.expression.tuples.tests.TupleSpaceTest",57,7,6,4,11,8,0,10,1
"sneer.bricks.softwaresharing.git.tests.GitTest",57,7,5,7,9,4,1,7,4
"sneer.bricks.identity.keys.gui.impl.PublicKeyInitDialogImpl",57,5,1,17,6,2,1,6,0
"snype.whisper.audio.SpeexMicrophone",57,5,4,9,7,1,1,7,5
"sneer.bricks.software.bricks.repl.tests.ReplConsoleTest",57,3,3,3,7,4,0,7,0
"sneer.bricks.snapps.games.sliceWars.test.logic.gameStates.GameStateContextMock",56,12,12,12,10,8,8,9,1
"sneer.bricks.network.computers.tcp.connections.impl.TieBreaker",56,8,0,15,9,6,0,7,1
"sneer.bricks.expression.tuples.dispatcher.impl.TupleDispatcherImpl",56,7,6,9,11,8,0,13,5
"sneer.bricks.expression.files.map.impl.FolderContentsGetter",56,6,4,12,12,5,1,8,3
"sneer.bricks.skin.widgets.reactive.impl.RTextPaneImpl",55,9,4,8,9,2,1,7,2
"sneer.bricks.hardware.io.files.atomic.dotpart.impl.DotPartsImpl",55,8,5,14,9,3,0,5,2
"sneer.bricks.pulp.reactive.collections.setfilter.impl.Filter",55,8,6,8,12,9,2,10,5
"sneer.bricks.pulp.probe.impl.PacketProducer",55,6,2,9,10,5,1,8,4
"sneer.bricks.network.computers.tcp.connections.originator.tests.SocketOriginatorTest",55,3,2,2,21,15,0,17,6
"sneer.snapps.games.drones.matches.tests.MatchTest",55,3,3,6,8,3,0,4,1
"sneer.bricks.pulp.dyndns.ownip.tests.OwnIpDiscovererTest",55,2,2,1,16,8,0,10,5
"sneer.bricks.skin.widgets.reactive.impl.ListSignalModel",54,12,9,14,9,7,2,10,6
"basis.environments.tests.EnvironmentsTest",54,9,8,5,7,4,0,9,2
"dfcsantos.music.impl.PeerTracks",54,8,3,9,14,10,1,12,1
"dfcsantos.tracks.execution.playlist.impl.AbstractPlaylist",54,8,5,10,9,3,2,8,3
"sneer.bricks.network.computers.tcp.impl.ByteArraySocketImpl",54,6,6,7,9,3,2,6,3
"sneer.bricks.network.computers.channels.impl.PriorityQueue",54,5,3,14,4,1,0,5,4
"sneer.bricks.network.computers.udp.receiver.impl.ReceiverThread",54,5,3,6,13,8,1,10,6
"sneer.bricks.software.code.compilers.java.tests.JarUtils",54,5,4,6,9,2,2,5,0
"sneer.bricks.snapps.games.sliceWars.impl.gui.drawers.CellDrawer",54,4,4,5,9,3,1,7,3
"sneer.bricks.pulp.reactive.gates.strings.tests.StringGatesTest",54,1,1,1,7,5,0,6,1
"sneer.tests.adapters.impl.SneerPartyApiClassLoaderImpl",53,8,3,19,9,8,1,13,1
"basis.testsupport.AssertUtils",53,7,7,13,6,1,9,5,0
"sneer.bricks.hardware.io.tests.IOTest",53,7,4,6,11,4,0,7,1
"basis.brickness.impl.BrickSerializationMapperImpl",53,6,3,13,3,2,1,7,2
"sneer.bricks.snapps.web.impl.WebImpl",53,5,4,2,13,10,0,16,1
"sneer.bricks.snapps.games.sliceWars.impl.logic.BoardCellImpl",52,11,11,11,1,0,3,2,3
"sneer.bricks.hardware.gui.nature.tests.GUINatureTest",52,9,8,13,10,5,0,9,0
"sneer.bricks.snapps.games.go.impl.gui.game.painters.HoverStonePainter",52,9,6,11,4,1,1,2,7
"sneer.bricks.expression.files.map.visitors.tests.FileMapGuideTest",52,8,5,4,11,6,0,9,2
"sneer.bricks.expression.tuples.tests.TuplePersistenceTest",52,7,4,5,13,10,0,12,0
"sneer.bricks.hardwaresharing.dataspace.buckets.tests.BucketTest",52,7,6,8,7,4,0,6,3
"sneer.bricks.network.computers.addresses.contacts.tcp.impl.InternetAddressImpl",52,7,7,12,7,6,1,9,2
"sneer.bricks.network.computers.tcp.connections.impl.SocketHolder",52,7,1,11,8,6,1,8,2
"sneer.bricks.pulp.reactive.impl.SignalUtilsImpl",52,7,6,5,8,8,0,12,0
